date,stargazers,starsToday,description,owner,name,url
2021-12-27,17,11,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux,jaywcjlove,linux-command,https://github.com/jaywcjlove/linux-command
2021-12-27,1,4,A Collection of GitHub Profiles with awesome readme,coderjojo,creative-profile-readme,https://github.com/coderjojo/creative-profile-readme
2021-12-27,3,3,Solutions to Introduction to Algorithms Third Edition,walkccc,CLRS,https://github.com/walkccc/CLRS
2021-12-27,99,44,"刷算法全靠套路，认准 labuladong 就够了！English version supported! Crack LeetCode, not only how, but also why.",labuladong,fucking-algorithm,https://github.com/labuladong/fucking-algorithm
2021-12-27,2,2,Rust 程序设计语言（第二版 & 2018 edition）,KaiserY,trpl-zh-cn,https://github.com/KaiserY/trpl-zh-cn
2021-12-27,3,9,Improve your README.md profile with these amazing badges.,alexandresanlim,Badges4-README.md-Profile,https://github.com/alexandresanlim/Badges4-README.md-Profile
2021-12-27,311,1,home of the osu! wiki,ppy,osu-wiki,https://github.com/ppy/osu-wiki
2021-12-27,12,3,This maintains proposals for changes and user-visible enhancements to the Swift Programming Language.,apple,swift-evolution,https://github.com/apple/swift-evolution
2021-12-27,36,10,Collaborative cheatsheets for console commands,tldr-pages,tldr,https://github.com/tldr-pages/tldr
2021-12-27,942,1,RaspiBolt v3: Bitcoin & Lightning full node on a Raspberry Pi,raspibolt,raspibolt,https://github.com/raspibolt/raspibolt
2021-12-27,32,0,Solutions (that we managed to find) for the 2021 PicoCTF,vivian-dai,PicoCTF2021-Writeup,https://github.com/vivian-dai/PicoCTF2021-Writeup
