date,stargazers,starsToday,description,owner,name,url
2021-12-27,61,44,Empowering everyone to build reliable and efficient software.,rust-lang,rust,https://github.com/rust-lang/rust
2021-12-27,4,43,A smarter cd command. Supports all major shells.,ajeetdsouza,zoxide,https://github.com/ajeetdsouza/zoxide
2021-12-27,12,95,"x86 virtualization in your browser, recompiling x86 to wasm on the fly",copy,v86,https://github.com/copy/v86
2021-12-27,2,6,Feature packed AUR helper,Morganamilo,paru,https://github.com/Morganamilo/paru
2021-12-27,18,18,Rust / Wasm framework for building client web apps,yewstack,yew,https://github.com/yewstack/yew
2021-12-27,12,39,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",dani-garcia,vaultwarden,https://github.com/dani-garcia/vaultwarden
2021-12-27,3,7,Safe interop between Rust and C++,dtolnay,cxx,https://github.com/dtolnay/cxx
2021-12-27,5,22,Rayon: A data parallelism library for Rust,rayon-rs,rayon,https://github.com/rayon-rs/rayon
2021-12-27,1,18,阿里云盘 WebDAV 服务,messense,aliyundrive-webdav,https://github.com/messense/aliyundrive-webdav
2021-12-27,4,7,GraphQL server library for Rust,graphql-rust,juniper,https://github.com/graphql-rust/juniper
2021-12-27,4,17,A terminal workspace with batteries included,zellij-org,zellij,https://github.com/zellij-org/zellij
2021-12-27,9,6,A Flash Player emulator written in Rust,ruffle-rs,ruffle,https://github.com/ruffle-rs/ruffle
2021-12-27,20,30,Small exercises to get you used to reading and writing Rust code!,rust-lang,rustlings,https://github.com/rust-lang/rustlings
2021-12-27,10,4,A Python Interpreter written in Rust,RustPython,RustPython,https://github.com/RustPython/RustPython
2021-12-27,12,20,A refreshingly simple data-driven game engine built in Rust,bevyengine,bevy,https://github.com/bevyengine/bevy
2021-12-27,15,16,A web framework for Rust.,SergioBenitez,Rocket,https://github.com/SergioBenitez/Rocket
2021-12-27,16,38,Relay is a JavaScript framework for building data-driven React applications.,facebook,relay,https://github.com/facebook/relay
2021-12-27,6,12,egui: an easy-to-use immediate mode GUI in pure Rust,emilk,egui,https://github.com/emilk/egui
2021-12-27,433,33,"A quick'n'dirty game sample using kajiya, physx-rs, and dolly",h3r2tic,cornell-mcray,https://github.com/h3r2tic/cornell-mcray
2021-12-27,493,43,"Rust 培养提高计划, 感谢 Databend 社区 支持https://github.com/datafuselabs/databend",wubx,rust-in-databend,https://github.com/wubx/rust-in-databend
2021-12-27,4,9,Facilitating high-level interactions between Wasm modules and JavaScript,rustwasm,wasm-bindgen,https://github.com/rustwasm/wasm-bindgen
2021-12-27,23,40,A curated list of Rust code and resources.,rust-unofficial,awesome-rust,https://github.com/rust-unofficial/awesome-rust
2021-12-27,1,11,LeftWM - A tiling window manager for Adventurers,leftwm,leftwm,https://github.com/leftwm/leftwm
2021-12-27,5,4,A spotify daemon,Spotifyd,spotifyd,https://github.com/Spotifyd/spotifyd
2021-12-27,4,3,The Rust toolchain installer,rust-lang,rustup,https://github.com/rust-lang/rustup
