date,stargazers,starsToday,description,owner,name,url
2021-12-27,15,404,AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,babysor,MockingBird,https://github.com/babysor/MockingBird
2021-12-27,24,445,"A simple and elegant markdown editor, available for Linux, macOS and Windows.",marktext,marktext,https://github.com/marktext/marktext
2021-12-27,117,97,JavaScript Style Guide,airbnb,javascript,https://github.com/airbnb/javascript
2021-12-27,130,165,Algorithms and data structures implemented in JavaScript with explanations and links to further readings,trekhleb,javascript-algorithms,https://github.com/trekhleb/javascript-algorithms
2021-12-27,89,265,Short JavaScript code snippets for all your development needs,30-seconds,30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code
2021-12-27,72,249,A list of Free Software network services and web applications which can be hosted on your own servers,awesome-selfhosted,awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted
2021-12-27,2,29,HashLips Art Engine is a tool used to create multiple different instances of artworks based on provided layers.,HashLips,hashlips_art_engine,https://github.com/HashLips/hashlips_art_engine
2021-12-27,43,1,Master server for Northstar,R2Northstar,NorthstarMasterServer,https://github.com/R2Northstar/NorthstarMasterServer
2021-12-27,15,9,"MagicMirror² is an open source modular smart mirror platform. With a growing list of installable modules, the MagicMirror² allows you to convert your hallway or bathroom mirror into your personal assistant.",MichMich,MagicMirror,https://github.com/MichMich/MagicMirror
2021-12-27,43,38,Collection of publicly available IPTV channels from all over the world,iptv-org,iptv,https://github.com/iptv-org/iptv
2021-12-27,22,24,A JavaScript / Python / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,ccxt,ccxt,https://github.com/ccxt/ccxt
2021-12-27,1,9,电商商城系统 java商城,gz-yami,mall4j,https://github.com/gz-yami/mall4j
2021-12-27,2,9,"Connect APIs, remarkably fast. Free for developers.",PipedreamHQ,pipedream,https://github.com/PipedreamHQ/pipedream
2021-12-27,11,31,"Mini projects built with HTML5, CSS & JavaScript. No frameworks or libraries",bradtraversy,vanillawebprojects,https://github.com/bradtraversy/vanillawebprojects
2021-12-27,11,32,A fancy self-hosted monitoring tool,louislam,uptime-kuma,https://github.com/louislam/uptime-kuma
2021-12-27,11,13,"Mastering Ethereum, by Andreas M. Antonopoulos, Gavin Wood",ethereumbook,ethereumbook,https://github.com/ethereumbook/ethereumbook
2021-12-27,1,17,"The ultimate full-stack Ethereum Dapp Boilerplate which gives you maximum flexibility and speed. Feel free to fork and contribute. Although this repo is called ""Ethereum Boilerplate"" it works with any EVM system and even Solana support is coming soon! Happy BUIDL!",ethereum-boilerplate,ethereum-boilerplate,https://github.com/ethereum-boilerplate/ethereum-boilerplate
2021-12-27,7,18,The open-source repo for docs.github.com,github,docs,https://github.com/github/docs
2021-12-27,2,8,不知名大佬备份,shufflewzc,faker2,https://github.com/shufflewzc/faker2
2021-12-27,26,11,A set of best practices for JavaScript projects,elsewhencode,project-guidelines,https://github.com/elsewhencode/project-guidelines
2021-12-27,121,12,"A lightweight Hypixel Skyblock API, providing a user with an easier way to communicate with Hypixel's API.",zt3h,MaroAPI,https://github.com/zt3h/MaroAPI
2021-12-27,96,2,,ethereum-boilerplate,ethereum-nft-marketplace-boilerplate,https://github.com/ethereum-boilerplate/ethereum-nft-marketplace-boilerplate
2021-12-27,154,33,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",twbs,bootstrap,https://github.com/twbs/bootstrap
2021-12-27,1,4,"An advanced discord music bot, supports Spotify, Soundcloud, YouTube with Shuffling, Volume Control and Web Dashboard with Slash Commands support!",SudhanPlayz,Discord-MusicBot,https://github.com/SudhanPlayz/Discord-MusicBot
2021-12-27,232,30,Image Sharing Social Media App,adrianhajdin,project_shareme_social_media,https://github.com/adrianhajdin/project_shareme_social_media
