date,language,stargazers,starsToday,description,owner,name,url
2024-02-17,kotlin,13400,111,短信转发器——监控Android手机短信、来电、APP通知，并根据指定规则转发到其他手机：钉钉群自定义机器人、钉钉企业内机器人、企业微信群机器人、飞书机器人、企业微信应用消息、邮箱、bark、webhook、Telegram机器人、Server酱、PushPlus、手机短信等。包括主动控制服务端与客户端，让你轻松远程发短信、查短信、查通话、查话簿、查电量等。（V3.0 新增）PS.这个APK主要是学习与自用，如有BUG请提ISSUE，同时欢迎大家提PR指正,pppscn,SmsForwarder,https://github.com/pppscn/SmsForwarder
2024-02-17,kotlin,7412,47,"🗡️ Pokedex demonstrates modern Android development with Hilt, Material Motion, Coroutines, Flow, Jetpack (Room, ViewModel) based on MVVM architecture.",skydoves,Pokedex,https://github.com/skydoves/Pokedex
2024-02-17,kotlin,1418,15,"🖼️ Image Toolbox is an powerful picture editor, which can crop, apply filters, add some drawing, erase background, edit EXIF or even create PDF file",T8RIN,ImageToolbox,https://github.com/T8RIN/ImageToolbox
2024-02-17,kotlin,12595,1,Library support for Kotlin coroutines,Kotlin,kotlinx.coroutines,https://github.com/Kotlin/kotlinx.coroutines
2024-02-17,kotlin,454,1,Google AI SDK for Android,google,generative-ai-android,https://github.com/google/generative-ai-android
2024-02-17,kotlin,14309,5,"Compose Multiplatform, a modern UI framework for Kotlin that makes building performant and beautiful user interfaces easy and enjoyable.",JetBrains,compose-multiplatform,https://github.com/JetBrains/compose-multiplatform
2024-02-17,kotlin,840,4,Browse your memories without any interruptions with this photo and video gallery,FossifyOrg,Gallery,https://github.com/FossifyOrg/Gallery
2024-02-17,kotlin,4979,4,Kotlin multiplatform / multi-format serialization,Kotlin,kotlinx.serialization,https://github.com/Kotlin/kotlinx.serialization
2024-02-17,kotlin,2119,5,APKUpdater is an open source tool that simplifies the process of finding updates for your installed apps.,rumboalla,apkupdater,https://github.com/rumboalla/apkupdater
2024-02-17,kotlin,28643,45,"A V2Ray client for Android, support Xray core and v2fly core",2dust,v2rayNG,https://github.com/2dust/v2rayNG
2024-02-17,kotlin,5930,2,Static code analysis for Kotlin,detekt,detekt,https://github.com/detekt/detekt
2024-02-17,kotlin,23174,3,Samples for Android Architecture Components.,android,architecture-components-samples,https://github.com/android/architecture-components-samples
2024-02-17,kotlin,6888,14,A Kernel based root solution for Android,tiann,KernelSU,https://github.com/tiann/KernelSU
2024-02-17,kotlin,45026,6,"Square’s meticulous HTTP client for the JVM, Android, and GraalVM.",square,okhttp,https://github.com/square/okhttp
2024-02-17,kotlin,7748,3,Kotlin SQL Framework,JetBrains,Exposed,https://github.com/JetBrains/Exposed
2024-02-17,kotlin,3055,0,"A fully fledged audio module created for music apps. Provides audio playback, external media controls, background mode and more!",doublesymmetry,react-native-track-player,https://github.com/doublesymmetry/react-native-track-player
2024-02-17,kotlin,18264,11,Official Jetpack Compose samples.,android,compose-samples,https://github.com/android/compose-samples
2024-02-17,kotlin,2545,2,Kotlin Symbol Processing API,google,ksp,https://github.com/google/ksp
2024-02-17,kotlin,7098,6,A collection of extension libraries for Jetpack Compose,google,accompanist,https://github.com/google/accompanist
2024-02-17,kotlin,2879,1,WordPress for Android,wordpress-mobile,WordPress-Android,https://github.com/wordpress-mobile/WordPress-Android
2024-02-17,kotlin,4682,0,Multiple samples showing the best practices in camera APIs on Android.,android,camera-samples,https://github.com/android/camera-samples
2024-02-17,kotlin,46964,9,The Kotlin Programming Language.,JetBrains,kotlin,https://github.com/JetBrains/kotlin
2024-02-17,kotlin,17356,3,A gardening app illustrating Android development best practices with migrating a View-based app to Jetpack Compose.,android,sunflower,https://github.com/android/sunflower
2024-02-17,kotlin,2108,7,"🥥 A fork of EhViewer, feature requests are not accepted. Forked from https://gitlab.com/NekoInverter/EhViewer",EhViewer-NekoInverter,EhViewer,https://github.com/EhViewer-NekoInverter/EhViewer
2024-02-17,kotlin,14577,14,A fully functional Android app built entirely with Kotlin and Jetpack Compose,android,nowinandroid,https://github.com/android/nowinandroid
