date,language,stargazers,starsToday,description,owner,name,url
2023-09-04,typescript,33823,158,The all-in-one web framework designed for speed. ⭐️ Star to support our work!,withastro,astro,https://github.com/withastro/astro
2023-09-04,typescript,22863,27,Scheduling infrastructure for absolutely everyone.,calcom,cal.com,https://github.com/calcom/cal.com
2023-09-04,typescript,18540,44,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",invoke-ai,InvokeAI,https://github.com/invoke-ai/InvokeAI
2023-09-04,typescript,5822,48,"Tipi is a homeserver for everyone! One command setup, one click installs for your favorites self-hosted apps. ✨",meienberger,runtipi,https://github.com/meienberger/runtipi
2023-09-04,typescript,372438,116,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.,freeCodeCamp,freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp
2023-09-04,typescript,1579,200,🖌 Webstudio Visual Builder,webstudio-is,webstudio,https://github.com/webstudio-is/webstudio
2023-09-04,typescript,12338,4,"A one-of-a-kind resume builder that keeps your privacy in mind. Completely secure, customizable, portable, open-source and free forever. Try it out today!",AmruthPillai,Reactive-Resume,https://github.com/AmruthPillai/Reactive-Resume
2023-09-04,typescript,75,13,Total solution for V2Ray over Cloudflare's worker,vfarid,v2ray-worker,https://github.com/vfarid/v2ray-worker
2023-09-04,typescript,2456,182,Open Source Wealth Management Software. Angular + NestJS + Prisma + Nx + TypeScript 🤍,ghostfolio,ghostfolio,https://github.com/ghostfolio/ghostfolio
2023-09-04,typescript,8788,23,Next.js Commerce,vercel,commerce,https://github.com/vercel/commerce
2023-09-04,typescript,3153,37,"Authentication, simple and clean",pilcrowOnPaper,lucia,https://github.com/pilcrowOnPaper/lucia
2023-09-04,typescript,7304,112,Notion-style WYSIWYG editor with AI-powered autocompletion.,steven-tey,novel,https://github.com/steven-tey/novel
2023-09-04,typescript,4293,15,A full-stack Next.js app with multi-tenancy and custom domain support. Built with Next.js App Router and the Vercel Domains API.,vercel,platforms,https://github.com/vercel/platforms
2023-09-04,typescript,23881,3,A powerful JavaScript library for interacting with the Discord API,discordjs,discord.js,https://github.com/discordjs/discord.js
2023-09-04,typescript,30351,41,一个基于 electron 的音乐软件,lyswhut,lx-music-desktop,https://github.com/lyswhut/lx-music-desktop
2023-09-04,typescript,42329,66,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。,Yidadaa,ChatGPT-Next-Web,https://github.com/Yidadaa/ChatGPT-Next-Web
2023-09-04,typescript,29697,112,Beautifully designed components built with Radix UI and Tailwind CSS.,shadcn-ui,ui,https://github.com/shadcn-ui/ui
2023-09-04,typescript,972,6,"Build and Deploy a Modern Next.js 13 Application | React, Next JS 13, TypeScript, Tailwind CSS",adrianhajdin,project_next13_car_showcase,https://github.com/adrianhajdin/project_next13_car_showcase
2023-09-04,typescript,26198,4,"Flash OS images to SD cards & USB drives, safely and easily.",balena-io,etcher,https://github.com/balena-io/etcher
2023-09-04,typescript,4993,12,"A high-performance data index and query language over Markdown files, for https://obsidian.md/.",blacksmithgu,obsidian-dataview,https://github.com/blacksmithgu/obsidian-dataview
2023-09-04,typescript,492,127,A source code based low-code builder without private schema. Integrate low-code into your local development workflow seamlessly.,NetEase,tango,https://github.com/NetEase/tango
2023-09-04,typescript,1994,38,一款简洁实用优雅的个人博客系统,Mereithhh,vanblog,https://github.com/Mereithhh/vanblog
2023-09-04,typescript,12061,20,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang.",siyuan-note,siyuan,https://github.com/siyuan-note/siyuan
2023-09-04,typescript,19850,13,"🛡️ ⚛️ A simple, scalable, and powerful architecture for building production ready React applications.",alan2207,bulletproof-react,https://github.com/alan2207/bulletproof-react
2023-09-04,typescript,3431,6,Building a modern alternative to Salesforce ⚡️ You can star to support our work!,twentyhq,twenty,https://github.com/twentyhq/twenty
