date,language,stargazers,starsToday,description,owner,name,url
2023-05-14,kotlin,23552,1,BRVAH:Powerful and flexible RecyclerAdapter,CymChad,BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper
2023-05-14,kotlin,43964,3,"Square’s meticulous HTTP client for the JVM, Android, and GraalVM.",square,okhttp,https://github.com/square/okhttp
2023-05-14,kotlin,11285,10,A fully functional Android app built entirely with Kotlin and Jetpack Compose,android,nowinandroid,https://github.com/android/nowinandroid
2023-05-14,kotlin,53,1,,dicodingacademy,a352-android-intermediate-labs,https://github.com/dicodingacademy/a352-android-intermediate-labs
2023-05-14,kotlin,1019,12,NekoBox for Android / sing-box / universal proxy toolchain for Android,MatsuriDayo,NekoBoxForAndroid,https://github.com/MatsuriDayo/NekoBoxForAndroid
2023-05-14,kotlin,9150,4,Image loading for Android backed by Kotlin Coroutines.,coil-kt,coil,https://github.com/coil-kt/coil
2023-05-14,kotlin,11677,19,"Compose Multiplatform, a modern UI framework for Kotlin that makes building performant and beautiful user interfaces easy and enjoyable.",JetBrains,compose-multiplatform,https://github.com/JetBrains/compose-multiplatform
2023-05-14,kotlin,7934,2,K-9 Mail – Open Source Email App for Android,thundernest,k-9,https://github.com/thundernest/k-9
2023-05-14,kotlin,760,3,纯纯看番，使用 Compose 开发的看番软件，支持多番剧源,easybangumiorg,EasyBangumi,https://github.com/easybangumiorg/EasyBangumi
2023-05-14,kotlin,21423,26,"A V2Ray client for Android, support Xray core and v2fly core",2dust,v2rayNG,https://github.com/2dust/v2rayNG
2023-05-14,kotlin,4891,7,阅读3服务器版，桌面端，iOS可用。后端 Kotlin + Spring Boot + Vert.x + Coroutine ；前端 Vue.js + Element。麻烦点点star，关注一下公众号【假装大佬】,hectorqin,reader,https://github.com/hectorqin/reader
2023-05-14,kotlin,4132,5,An open-source keyboard for Android which respects your privacy. Currently in early-beta.,florisboard,florisboard,https://github.com/florisboard/florisboard
2023-05-14,kotlin,23845,26,A rule-based tunnel for Android.,Kr328,ClashForAndroid,https://github.com/Kr328/ClashForAndroid
2023-05-14,kotlin,5213,1,SQLDelight - Generates typesafe Kotlin APIs from SQL,cashapp,sqldelight,https://github.com/cashapp/sqldelight
2023-05-14,kotlin,5551,1,An anti-bikeshedding Kotlin linter with built-in formatter,pinterest,ktlint,https://github.com/pinterest/ktlint
2023-05-14,kotlin,2356,3,Media server for comics/mangas/BDs with API and OPDS support,gotson,komga,https://github.com/gotson/komga
2023-05-14,kotlin,539,6,SD Maid 2/SE is Android's most thorough cleaning tool.,d4rken-org,sdmaid-se,https://github.com/d4rken-org/sdmaid-se
2023-05-14,kotlin,1413,0,Very slim music player  100% made in Italy,enricocid,Music-Player-GO,https://github.com/enricocid/Music-Player-GO
2023-05-14,kotlin,44668,8,The Kotlin Programming Language.,JetBrains,kotlin,https://github.com/JetBrains/kotlin
2023-05-14,kotlin,5397,3,Static code analysis for Kotlin,detekt,detekt,https://github.com/detekt/detekt
2023-05-14,kotlin,1145,6,Cloud Flare scanner,MortezaBashsiz,CFScanner,https://github.com/MortezaBashsiz/CFScanner
2023-05-14,kotlin,1540,4,"Free, open source, unofficial MangaDex reader for Android",CarlosEsco,Neko,https://github.com/CarlosEsco/Neko
2023-05-14,kotlin,931,11,Aprende a PROGRAMAR aplicaciones ANDROID en KOTLIN sin conocimientos previos,ArisGuimera,Android-Expert,https://github.com/ArisGuimera/Android-Expert
2023-05-14,kotlin,3499,1,The ownCloud Android App,owncloud,android,https://github.com/owncloud/android
