date,language,stargazers,starsToday,description,owner,name,url
2022-10-12,shell,948,4,Linux Malware Detection (LMD),rfxn,linux-malware-detect,https://github.com/rfxn/linux-malware-detect
2022-10-12,shell,1584,1,Apache Kafka and Confluent Platform examples and demos,confluentinc,examples,https://github.com/confluentinc/examples
2022-10-12,shell,28335,4,".files, including ~/.macos — sensible hacker defaults for macOS",mathiasbynens,dotfiles,https://github.com/mathiasbynens/dotfiles
2022-10-12,shell,61507,33,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,nvm-sh,nvm,https://github.com/nvm-sh/nvm
2022-10-12,shell,16389,21,Default configuration for Le Wagon's students,lewagon,dotfiles,https://github.com/lewagon/dotfiles
2022-10-12,shell,154,1,,lroudge,holberton-system_engineering-devops,https://github.com/lroudge/holberton-system_engineering-devops
2022-10-12,shell,65,5,,LG-leige,open_cloud,https://github.com/LG-leige/open_cloud
2022-10-12,shell,390,1,,vcheckzen,KeepAliveE5,https://github.com/vcheckzen/KeepAliveE5
2022-10-12,shell,1941,25,Guia rápido do WSL2 + Docker,codeedu,wsl2-docker-quickstart,https://github.com/codeedu/wsl2-docker-quickstart
2022-10-12,shell,2729,20,Use any linux distribution inside your terminal. Enable both backward and forward compatibility with software and freedom to use whatever distribution you’re more comfortable with. Mirror available at: https://gitlab.com/89luca89/distrobox,89luca89,distrobox,https://github.com/89luca89/distrobox
2022-10-12,shell,656,1,Various gRPC benchmarks,LesnyRumcajs,grpc_bench,https://github.com/LesnyRumcajs/grpc_bench
2022-10-12,shell,498,4,Bitnami container images,bitnami,containers,https://github.com/bitnami/containers
2022-10-12,shell,69423,8,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more",gothinkster,realworld,https://github.com/gothinkster/realworld
2022-10-12,shell,3268,4,"Docker LNMP (Nginx, PHP7/PHP5, MySQL, Redis)",yeszao,dnmp,https://github.com/yeszao/dnmp
2022-10-12,shell,88,10,Arsenal is a Simple shell script (Bash) used to install tools and requirements for Bug Bounty,Micro0x00,Arsenal,https://github.com/Micro0x00/Arsenal
2022-10-12,shell,105,8,The goal of this project is to provide free internet access to Iranian people by any means. #MahsaAmini,WeAreMahsaAmini,FreeInternet,https://github.com/WeAreMahsaAmini/FreeInternet
2022-10-12,shell,8933,3,A build system and primary set of packages for Termux.,termux,termux-packages,https://github.com/termux/termux-packages
2022-10-12,shell,2834,3,"ONLYOFFICE Document Server is an online office suite comprising viewers and editors for texts, spreadsheets and presentations, fully compatible with Office Open XML formats: .docx, .xlsx, .pptx and enabling collaborative editing in real time.",ONLYOFFICE,DocumentServer,https://github.com/ONLYOFFICE/DocumentServer
2022-10-12,shell,10383,4,"A few starter examples of ansible playbooks, to show features and how they work together. See http://galaxy.ansible.com for example roles from the Ansible community for deploying many popular applications.",ansible,ansible-examples,https://github.com/ansible/ansible-examples
2022-10-12,shell,6380,4,Testing TLS/SSL encryption anywhere on any port,drwetter,testssl.sh,https://github.com/drwetter/testssl.sh
2022-10-12,shell,958,3,前端基础 个人博客 学习笔记,WindrunnerMax,EveryDay,https://github.com/WindrunnerMax/EveryDay
2022-10-12,shell,8266,1,Combination of multiple linters to install as a GitHub Action,github,super-linter,https://github.com/github/super-linter
2022-10-12,shell,754,1,"Repository for publishing OpenConfig models, documentation, and other material for the community.",openconfig,public,https://github.com/openconfig/public
2022-10-12,shell,6774,2,"Prowler is an Open Source security tool to perform AWS security best practices assessments, audits, incident response, continuous monitoring, hardening and forensics readiness. It contains more than 240 controls covering CIS, PCI-DSS, ISO27001, GDPR, HIPAA, FFIEC, SOC2, AWS FTR, ENS and custom security frameworks.",prowler-cloud,prowler,https://github.com/prowler-cloud/prowler
2022-10-12,shell,1233,3,"Cloudflare WARP Installer | WARP 一键安装脚本",P3TERX,warp.sh,https://github.com/P3TERX/warp.sh
