date,stargazers,starsToday,description,owner,name,url
2021-12-28,3,2,R for data science: a book,hadley,r4ds,https://github.com/hadley/r4ds
2021-12-28,1,0,Machine Learning in R,mlr-org,mlr,https://github.com/mlr-org/mlr
2021-12-28,417,0,"Spatiotemporal Arrays, Raster and Vector Data Cubes",r-spatial,stars,https://github.com/r-spatial/stars
2021-12-28,2,1,Dynamic Documents for R,rstudio,rmarkdown,https://github.com/rstudio/rmarkdown
2021-12-28,3,0,dplyr: A grammar of data manipulation,tidyverse,dplyr,https://github.com/tidyverse/dplyr
2021-12-28,719,1,Accelerating ggplot2,thomasp85,ggforce,https://github.com/thomasp85/ggforce
2021-12-28,323,0,The Economist's model to estimate excess deaths to the covid-19 pandemic,TheEconomist,covid-19-the-economist-global-excess-deaths-model,https://github.com/TheEconomist/covid-19-the-economist-global-excess-deaths-model
2021-12-28,1,0,Rmd source files for the HarvardX series PH525x,genomicsclass,labs,https://github.com/genomicsclass/labs
2021-12-28,243,0,Slides and exercises for the video tutorial at https://shiny.rstudio.com/tutorial/,rstudio-education,shiny.rstudio.com-tutorial,https://github.com/rstudio-education/shiny.rstudio.com-tutorial
2021-12-28,,,,Chishio318,Environmental-Kuznets-Curve,https://github.com/Chishio318/Environmental-Kuznets-Curve
2021-12-28,716,1,Repository for Programming Assignment 2 for R Programming on Coursera,rdpeng,ProgrammingAssignment2,https://github.com/rdpeng/ProgrammingAssignment2
2021-12-28,12,0,Visualize walmart store openings,cjbayesian,walmart,https://github.com/cjbayesian/walmart
2021-12-28,296,1,View and Browse Code Using Flow Diagrams,moodymudskipper,flow,https://github.com/moodymudskipper/flow
2021-12-28,3,1,A collection of interactive courses for the swirl R package.,swirldev,swirl_courses,https://github.com/swirldev/swirl_courses
2021-12-28,903,0,"Read-only mirror of R source code from https://svn.r-project.org/R/, updated hourly. See the build instructions on the wiki page.",wch,r-source,https://github.com/wch/r-source
2021-12-28,47,0,R Package Dependency Resolution,r-lib,pkgdepends,https://github.com/r-lib/pkgdepends
2021-12-28,8,0,,ajnafa,Bayesian-IPW,https://github.com/ajnafa/Bayesian-IPW
2021-12-28,2,4,A curated list of awesome network analysis resources.,briatte,awesome-network-analysis,https://github.com/briatte/awesome-network-analysis
2021-12-28,958,0,Mastering Shiny: a book,hadley,mastering-shiny,https://github.com/hadley/mastering-shiny
2021-12-28,1,1,R toolkit for single cell genomics,satijalab,seurat,https://github.com/satijalab/seurat
2021-12-28,539,0,Visualisation toolbox for beautiful and publication-ready figures,easystats,see,https://github.com/easystats/see
2021-12-28,3,0,Anomaly Detection with R,twitter,AnomalyDetection,https://github.com/twitter/AnomalyDetection
2021-12-28,4,0,🧛🏻‍♂️ Dark theme for ggplot2 and R palette,dracula,ggplot2,https://github.com/dracula/ggplot2
