date,stargazers,starsToday,description,owner,name,url
2021-12-24,5,6,Un blog increíble para el curso de Git y Github de Platzi,freddier,hyperblog,https://github.com/freddier/hyperblog
2021-12-24,422,10,,NolanHzy,nvjdcdocker,https://github.com/NolanHzy/nvjdcdocker
2021-12-24,584,4,Design pattern designed to standardize your projects with GetX on Flutter.,kauemurakami,getx_pattern,https://github.com/kauemurakami/getx_pattern
2021-12-24,51,17,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",ripienaar,free-for-dev,https://github.com/ripienaar/free-for-dev
2021-12-24,68,10,An automated network Mind Map utility build from markmap.js.org,automateyournetwork,mind_nmap,https://github.com/automateyournetwork/mind_nmap
2021-12-24,947,3,This repository contains best profile readme's for your reference.,durgeshsamariya,awesome-github-profile-readme-templates,https://github.com/durgeshsamariya/awesome-github-profile-readme-templates
2021-12-24,4,8,An online book focusing on Go syntax/semantics and runtime related things,go101,go101,https://github.com/go101/go101
2021-12-24,94,2,,buildspace,buildspace-dao-starter,https://github.com/buildspace/buildspace-dao-starter
2021-12-24,917,2,Raspberry Pi PCI Express device compatibility database,geerlingguy,raspberry-pi-pcie-devices,https://github.com/geerlingguy/raspberry-pi-pcie-devices
2021-12-24,1,3,(RuoYi)官方仓库 基于SpringBoot的权限管理系统 易读易懂、界面简洁美观。 核心技术采用Spring、MyBatis、Shiro没有任何其它重度依赖。直接运行即可用,yangzongzhuan,RuoYi,https://github.com/yangzongzhuan/RuoYi
2021-12-24,394,0,,keycloak,keycloak-documentation,https://github.com/keycloak/keycloak-documentation
2021-12-24,17,4,30 Day Vanilla JS Challenge,wesbos,JavaScript30,https://github.com/wesbos/JavaScript30
2021-12-24,170,1,Source for the Microsoft Teams developer platform documentation.,MicrosoftDocs,msteams-docs,https://github.com/MicrosoftDocs/msteams-docs
2021-12-24,5,6,UI Automation Framework for Games and Apps,AirtestProject,Airtest,https://github.com/AirtestProject/Airtest
2021-12-24,705,5,Grab cam shots from target's phone front camera or PC webcam just sending a link.,techchipnet,CamPhish,https://github.com/techchipnet/CamPhish
2021-12-24,1,2,"Kubernetes - Beginners | Intermediate | Advanced",collabnix,kubelabs,https://github.com/collabnix/kubelabs
2021-12-24,532,3,CVE-2021-40444 - Fully Weaponized Microsoft Office Word RCE Exploit,klezVirus,CVE-2021-40444,https://github.com/klezVirus/CVE-2021-40444
2021-12-24,4,6,Curso de HTML5 e CSS3,gustavoguanabara,html-css,https://github.com/gustavoguanabara/html-css
2021-12-24,4,3,Official repo for the #tidytuesday project,rfordatascience,tidytuesday,https://github.com/rfordatascience/tidytuesday
2021-12-24,24,24,浙江大学课程攻略共享计划,QSCTech,zju-icicles,https://github.com/QSCTech/zju-icicles
2021-12-24,4,3,Super-project for modularized Boost,boostorg,boost,https://github.com/boostorg/boost
2021-12-24,5,2,glTF – Runtime 3D Asset Delivery,KhronosGroup,glTF,https://github.com/KhronosGroup/glTF
2021-12-24,1,6,The easiest way to run WireGuard VPN + Web-based Admin UI.,WeeJeWel,wg-easy,https://github.com/WeeJeWel/wg-easy
2021-12-24,12,7,"Status, process, and documents for ECMA-262",tc39,ecma262,https://github.com/tc39/ecma262
2021-12-24,146,1,,TheOdinProject,css-exercises,https://github.com/TheOdinProject/css-exercises
