date,stargazers,starsToday,description,owner,name,url
2021-12-24,3,4,A collection of extension libraries for Jetpack Compose,google,accompanist,https://github.com/google/accompanist
2021-12-24,404,83,"btrace(AKA RheaTrace) is a high performance Android trace tool which is based on Systrace, it support to define custom events automatically during building apk and using bhook to provider more native events like IO.",bytedance,btrace,https://github.com/bytedance/btrace
2021-12-24,10,10,Library support for Kotlin coroutines,Kotlin,kotlinx.coroutines,https://github.com/Kotlin/kotlinx.coroutines
2021-12-24,3,3,Kotlin multiplatform / multi-format serialization,Kotlin,kotlinx.serialization,https://github.com/Kotlin/kotlinx.serialization
2021-12-24,1,2,android-kotlin-fundamentals-apps,google-developer-training,android-kotlin-fundamentals-apps,https://github.com/google-developer-training/android-kotlin-fundamentals-apps
2021-12-24,27,6,A memory leak detection library for Android.,square,leakcanary,https://github.com/square/leakcanary
2021-12-24,74,1,Compose+MVI+Navigation实现wanAndroid客户端,shenzhen2017,wanandroid-compose,https://github.com/shenzhen2017/wanandroid-compose
2021-12-24,7,5,Image loading for Android backed by Kotlin Coroutines.,coil-kt,coil,https://github.com/coil-kt/coil
2021-12-24,4,17,"Tivi is a work-in-progress TV show tracking Android app, which connects to Trakt.tv. It is still in its early stages of development and currently only contains two pieces of UI. It is under heavy development.",chrisbanes,tivi,https://github.com/chrisbanes/tivi
2021-12-24,1,3,Using system APIs directly with adb/root privileges from normal apps through a Java process started with app_process.,RikkaApps,Shizuku,https://github.com/RikkaApps/Shizuku
2021-12-24,8,7,高效率 QQ 机器人支持库,mamoe,mirai,https://github.com/mamoe/mirai
2021-12-24,5,3,Kotlin SQL Framework,JetBrains,Exposed,https://github.com/JetBrains/Exposed
2021-12-24,21,6,Samples for Android Architecture Components.,android,architecture-components-samples,https://github.com/android/architecture-components-samples
2021-12-24,32,4,A shadowsocks client for Android,shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android
2021-12-24,771,1,android-kotlin-fundamentals-starter-apps,google-developer-training,android-kotlin-fundamentals-starter-apps,https://github.com/google-developer-training/android-kotlin-fundamentals-starter-apps
2021-12-24,1,6,Community-driven collection of Jetpack Compose example code and tutorials  https://foso.github.io/compose,Foso,Jetpack-Compose-Playground,https://github.com/Foso/Jetpack-Compose-Playground
2021-12-24,5,3,Application Crash Reports for Android,ACRA,acra,https://github.com/ACRA/acra
2021-12-24,9,4,A curated list of awesome Kotlin related stuff Inspired by awesome-java.,KotlinBy,awesome-kotlin,https://github.com/KotlinBy/awesome-kotlin
2021-12-24,3,1,"This is a movies sample app in Kotlin, which is part of a serie of blog posts I have written about architecting android application using different approaches.",android10,Android-CleanArchitecture-Kotlin,https://github.com/android10/Android-CleanArchitecture-Kotlin
2021-12-24,1,1,Home Assistant Companion for Android,home-assistant,android,https://github.com/home-assistant/android
2021-12-24,4,4,An anti-bikeshedding Kotlin linter with built-in formatter,pinterest,ktlint,https://github.com/pinterest/ktlint
2021-12-24,19,3,"A beautiful, fluid, and extensible dialogs API for Kotlin & Android.",afollestad,material-dialogs,https://github.com/afollestad/material-dialogs
2021-12-24,39,11,A collection of samples to discuss and showcase different architectural tools and patterns for Android apps.,android,architecture-samples,https://github.com/android/architecture-samples
2021-12-24,5,8,Vanced Installer,YTVanced,VancedManager,https://github.com/YTVanced/VancedManager
2021-12-24,153,1,The Advent of Code template project for Kotlin,kotlin-hands-on,advent-of-code-kotlin-template,https://github.com/kotlin-hands-on/advent-of-code-kotlin-template
