date,stargazers,starsToday,description,owner,name,url
2021-12-24,985,73,DooTask是一款轻量级的开源在线项目任务管理工具，提供各类文档协作工具、在线思维导图、在线流程图、项目管理、任务分发、即时IM，文件管理等工具。,kuaifan,dootask,https://github.com/kuaifan/dootask
2021-12-24,10,4,A pure PHP library for reading and writing spreadsheet files,PHPOffice,PhpSpreadsheet,https://github.com/PHPOffice/PhpSpreadsheet
2021-12-24,13,0,"Yii 2: The Fast, Secure and Professional PHP Framework",yiisoft,yii2,https://github.com/yiisoft/yii2
2021-12-24,35,32,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more.",danielmiessler,SecLists,https://github.com/danielmiessler/SecLists
2021-12-24,7,1,An open source eCommerce plugin for WordPress.,woocommerce,woocommerce,https://github.com/woocommerce/woocommerce
2021-12-24,4,11,Instant Upgrades and Automated Refactoring of any PHP 5.3+ code,rectorphp,rector,https://github.com/rectorphp/rector
2021-12-24,11,1,WordPress starter theme with a modern development workflow,roots,sage,https://github.com/roots/sage
2021-12-24,6,1,"PrestaShop is an Open Source e-commerce platform, committed to providing the best shopping cart experience for both merchants and customers.",PrestaShop,PrestaShop,https://github.com/PrestaShop/PrestaShop
2021-12-24,26,5,The Symfony PHP framework,symfony,symfony,https://github.com/symfony/symfony
2021-12-24,2,1,A server software for Minecraft: Bedrock Edition in PHP,pmmp,PocketMine-MP,https://github.com/pmmp/PocketMine-MP
2021-12-24,26,11,Dependency Manager for PHP,composer,composer,https://github.com/composer/composer
2021-12-24,1,1,A multiple protocol manage panel application interface,v2board,v2board,https://github.com/v2board/v2board
2021-12-24,26,5,Faker is a PHP library that generates fake data for you,fzaninotto,Faker,https://github.com/fzaninotto/Faker
2021-12-24,7,7,Firefly III: a personal finances manager,firefly-iii,firefly-iii,https://github.com/firefly-iii/firefly-iii
2021-12-24,1,2,Laravel UI utilities and presets.,laravel,ui,https://github.com/laravel/ui
2021-12-24,2,4,"Dolibarr ERP CRM is a modern software package to manage your company or foundation's activity (contacts, suppliers, invoices, orders, stocks, agenda, accounting, ...). It is open source software (written in PHP) and designed for small and medium businesses, foundations and freelancers. You can freely install, use and distribute it as a standalon…",Dolibarr,dolibarr,https://github.com/Dolibarr/dolibarr
2021-12-24,21,4,"Guzzle, an extensible PHP HTTP client",guzzle,guzzle,https://github.com/guzzle/guzzle
2021-12-24,6,0,[WordPress] A foundation for WordPress Plugin Development that aims to provide a clear and consistent guide for building your plugins.,DevinVinson,WordPress-Plugin-Boilerplate,https://github.com/DevinVinson/WordPress-Plugin-Boilerplate
2021-12-24,3,4,Official clone of PHP library to generate PDF documents and barcodes,tecnickcom,TCPDF,https://github.com/tecnickcom/TCPDF
2021-12-24,9,6,"All Submissions you make to Magento Inc. (""Magento"") through GitHub are subject to the following terms and conditions: (1) You grant Magento a perpetual, worldwide, non-exclusive, no charge, royalty free, irrevocable license under your applicable copyrights and patents to reproduce, prepare derivative works of, display, publically perform, subli…",magento,magento2,https://github.com/magento/magento2
2021-12-24,2,3,PanDownload网页复刻版,yuantuo666,baiduwp-php,https://github.com/yuantuo666/baiduwp-php
2021-12-24,9,5,一个 PHP 微信 SDK,w7corp,easywechat,https://github.com/w7corp/easywechat
2021-12-24,10,6,Supercharged Excel exports and imports in Laravel,SpartnerNL,Laravel-Excel,https://github.com/SpartnerNL/Laravel-Excel
2021-12-24,7,2,A PHP client library for accessing Google APIs,googleapis,google-api-php-client,https://github.com/googleapis/google-api-php-client
2021-12-24,15,4,"WordPress, Git-ified. This repository is just a mirror of the WordPress subversion repository. Please do not send pull requests. Submit pull requests to https://github.com/WordPress/wordpress-develop and patches to https://core.trac.wordpress.org/ instead.",WordPress,WordPress,https://github.com/WordPress/WordPress
