date,stargazers,starsToday,description,owner,name,url
2021-12-24,1,12,接近原生的鼠须管 Rime 配置,wongdean,rime-settings,https://github.com/wongdean/rime-settings
2021-12-24,7,12,The Cloud-Native API Gateway,apache,apisix,https://github.com/apache/apisix
2021-12-24,975,2,Courseplay for Farming Simulator 2019,Courseplay,courseplay,https://github.com/Courseplay/courseplay
2021-12-24,6,9,An IDE layer for Neovim with sane defaults. Completely free and community driven.,LunarVim,LunarVim,https://github.com/LunarVim/LunarVim
2021-12-24,13,0,A NUI emote/animation panel for FiveM.,BombayV,anims,https://github.com/BombayV/anims
2021-12-24,8,0,Plugins for the Lite XL editor,lite-xl,lite-xl-plugins,https://github.com/lite-xl/lite-xl-plugins
2021-12-24,22,9,Image Super-Resolution for Anime-Style Art,nagadomi,waifu2x,https://github.com/nagadomi/waifu2x
2021-12-24,3,10,Quickstart configurations for the Nvim LSP client,neovim,nvim-lspconfig,https://github.com/neovim/nvim-lspconfig
2021-12-24,30,9,The Cloud-Native API Gateway,Kong,kong,https://github.com/Kong/kong
2021-12-24,99,5,A Neovim Lua plugin providing access to the SchemaStore catalog.,b0o,SchemaStore.nvim,https://github.com/b0o/SchemaStore.nvim
2021-12-24,141,0,All scripts and code used through videos/tutorials on Jeva,jevajs,Jeva,https://github.com/jevajs/Jeva
2021-12-24,744,6,Companion plugin for nvim-lspconfig that allows you to seamlessly manage LSP servers locally with :LspInstall. With full Windows support!,williamboman,nvim-lsp-installer,https://github.com/williamboman/nvim-lsp-installer
2021-12-24,13,2,Pet Simulator X Scripts,hackerDashDash,PetSimulatorX,https://github.com/hackerDashDash/PetSimulatorX
2021-12-24,6,2,A lightweight text editor written in Lua,rxi,lite,https://github.com/rxi/lite
2021-12-24,7,8,"An attempt to make neovim cli as functional as an IDE while being very beautiful, blazing fast.",NvChad,NvChad,https://github.com/NvChad/NvChad
2021-12-24,151,4,Neovim's missing IDE features,ldelossa,litee.nvim,https://github.com/ldelossa/litee.nvim
2021-12-24,449,4,,ThePrimeagen,.dotfiles,https://github.com/ThePrimeagen/.dotfiles
2021-12-24,1,11,"A use-package inspired plugin manager for Neovim. Uses native packages, supports Luarocks dependencies, written in Lua, allows for expressive config",wbthomason,packer.nvim,https://github.com/wbthomason/packer.nvim
2021-12-24,331,1,A well configured and structured Neovim.,ayamir,nvimdots,https://github.com/ayamir/nvimdots
2021-12-24,628,1,A neovim lua plugin to help easily manage multiple terminal windows,akinsho,toggleterm.nvim,https://github.com/akinsho/toggleterm.nvim
2021-12-24,18,4,Nmap Log4Shell NSE script for discovery Apache Log4j RCE (CVE-2021-44228),giterlizzi,nmap-log4shell,https://github.com/giterlizzi/nmap-log4shell
2021-12-24,1,2,Lua Language Server coded by Lua,sumneko,lua-language-server,https://github.com/sumneko/lua-language-server
2021-12-24,1,5,Debug Adapter Protocol client implementation for Neovim (>= 0.5),mfussenegger,nvim-dap,https://github.com/mfussenegger/nvim-dap
2021-12-24,28,0,A completely rewritten and optimised targeting solution based on bt-target,overextended,qtarget,https://github.com/overextended/qtarget
2021-12-24,5,6,Nmap - the Network Mapper. Github mirror of official SVN repository.,nmap,nmap,https://github.com/nmap/nmap
