date,language,stargazers,starsToday,description,owner,name,url
2023-02-21,javascript,338,103,Turn your rough sketch into a refined image using AI,replicate,scribble-diffusion,https://github.com/replicate/scribble-diffusion
2023-02-21,javascript,13050,16,The open-source repo for docs.github.com,github,docs,https://github.com/github/docs
2023-02-21,javascript,66022,298,"24 Lessons, 12 Weeks, Get Started as a Web Developer",microsoft,Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners
2023-02-21,javascript,55086,20,33 JavaScript concepts every developer should know.,leonardomso,33-js-concepts,https://github.com/leonardomso/33-js-concepts
2023-02-21,javascript,93493,25,Node.js JavaScript runtime,nodejs,node,https://github.com/nodejs/node
2023-02-21,javascript,13577,15,"Command-line tool to customize Spotify client. Supports Windows, MacOS, and Linux.",spicetify,spicetify-cli,https://github.com/spicetify/spicetify-cli
2023-02-21,javascript,354,164,Talk to ChatGPT AI using your voice and listen to its answers through a voice,C-Nedelcu,talk-to-chatgpt,https://github.com/C-Nedelcu/talk-to-chatgpt
2023-02-21,javascript,3498,68,Mount your browser tabs as a filesystem.,osnr,TabFS,https://github.com/osnr/TabFS
2023-02-21,javascript,4140,4,"This is a Next.js, Tailwind CSS blogging starter template. Comes out of the box configured with the latest technologies to make technical writing a breeze. Easily configurable and customizable. Perfect as a replacement to existing Jekyll and Hugo individual blogs.",timlrx,tailwind-nextjs-starter-blog,https://github.com/timlrx/tailwind-nextjs-starter-blog
2023-02-21,javascript,21843,10,A powerful JavaScript library for interacting with the Discord API,discordjs,discord.js,https://github.com/discordjs/discord.js
2023-02-21,javascript,1224,42,91porn 解锁91pornVIP Authorize anyone to distribute for non-profit 授权任何人非盈利分发,91p2022,91,https://github.com/91p2022/91
2023-02-21,javascript,399,14,Namaste React Live Course from Zero to Hero  by Akshay Saini(Founder of NamasteDev). This repository for Assignment & Class Notes taken during Namaste React Live Course #namaste #javascript #react,chetannada,Namaste-React,https://github.com/chetannada/Namaste-React
2023-02-21,javascript,136,24,,omenking,aws-bootcamp-cruddur-2023,https://github.com/omenking/aws-bootcamp-cruddur-2023
2023-02-21,javascript,16176,45,sketch + style = paints  (TOG2018/SIGGRAPH2018ASIA),lllyasviel,style2paints,https://github.com/lllyasviel/style2paints
2023-02-21,javascript,3654,35,"Validate and visualize dependencies. Your rules. JavaScript, TypeScript, CoffeeScript. ES6, CommonJS, AMD.",sverweij,dependency-cruiser,https://github.com/sverweij/dependency-cruiser
2023-02-21,javascript,123,17,AsmrProg Youtube Channel 100 days of javascript codes collection,AsmrProg-YT,100-days-of-javascript,https://github.com/AsmrProg-YT/100-days-of-javascript
2023-02-21,javascript,4036,36,"ChatGPT for Mac, living in your menubar.",vincelwt,chatgpt-mac,https://github.com/vincelwt/chatgpt-mac
2023-02-21,javascript,7108,8,Windows 11 in React,blueedgetechno,win11React,https://github.com/blueedgetechno/win11React
2023-02-21,javascript,12005,11,开发者边车，github打不开，github加速，git clone加速，git release下载加速，stackoverflow加速,docmirror,dev-sidecar,https://github.com/docmirror/dev-sidecar
2023-02-21,javascript,1630,7,"WebRTC - P2P - Simple, Secure, Fast Real-Time Video Conferences Up to 4k and 60fps, compatible with all browsers and platforms.",miroslavpejic85,mirotalk,https://github.com/miroslavpejic85/mirotalk
2023-02-21,javascript,2554,5,Leetcode solutions,neetcode-gh,leetcode,https://github.com/neetcode-gh/leetcode
2023-02-21,javascript,838,0,Source code for my NextJS course (https://acad.link/nextjs),mschwarzmueller,nextjs-course-code,https://github.com/mschwarzmueller/nextjs-course-code
2023-02-21,javascript,11861,15,"Starter files, final projects, and FAQ for my Complete JavaScript course",jonasschmedtmann,complete-javascript-course,https://github.com/jonasschmedtmann/complete-javascript-course
2023-02-21,javascript,1213,25,Gets the job done when JSON.stringify can't,Rich-Harris,devalue,https://github.com/Rich-Harris/devalue
2023-02-21,javascript,163565,79,Algorithms and data structures implemented in JavaScript with explanations and links to further readings,trekhleb,javascript-algorithms,https://github.com/trekhleb/javascript-algorithms
