date,stargazers,starsToday,description,owner,name,url
2021-12-29,155,268,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,donnemartin,system-design-primer,https://github.com/donnemartin/system-design-primer
2021-12-29,26,203,Comprehensive Python Cheatsheet,gto76,python-cheatsheet,https://github.com/gto76/python-cheatsheet
2021-12-29,178,110,"Tool To download Amazon 4k SDR HDR 1080, CDM IS Not Included",widevinedump,WV-AMZN-4K-RIPPER,https://github.com/widevinedump/WV-AMZN-4K-RIPPER
2021-12-29,868,57,"Plenoxels: Radiance Fields without Neural Networks, Code release WIP",sxyu,svox2,https://github.com/sxyu/svox2
2021-12-29,1,183,Tesla Light Show,teslamotors,light-show,https://github.com/teslamotors/light-show
2021-12-29,168,114,Tool to download Netflix in 4k,widevinedump,Netflix-4K-Script,https://github.com/widevinedump/Netflix-4K-Script
2021-12-29,8,35,Data parsing and validation using Python type hints,samuelcolvin,pydantic,https://github.com/samuelcolvin/pydantic
2021-12-29,2,33,"Easy-to-use and Fast NLP library with awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications.",PaddlePaddle,PaddleNLP,https://github.com/PaddlePaddle/PaddleNLP
2021-12-29,113,52,Python - 100天从新手到大师,jackfrued,Python-100-Days,https://github.com/jackfrued/Python-100-Days
2021-12-29,590,23,"This is a python bot that automatically logs in, clicks the new button, and sends heroes to work in the bombcrypto game. It is fully open source and free.",mpcabete,bombcrypto-bot,https://github.com/mpcabete/bombcrypto-bot
2021-12-29,3,51,NanoDet-PlusSuper fast and lightweight anchor-free object detection model. Only 980 KB(int8) / 1.8MB (fp16) and run 97FPS on cellphone,RangiLyu,nanodet,https://github.com/RangiLyu/nanodet
2021-12-29,97,68,Tool To Download from DSNP USA,widevinedump,DISNEY-4K-SCRIPT,https://github.com/widevinedump/DISNEY-4K-SCRIPT
2021-12-29,33,22,2021年最新总结，阿里，腾讯，百度，美团，头条等技术面试题目，以及答案，专家出题人分析汇总。,0voice,interview_internal_reference,https://github.com/0voice/interview_internal_reference
2021-12-29,52,35,,widevinedump,Gplay-4k-Downloader,https://github.com/widevinedump/Gplay-4k-Downloader
2021-12-29,48,50,Open source home automation that puts local control and privacy first.,home-assistant,core,https://github.com/home-assistant/core
2021-12-29,30,19,DeepFaceLab is the leading software for creating deepfakes.,iperov,DeepFaceLab,https://github.com/iperov/DeepFaceLab
2021-12-29,31,3,A simply dashboard to view commodities position data based on CFTC reports,brad-darksbian,commodities-dashboard,https://github.com/brad-darksbian/commodities-dashboard
2021-12-29,22,37,PyTorch Tutorial for Deep Learning Researchers,yunjey,pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial
2021-12-29,975,17,All-in-one & Easy-to-use. Integrate all your Xiaomi Smart Home - with a single integration and NO YAML files - into Home Assistant.,ha0y,xiaomi_miot_raw,https://github.com/ha0y/xiaomi_miot_raw
2021-12-29,28,32,Hunt down social media accounts by username across social networks,sherlock-project,sherlock,https://github.com/sherlock-project/sherlock
2021-12-29,51,12,Code and coordinates for Matt's 2021 xmas tree,standupmaths,xmastree2021,https://github.com/standupmaths/xmastree2021
2021-12-29,1,8,An arbitrary face-swapping framework on images and videos with one single trained model!,neuralchen,SimSwap,https://github.com/neuralchen/SimSwap
2021-12-29,353,29,"An open source, non-profit search engine implemented in python",mwmbl,mwmbl,https://github.com/mwmbl/mwmbl
2021-12-29,11,7,DeDRM tools for ebooks,apprenticeharper,DeDRM_tools,https://github.com/apprenticeharper/DeDRM_tools
2021-12-29,730,4,Demisto is now Cortex XSOAR. Automate and orchestrate your Security Operations with Cortex XSOAR's ever-growing Content Repository. Pull Requests are always welcome and highly appreciated!,demisto,content,https://github.com/demisto/content
