date,stargazers,starsToday,description,owner,name,url
2021-12-29,9,9,"Jekyll theme for building a personal site, blog, project documentation, or portfolio.",mmistakes,minimal-mistakes,https://github.com/mmistakes/minimal-mistakes
2021-12-29,23,8,吴恩达老师的机器学习课程个人笔记,fengdu78,Coursera-ML-AndrewNg-Notes,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes
2021-12-29,4,1,A guide to smart contract security best practices,ConsenSys,smart-contract-best-practices,https://github.com/ConsenSys/smart-contract-best-practices
2021-12-29,43,2,TDesign style/utils shared by multiple frameworks repo.,Tencent,tdesign-common,https://github.com/Tencent/tdesign-common
2021-12-29,5,7,UI Automation Framework for Games and Apps,AirtestProject,Airtest,https://github.com/AirtestProject/Airtest
2021-12-29,8,5,Zenbot is a command-line cryptocurrency trading bot using Node.js and MongoDB.,DeviaVir,zenbot,https://github.com/DeviaVir/zenbot
2021-12-29,69,12,Open Source PDM to USB microphone based on the Raspberry PI RP2040.,mkvenkit,mico,https://github.com/mkvenkit/mico
2021-12-29,724,2,Course Files for AWS Certified Solutions Architect Certification Course (SAAC02) - Adrian Cantrill,acantril,aws-sa-associate-saac02,https://github.com/acantril/aws-sa-associate-saac02
2021-12-29,2,14,高质量、最全面的系统架构设计师（软考高级）备考资源库。备考QQ群：系统架构设计师（⑦群：709576550），系统分析师（②群：699260558），信息系统项目管理师（②群：785329399）。,xxlllq,system_architect,https://github.com/xxlllq/system_architect
2021-12-29,643,34,"Malware samples, analysis exercises and other interesting resources.",jstrosch,malware-samples,https://github.com/jstrosch/malware-samples
2021-12-29,151,2,,TheOdinProject,css-exercises,https://github.com/TheOdinProject/css-exercises
2021-12-29,14,4,deeplearning.ai（吴恩达老师的深度学习课程笔记及资源）,fengdu78,deeplearning_ai_books,https://github.com/fengdu78/deeplearning_ai_books
2021-12-29,4,12,Curso de HTML5 e CSS3,gustavoguanabara,html-css,https://github.com/gustavoguanabara/html-css
2021-12-29,66,2,操哥抽水器 - 最稳定的ETH/ETC抽水&中转程序,CaoCaoMiner,CC-Miner-Tax-Proxy,https://github.com/CaoCaoMiner/CC-Miner-Tax-Proxy
2021-12-29,142,6,a mindmap on pentest #pentestmindmap #oscp #lpt #ecsa #ceh #bugbounty,5bhuv4n35h,pentestmindmap,https://github.com/5bhuv4n35h/pentestmindmap
2021-12-29,29,1,远行星号中文化,TruthOriginem,Starsector-095-Localization,https://github.com/TruthOriginem/Starsector-095-Localization
2021-12-29,2,9,"A fast, clean, responsive Hugo theme.",adityatelange,hugo-PaperMod,https://github.com/adityatelange/hugo-PaperMod
2021-12-29,26,2,"A UI library by WeChat official design team, includes the most useful widgets/modules in mobile web applications.",Tencent,weui,https://github.com/Tencent/weui
2021-12-29,394,0,,keycloak,keycloak-documentation,https://github.com/keycloak/keycloak-documentation
2021-12-29,208,0,Repositorio de códigos del Curso JavaScript de @jonmircha,jonmircha,youtube-js,https://github.com/jonmircha/youtube-js
2021-12-29,24,14,浙江大学课程攻略共享计划,QSCTech,zju-icicles,https://github.com/QSCTech/zju-icicles
2021-12-29,2,12,Home Assistant User documentation,home-assistant,home-assistant.io,https://github.com/home-assistant/home-assistant.io
2021-12-29,1,3,每天24:00点前更新免费SS/SSR节点,UmeLabs,node.umelabs.dev,https://github.com/UmeLabs/node.umelabs.dev
2021-12-29,220,2,Ultimate phishing tool powered with ngrok and serveo.net,The-Burning,blackeye-im,https://github.com/The-Burning/blackeye-im
2021-12-29,6,1,mxGraph is a fully client side JavaScript diagramming library,jgraph,mxgraph,https://github.com/jgraph/mxgraph
