date,stargazers,starsToday,description,owner,name,url
2021-12-29,16,531,AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,babysor,MockingBird,https://github.com/babysor/MockingBird
2021-12-29,25,224,"A simple and elegant markdown editor, available for Linux, macOS and Windows.",marktext,marktext,https://github.com/marktext/marktext
2021-12-29,130,290,Algorithms and data structures implemented in JavaScript with explanations and links to further readings,trekhleb,javascript-algorithms,https://github.com/trekhleb/javascript-algorithms
2021-12-29,72,241,A list of Free Software network services and web applications which can be hosted on your own servers,awesome-selfhosted,awesome-selfhosted,https://github.com/awesome-selfhosted/awesome-selfhosted
2021-12-29,90,265,Short JavaScript code snippets for all your development needs,30-seconds,30-seconds-of-code,https://github.com/30-seconds/30-seconds-of-code
2021-12-29,69,42,,widevinedump,L3-Dumper,https://github.com/widevinedump/L3-Dumper
2021-12-29,117,35,JavaScript Style Guide,airbnb,javascript,https://github.com/airbnb/javascript
2021-12-29,4,9,A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app,pedroslopez,whatsapp-web.js,https://github.com/pedroslopez/whatsapp-web.js
2021-12-29,2,8,Lightweight full-featured typescript/javascript WhatsApp Web API,adiwajshing,Baileys,https://github.com/adiwajshing/Baileys
2021-12-29,39,17,The Intuitive Vue(2) Framework,nuxt,nuxt.js,https://github.com/nuxt/nuxt.js
2021-12-29,6,57,The fastest way to build Svelte apps,sveltejs,kit,https://github.com/sveltejs/kit
2021-12-29,11,21,"Mini projects built with HTML5, CSS & JavaScript. No frameworks or libraries",bradtraversy,vanillawebprojects,https://github.com/bradtraversy/vanillawebprojects
2021-12-29,1,10,自用京东JS脚本，已加入助力池；支持【青龙】、【腾讯云函数】、【elecV2P】；低调使用，请勿fork！！！,zero205,JD_tencent_scf,https://github.com/zero205/JD_tencent_scf
2021-12-29,5,20,</> htmx - high power tools for HTML,bigskysoftware,htmx,https://github.com/bigskysoftware/htmx
2021-12-29,2,5,"Connect APIs, remarkably fast. Free for developers.",PipedreamHQ,pipedream,https://github.com/PipedreamHQ/pipedream
2021-12-29,14,3,Fast math typesetting for the web.,KaTeX,KaTeX,https://github.com/KaTeX/KaTeX
2021-12-29,77,29,JavaScript 3D Library.,mrdoob,three.js,https://github.com/mrdoob/three.js
2021-12-29,25,21,Companies that don't have a broken hiring process,poteto,hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards
2021-12-29,43,49,Collection of publicly available IPTV channels from all over the world,iptv-org,iptv,https://github.com/iptv-org/iptv
2021-12-29,18,18,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,sudheerj,reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions
2021-12-29,6,17,开发者边车，github打不开，github加速，git clone加速，git release下载加速，stackoverflow加速,docmirror,dev-sidecar,https://github.com/docmirror/dev-sidecar
2021-12-29,20,13,Making Docker and Kubernetes management easy.,portainer,portainer,https://github.com/portainer/portainer
2021-12-29,31,8,Modern copy to clipboard. No Flash. Just 3kb gzipped,zenorocha,clipboard.js,https://github.com/zenorocha/clipboard.js
2021-12-29,2,25,HashLips Art Engine is a tool used to create multiple different instances of artworks based on provided layers.,HashLips,hashlips_art_engine,https://github.com/HashLips/hashlips_art_engine
