date,stargazers,starsToday,description,owner,name,url
2021-12-29,5,103,Open Source Invoicing Solution for Individuals & Businesses,crater-invoice,crater,https://github.com/crater-invoice/crater
2021-12-29,9,4,"All Submissions you make to Magento Inc. (""Magento"") through GitHub are subject to the following terms and conditions: (1) You grant Magento a perpetual, worldwide, non-exclusive, no charge, royalty free, irrevocable license under your applicable copyrights and patents to reproduce, prepare derivative works of, display, publically perform, subli…",magento,magento2,https://github.com/magento/magento2
2021-12-29,6,2,"Invoices, Expenses and Tasks built with Laravel and Flutter",invoiceninja,invoiceninja,https://github.com/invoiceninja/invoiceninja
2021-12-29,2,0,Easy AdminLTE integration with Laravel,jeroennoten,Laravel-AdminLTE,https://github.com/jeroennoten/Laravel-AdminLTE
2021-12-29,1,1,A demo application to illustrate how Inertia.js works.,inertiajs,pingcrm,https://github.com/inertiajs/pingcrm
2021-12-29,15,12,"Personal CRM. Remember everything about your friends, family and business relationships.",monicahq,monica,https://github.com/monicahq/monica
2021-12-29,5,5,Damn Vulnerable Web Application (DVWA),digininja,DVWA,https://github.com/digininja/DVWA
2021-12-29,8,1,"Goutte, a simple PHP Web Scraper",FriendsOfPHP,Goutte,https://github.com/FriendsOfPHP/Goutte
2021-12-29,17,10,"Nextcloud server, a safe home for all your data",nextcloud,server,https://github.com/nextcloud/server
2021-12-29,9,7,一个 PHP 微信 SDK,w7corp,easywechat,https://github.com/w7corp/easywechat
2021-12-29,20,6,sample code for several design patterns in PHP 8,DesignPatternsPHP,DesignPatternsPHP,https://github.com/DesignPatternsPHP/DesignPatternsPHP
2021-12-29,13,5,Laravel Debugbar (Integrates PHP Debug Bar),barryvdh,laravel-debugbar,https://github.com/barryvdh/laravel-debugbar
2021-12-29,3,3,PHP library for the Stripe API.,stripe,stripe-php,https://github.com/stripe/stripe-php
2021-12-29,5,4,A MongoDB based Eloquent model and Query builder for Laravel (Moloquent),jenssegers,laravel-mongodb,https://github.com/jenssegers/laravel-mongodb
2021-12-29,6,4,"PrestaShop is an Open Source e-commerce platform, committed to providing the best shopping cart experience for both merchants and customers.",PrestaShop,PrestaShop,https://github.com/PrestaShop/PrestaShop
2021-12-29,37,7,Bind your interfaces to implementations automatically.,michael-rubel,laravel-auto-binder,https://github.com/michael-rubel/laravel-auto-binder
2021-12-29,4,6,Free and Online Accounting Software,akaunting,akaunting,https://github.com/akaunting/akaunting
2021-12-29,1,2,学习资源整合,wususu,effective-resourses,https://github.com/wususu/effective-resourses
2021-12-29,2,3,Web GUI for youtube-dl,Rudloff,alltube,https://github.com/Rudloff/alltube
2021-12-29,4,2,Symfony Bundle for Doctrine ORM and DBAL,doctrine,DoctrineBundle,https://github.com/doctrine/DoctrineBundle
2021-12-29,3,1,Tailwind scaffolding for the Laravel framework.,laravel,jetstream,https://github.com/laravel/jetstream
2021-12-29,2,2,"openmediavault is the next generation network attached storage (NAS) solution based on Debian Linux. It contains services like SSH, (S)FTP, SMB/CIFS, DAAP media server, RSync, BitTorrent client and many more. Thanks to the modular design of the framework it can be enhanced via plugins. OpenMediaVault is primarily designed to be used in home envi…",openmediavault,openmediavault,https://github.com/openmediavault/openmediavault
2021-12-29,5,9,Simple forum software for building great communities.,flarum,core,https://github.com/flarum/core
2021-12-29,18,3,The PHP Unit Testing framework.,sebastianbergmann,phpunit,https://github.com/sebastianbergmann/phpunit
2021-12-29,2,0,Symfony Demo Application,symfony,demo,https://github.com/symfony/demo
