date,stargazers,starsToday,description,owner,name,url
2021-12-19,6,1,Grammars written for ANTLR v4; expectation that the grammars are free of actions.,antlr,grammars-v4,https://github.com/antlr/grammars-v4
2021-12-19,99,0,Official repository for design of the quantum programming language Q# and its core libraries,microsoft,qsharp-language,https://github.com/microsoft/qsharp-language
