date,stargazers,starsToday,description,owner,name,url
2021-12-28,1,236,Tesla Light Show,teslamotors,light-show,https://github.com/teslamotors/light-show
2021-12-28,155,216,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,donnemartin,system-design-primer,https://github.com/donnemartin/system-design-primer
2021-12-28,571,38,"This is a python bot that automatically logs in, clicks the new button, and sends heroes to work in the bombcrypto game. It is fully open source and free.",mpcabete,bombcrypto-bot,https://github.com/mpcabete/bombcrypto-bot
2021-12-28,26,245,Comprehensive Python Cheatsheet,gto76,python-cheatsheet,https://github.com/gto76/python-cheatsheet
2021-12-28,41,18,The Python programming language,python,cpython,https://github.com/python/cpython
2021-12-28,8,50,Real-ESRGAN aims at developing Practical Algorithms for General Image Restoration.,xinntao,Real-ESRGAN,https://github.com/xinntao/Real-ESRGAN
2021-12-28,3,12,Tool-X is a kali linux hacking Tool installer. Tool-X developed for termux and other Linux based systems. using Tool-X you can install almost 370+ hacking tools in termux app and other linux based distributions.,rajkumardusad,Tool-X,https://github.com/rajkumardusad/Tool-X
2021-12-28,17,11,We have made you a wrapper you can't refuse,python-telegram-bot,python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot
2021-12-28,48,11,scikit-learn: machine learning in Python,scikit-learn,scikit-learn,https://github.com/scikit-learn/scikit-learn
2021-12-28,31,20,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for over 150 supported car makes and models.,commaai,openpilot,https://github.com/commaai/openpilot
2021-12-28,63,7,网易云音乐自动任务：刷等级、云贝、云豆等,chen310,NeteaseCloudMusicTasks,https://github.com/chen310/NeteaseCloudMusicTasks
2021-12-28,3,84,NanoDet-PlusSuper fast and lightweight anchor-free object detection model. Only 980 KB(int8) / 1.8MB (fp16) and run 97FPS on cellphone,RangiLyu,nanodet,https://github.com/RangiLyu/nanodet
2021-12-28,60,41,"Tool To download Amazon 4k SDR HDR 1080, CDM IS Not Included",widevinedump,WV-AMZN-4K-RIPPER,https://github.com/widevinedump/WV-AMZN-4K-RIPPER
2021-12-28,125,61,All Algorithms implemented in Python,TheAlgorithms,Python,https://github.com/TheAlgorithms/Python
2021-12-28,111,2,基于Python3异步开发的自动获取每日小心心及直播间自动打卡脚本,XiaoMiku01,bili-live-heart,https://github.com/XiaoMiku01/bili-live-heart
2021-12-28,212,7,"computer vision projects | 计算机视觉等好玩的AI项目",enpeizhao,CVprojects,https://github.com/enpeizhao/CVprojects
2021-12-28,232,2,D2R Pixel Bot,aeon0,botty,https://github.com/aeon0/botty
2021-12-28,22,46,PyTorch Tutorial for Deep Learning Researchers,yunjey,pytorch-tutorial,https://github.com/yunjey/pytorch-tutorial
2021-12-28,14,391,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.,TencentARC,GFPGAN,https://github.com/TencentARC/GFPGAN
2021-12-28,9,25,"Launched in 2018 Actively developed & supported. Supports tkinter, Qt, WxPython, Remi (in browser). Create custom GUI Windows simply, trivially with a full set of widgets. Multi-Window applications are also simple. Python 2.7 & 3 Support. 325+ Demo programs & Cookbook for rapid start. Extensive documentation. Examples using Machine Learning(GUI,…",PySimpleGUI,PySimpleGUI,https://github.com/PySimpleGUI/PySimpleGUI
2021-12-28,552,6,A maintained fork of Danny's discord.py,nextcord,nextcord,https://github.com/nextcord/nextcord
2021-12-28,958,26,All-in-one & Easy-to-use. Integrate all your Xiaomi Smart Home - with a single integration and NO YAML files - into Home Assistant.,ha0y,xiaomi_miot_raw,https://github.com/ha0y/xiaomi_miot_raw
2021-12-28,28,24,Hunt down social media accounts by username across social networks,sherlock-project,sherlock,https://github.com/sherlock-project/sherlock
2021-12-28,4,9,"Data on COVID-19 (coronavirus) cases, deaths, hospitalizations, tests • All countries • Updated daily by Our World in Data",owid,covid-19-data,https://github.com/owid/covid-19-data
2021-12-28,918,4,A simple Telegram userbot based on Telethon,sandy1709,catuserbot,https://github.com/sandy1709/catuserbot
