date,language,stargazers,starsToday,description,owner,name,url
2024-05-04,typescript,3528,240,Hydra is a game launcher with its own embedded bittorrent client and a self-managed repack scraper.,hydralauncher,hydra,https://github.com/hydralauncher/hydra
2024-05-04,typescript,1801,200,"😼 The open source alternative to Tines / Splunk SOAR. Build AI-assisted workflows, orchestrate alerts, and close cases fast.",TracecatHQ,tracecat,https://github.com/TracecatHQ/tracecat
2024-05-04,typescript,925,87,,pagefaultgames,pokerogue,https://github.com/pagefaultgames/pokerogue
2024-05-04,typescript,389333,268,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.,freeCodeCamp,freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp
2024-05-04,typescript,27530,35,"Build Better Websites. Create modern, resilient user experiences with web fundamentals.",remix-run,remix,https://github.com/remix-run/remix
2024-05-04,typescript,33359,11,"ORM for TypeScript and JavaScript. Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms.",typeorm,typeorm,https://github.com/typeorm/typeorm
2024-05-04,typescript,110842,164,💯 Curated coding interview preparation materials for busy software engineers,yangshun,tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook
2024-05-04,typescript,32716,119,"Your GenAI Second Brain 🧠 A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...) & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, Groq that you can share with users ! Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation.",QuivrHQ,quivr,https://github.com/QuivrHQ/quivr
2024-05-04,typescript,60272,36,👽 Open source API development ecosystem - https://hoppscotch.io,hoppscotch,hoppscotch,https://github.com/hoppscotch/hoppscotch
2024-05-04,typescript,42591,22,🔥 🔥 🔥 Open Source Airtable Alternative,nocodb,nocodb,https://github.com/nocodb/nocodb
2024-05-04,typescript,642,242,OpenAI Assistants API quickstart with Next.js.,openai,openai-assistants-quickstart,https://github.com/openai/openai-assistants-quickstart
2024-05-04,typescript,311,15,Voice & Video Calling and Text Chat App for React (JavaScript/Web),cometchat,cometchat-sample-app-react,https://github.com/cometchat/cometchat-sample-app-react
2024-05-04,typescript,170,15,,felipemotarocha,fullstackweek-foods,https://github.com/felipemotarocha/fullstackweek-foods
2024-05-04,typescript,22131,32,Smart Monorepos · Fast CI,nrwl,nx,https://github.com/nrwl/nx
2024-05-04,typescript,2304,273,"🧩 Plug-and-play, zero-config, cross-browser extension development tool.",cezaraugusto,extension.js,https://github.com/cezaraugusto/extension.js
2024-05-04,typescript,47,8,Publish a signed build provenance from your GitHub Actions workflow,github-early-access,generate-build-provenance,https://github.com/github-early-access/generate-build-provenance
2024-05-04,typescript,32590,14,🔥 The open-source notification infrastructure with fully functional embedded notification center 🚀🚀🚀,novuhq,novu,https://github.com/novuhq/novu
2024-05-04,typescript,19171,7,Focus on what matters instead of fighting with Git.,desktop,desktop,https://github.com/desktop/desktop
2024-05-04,typescript,17708,2,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",microsoft,fluentui,https://github.com/microsoft/fluentui
2024-05-04,typescript,1806,428,"Open Source Alternative to Vercel, Netlify and Heroku.",Dokploy,dokploy,https://github.com/Dokploy/dokploy
2024-05-04,typescript,22835,15,"🛡️ ⚛️ A simple, scalable, and powerful architecture for building production ready React applications.",alan2207,bulletproof-react,https://github.com/alan2207/bulletproof-react
2024-05-04,typescript,484,3,AWS-native chatbot using Bedrock + Claude,aws-samples,bedrock-claude-chat,https://github.com/aws-samples/bedrock-claude-chat
2024-05-04,typescript,8787,4,Next-gen browser and mobile automation test framework for Node.js,webdriverio,webdriverio,https://github.com/webdriverio/webdriverio
2024-05-04,typescript,15402,45,Web Framework built on Web Standards,honojs,hono,https://github.com/honojs/hono
2024-05-04,typescript,15829,13,Universal dependency automation tool.,renovatebot,renovate,https://github.com/renovatebot/renovate
