date,stargazers,starsToday,description,owner,name,url
2021-12-21,10,9,"♞ lichess.org: the forever free, adless and open source chess server ♞",ornicar,lila,https://github.com/ornicar/lila
2021-12-21,10,2,CMAK is a tool for managing Apache Kafka clusters,yahoo,CMAK,https://github.com/yahoo/CMAK
2021-12-21,5,1,"Code, exercises, answers, and hints to go along with the book ""Functional Programming in Scala""",fpinscala,fpinscala,https://github.com/fpinscala/fpinscala
2021-12-21,4,4,"The Scala 3 compiler, also known as Dotty.",lampepfl,dotty,https://github.com/lampepfl/dotty
2021-12-21,5,0,Apache OpenWhisk is an open source serverless cloud platform,apache,openwhisk,https://github.com/apache/openwhisk
2021-12-21,1,5,"A ShadowsocksR, V2Ray and Trojan client for Android",xxf098,shadowsocksr-v2ray-trojan-android,https://github.com/xxf098/shadowsocksr-v2ray-trojan-android
2021-12-21,4,0,"sbt, the interactive build tool",sbt,sbt,https://github.com/sbt/sbt
2021-12-21,13,1,"Scala 2 compiler and standard library. For bugs, see scala/bug",scala,scala,https://github.com/scala/scala
2021-12-21,8,0,"A fault tolerant, protocol-agnostic RPC system",twitter,finagle,https://github.com/twitter/finagle
2021-12-21,1,1,Twitter-Server defines a template from which services at Twitter are built,twitter,twitter-server,https://github.com/twitter/twitter-server
2021-12-21,746,0,A Thrift parser/generator,twitter,scrooge,https://github.com/twitter/scrooge
2021-12-21,5,0,Hybrid visual and textual functional programming.,enso-org,enso,https://github.com/enso-org/enso
2021-12-21,12,1,Play Framework,playframework,playframework,https://github.com/playframework/playframework
2021-12-21,2,0,Wonderful reusable code from Twitter,twitter,util,https://github.com/twitter/util
2021-12-21,2,0,"Fast, testable, Scala services built on TwitterServer and Finagle",twitter,finatra,https://github.com/twitter/finatra
2021-12-21,116,0,"Open, Modular, Deep Learning Accelerator",apache,tvm-vta,https://github.com/apache/tvm-vta
2021-12-21,9,0,All Rudder public plugins in one repository. Licenses are by-plugin.,Normation,rudder-plugins,https://github.com/Normation/rudder-plugins
2021-12-21,333,0,"Rudder is a configuration and security automation platform. Manage your Cloud, hybrid or on-premises infrastructure in a simple, scalable and dynamic way.",Normation,rudder,https://github.com/Normation/rudder
2021-12-21,5,0,The Guardian DotCom.,guardian,frontend,https://github.com/guardian/frontend
2021-12-21,27,0,Notebook service,DataBiosphere,leonardo,https://github.com/DataBiosphere/leonardo
2021-12-21,21,1,workbench identity and access management,broadinstitute,sam,https://github.com/broadinstitute/sam
2021-12-21,666,1,Mirror of Apache livy (Incubating),apache,incubator-livy,https://github.com/apache/incubator-livy
2021-12-21,349,2,Ergo protocol description & reference client implementation,ergoplatform,ergo,https://github.com/ergoplatform/ergo
2021-12-21,3,1,Breeze is a numerical processing library for Scala.,scalanlp,breeze,https://github.com/scalanlp/breeze
2021-12-21,,,,ScalaOtus,scala-dev-mooc-2021-11,https://github.com/ScalaOtus/scala-dev-mooc-2021-11
