date,stargazers,starsToday,description,owner,name,url
2021-12-21,356,21,Code for Vue Mastery's Intro to Vue 3 course:,Code-Pop,Intro-to-Vue-3,https://github.com/Code-Pop/Intro-to-Vue-3
2021-12-21,4,33,forkable Ethereum dev stack focused on fast product iterations,scaffold-eth,scaffold-eth,https://github.com/scaffold-eth/scaffold-eth
2021-12-21,1,7,,safak,youtube,https://github.com/safak/youtube
2021-12-21,895,7,,rails,tailwindcss-rails,https://github.com/rails/tailwindcss-rails
2021-12-21,3,5,"经济学人(含音频)、纽约客、自然、新科学人、卫报、科学美国人、连线、大西洋月刊、新闻周刊、国家地理等英语杂志免费下载、订阅(kindle推送),支持epub、mobi、pdf格式, 每周更新. The Economist 、The New Yorker 、Nature、The Atlantic 、New Scientist、The Guardian、Scientific American、Wired、Newsweek magazines, free download and subscription for kindle, mobi、epub、pdf format.",hehonghui,the-economist-ebooks,https://github.com/hehonghui/the-economist-ebooks
2021-12-21,31,26,"Iconic font aggregator, collection, & patcher. 3,600+ icons, 50+ patched fonts: Hack, Source Code Pro, more. Glyph collections: Font Awesome, Material Design Icons, Octicons, & more",ryanoasis,nerd-fonts,https://github.com/ryanoasis/nerd-fonts
2021-12-21,1,1,,john-smilga,javascript-basic-projects,https://github.com/john-smilga/javascript-basic-projects
2021-12-21,3,1,A community-driven collection of themes for customizing Spotify through Spicetify (https://github.com/khanhas/spicetify-cli),morpheusthewhite,spicetify-themes,https://github.com/morpheusthewhite/spicetify-themes
2021-12-21,5,3,A sample Spring-based application,spring-projects,spring-petclinic,https://github.com/spring-projects/spring-petclinic
2021-12-21,44,6,Modern CSS framework based on Flexbox,jgthms,bulma,https://github.com/jgthms/bulma
2021-12-21,17,8,Monospaced font family for user interface and coding environments,adobe-fonts,source-code-pro,https://github.com/adobe-fonts/source-code-pro
2021-12-21,6,0,,DarkloaderTM,boosting,https://github.com/DarkloaderTM/boosting
2021-12-21,3,3,I respect proton UI and aim to improve it.,black7375,Firefox-UI-Fix,https://github.com/black7375/Firefox-UI-Fix
2021-12-21,204,3,General Front End Nanodegree Content Resources,udacity,fend,https://github.com/udacity/fend
2021-12-21,29,6,A responsive website portfolio,milicodes,portfolio-project,https://github.com/milicodes/portfolio-project
2021-12-21,1,1,"A simple, retro theme for Hugo",panr,hugo-theme-terminal,https://github.com/panr/hugo-theme-terminal
2021-12-21,10,16,"50+ mini web projects using HTML, CSS & JS",bradtraversy,50projects50days,https://github.com/bradtraversy/50projects50days
2021-12-21,3,4,"Starter files, final projects and FAQ for my Advanced CSS course",jonasschmedtmann,advanced-css-course,https://github.com/jonasschmedtmann/advanced-css-course
2021-12-21,626,2,"Responsive Portfolio Website Using HTML, CSS & JavaScript",bedimcode,responsive-portfolio-website-Alexa,https://github.com/bedimcode/responsive-portfolio-website-Alexa
2021-12-21,541,4,Tool social engineering [Access Webcam & Microphone & Os Password Grabber & Location Finder] With Ngrok,ultrasecurity,Storm-Breaker,https://github.com/ultrasecurity/Storm-Breaker
2021-12-21,7,6,"The package of IBM’s typeface, IBM Plex.",IBM,plex,https://github.com/IBM/plex
2021-12-21,3,0,一个 Transmission 浏览器管理界面。Transmission Web Control is a custom web UI.,ronggang,transmission-web-control,https://github.com/ronggang/transmission-web-control
2021-12-21,1,2,Dark Gtk3.20+ theme created using the awesome Nord color pallete.,EliverLara,Nordic,https://github.com/EliverLara/Nordic
2021-12-21,4,0,,coding-boot-camp,friendly-parakeet,https://github.com/coding-boot-camp/friendly-parakeet
2021-12-21,1,5,,john-smilga,react-projects,https://github.com/john-smilga/react-projects
