date,language,stargazers,starsToday,description,owner,name,url
2022-10-26,javascript,16768,55,"30 Days of React challenge is a step by step guide to learn React in 30 days. It requires HTML, CSS, and JavaScript knowledge. You should be comfortable with JavaScript before you start to React. If you are not comfortable with JavaScript check out 30DaysOfJavaScript. This is a continuation of 30 Days Of JS. This challenge may take more than 100…",Asabeneh,30-Days-Of-React,https://github.com/Asabeneh/30-Days-Of-React
2022-10-26,javascript,42,15,,ashuang360,jd-tb,https://github.com/ashuang360/jd-tb
2022-10-26,javascript,236,48,一款完全被动监听的谷歌插件，用于高危指纹识别、蜜罐特征告警和拦截、机器特征对抗,graynjo,Heimdallr,https://github.com/graynjo/Heimdallr
2022-10-26,javascript,2817,194,喵币助手：双十一天猫（淘宝）、京东任务一键完成。基于Auto.JS。打包版已做防检测处理。（热爱穿行纪、喵果总动员）,MonsterNone,tmall-miao,https://github.com/MonsterNone/tmall-miao
2022-10-26,javascript,419,12,,soyHenry,Prep-Course,https://github.com/soyHenry/Prep-Course
2022-10-26,javascript,2473,23,青龙脚本库,6dylan6,jdpro,https://github.com/6dylan6/jdpro
2022-10-26,javascript,2305,4,,rolling-scopes-school,tasks,https://github.com/rolling-scopes-school/tasks
2022-10-26,javascript,86308,27,JavaScript 3D Library.,mrdoob,three.js,https://github.com/mrdoob/three.js
2022-10-26,javascript,16608,16,"x86 virtualization in your browser, recompiling x86 to wasm on the fly",copy,v86,https://github.com/copy/v86
2022-10-26,javascript,2977,14,"Free, open-source crypto trading bot, automated bitcoin / cryptocurrency trading software, algorithmic trading bots. Visually design your crypto trading bot, leveraging an integrated charting system, data-mining, backtesting, paper trading, and multi-server crypto bot deployments.",Superalgos,Superalgos,https://github.com/Superalgos/Superalgos
2022-10-26,javascript,94404,138,The React Framework,vercel,next.js,https://github.com/vercel/next.js
2022-10-26,javascript,7955,17,A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app,pedroslopez,whatsapp-web.js,https://github.com/pedroslopez/whatsapp-web.js
2022-10-26,javascript,29890,48,Bypass Paywalls web browser extension for Chrome and Firefox.,iamadamdev,bypass-paywalls-chrome,https://github.com/iamadamdev/bypass-paywalls-chrome
2022-10-26,javascript,61698,54,A utility-first CSS framework for rapid UI development.,tailwindlabs,tailwindcss,https://github.com/tailwindlabs/tailwindcss
2022-10-26,javascript,6119,5,gcal/outlook like calendar component,jquense,react-big-calendar,https://github.com/jquense/react-big-calendar
2022-10-26,javascript,73800,53,Clean Code concepts adapted for JavaScript,ryanmcdermott,clean-code-javascript,https://github.com/ryanmcdermott/clean-code-javascript
2022-10-26,javascript,15505,16,"Low code platform for creating internal tools, workflows, and admin panels in minutes. Supports PostgreSQL, MySQL, MSSQL, MongoDB, Rest API, Docker, K8s, and more . Budibase, the low code platform you'll enjoy using",Budibase,budibase,https://github.com/Budibase/budibase
2022-10-26,javascript,1925,18,A highly customizable homepage (or startpage / application dashboard) with Docker and service API integrations.,benphelps,homepage,https://github.com/benphelps/homepage
2022-10-26,javascript,23080,16,"Javascript Canvas Library, SVG-to-Canvas (& canvas-to-SVG) Parser",fabricjs,fabric.js,https://github.com/fabricjs/fabric.js
2022-10-26,javascript,28344,41,Pure Javascript OCR for more than 100 Languages,naptha,tesseract.js,https://github.com/naptha/tesseract.js
2022-10-26,javascript,13847,23,a 2D rigid body physics engine for the web ▲● ■,liabru,matter-js,https://github.com/liabru/matter-js
2022-10-26,javascript,8791,70,"FFmpeg for browser and node, powered by WebAssembly",ffmpegwasm,ffmpeg.wasm,https://github.com/ffmpegwasm/ffmpeg.wasm
2022-10-26,javascript,153339,53,Algorithms and data structures implemented in JavaScript with explanations and links to further readings,trekhleb,javascript-algorithms,https://github.com/trekhleb/javascript-algorithms
2022-10-26,javascript,14320,100,"Extensible low-code framework for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript.",ToolJet,ToolJet,https://github.com/ToolJet/ToolJet
2022-10-26,javascript,16528,3,微信小程序商城，微信小程序微店,EastWorld,wechat-app-mall,https://github.com/EastWorld/wechat-app-mall
