date,language,stargazers,starsToday,description,owner,name,url
2022-08-06,javascript,26217,165,"30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days, please just follow your own pace.",Asabeneh,30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript
2022-08-06,javascript,533,90,给女朋友做的微信小程序！情侣自己的任务和商城系统！,UxxHans,Rainbow-Cats-Personal-WeChat-MiniProgram,https://github.com/UxxHans/Rainbow-Cats-Personal-WeChat-MiniProgram
2022-08-06,javascript,3382,30,Lightweight full-featured WhatsApp Web + Multi-Device API,adiwajshing,Baileys,https://github.com/adiwajshing/Baileys
2022-08-06,javascript,96332,26,Set up a modern web app by running one command.,facebook,create-react-app,https://github.com/facebook/create-react-app
2022-08-06,javascript,1638,35,"A modern, open source password manager for individuals and teams.",padloc,padloc,https://github.com/padloc/padloc
2022-08-06,javascript,117,5,七夕快乐！,yacan8,valentine,https://github.com/yacan8/valentine
2022-08-06,javascript,4106,70,The Full-Stack Web Framework for Go,livebud,bud,https://github.com/livebud/bud
2022-08-06,javascript,21944,66,"The open-source, cross-platform API client for GraphQL, REST, and gRPC.",Kong,insomnia,https://github.com/Kong/insomnia
2022-08-06,javascript,8417,8,The MetaMask browser extension enables browsing Ethereum blockchain enabled websites,MetaMask,metamask-extension,https://github.com/MetaMask/metamask-extension
2022-08-06,javascript,24831,22,Client-side JavaScript PDF generation for everyone.,parallax,jsPDF,https://github.com/parallax/jsPDF
2022-08-06,javascript,241,5,,soyHenry,Prep-Course,https://github.com/soyHenry/Prep-Course
2022-08-06,javascript,15747,7,Ethereum JavaScript API,ChainSafe,web3.js,https://github.com/ChainSafe/web3.js
2022-08-06,javascript,32491,13,Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,preactjs,preact,https://github.com/preactjs/preact
2022-08-06,javascript,22785,49,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,sudheerj,reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions
2022-08-06,javascript,62635,27,Get a full fake REST API with zero coding in less than 30 seconds (seriously),typicode,json-server,https://github.com/typicode/json-server
2022-08-06,javascript,25014,8,"Automated auditing, performance metrics, and best practices for the web.",GoogleChrome,lighthouse,https://github.com/GoogleChrome/lighthouse
2022-08-06,javascript,12880,13,A Progressive Web App for local file sharing,RobinLinus,snapdrop,https://github.com/RobinLinus/snapdrop
2022-08-06,javascript,56547,4,jQuery JavaScript Library,jquery,jquery,https://github.com/jquery/jquery
2022-08-06,javascript,16736,12,Dropzone is an easy to use drag'n'drop library. It supports image previews and shows nice progress bars.,dropzone,dropzone,https://github.com/dropzone/dropzone
2022-08-06,javascript,249,7,RESTful WhatsApp API with Multiple Device Support,salman0ansari,whatsapp-api-nodejs,https://github.com/salman0ansari/whatsapp-api-nodejs
2022-08-06,javascript,152,1,Maintained fork of @powercord-org - a lightweight @discord client mod focused on simplicity and performance.,replugged-org,replugged,https://github.com/replugged-org/replugged
2022-08-06,javascript,8057,6,The Block Editor project for WordPress and beyond. Plugin is available from the official repository.,WordPress,gutenberg,https://github.com/WordPress/gutenberg
2022-08-06,javascript,26553,11,"An easy-to-use and promise-based multi SQL dialects ORM tool for Node.js | Postgres, MySQL, MariaDB, SQLite, MSSQL, Snowflake & DB2",sequelize,sequelize,https://github.com/sequelize/sequelize
2022-08-06,javascript,7848,8,Manage session history with JavaScript,remix-run,history,https://github.com/remix-run/history
2022-08-06,javascript,16072,10,Fully automated version management and package publishing,semantic-release,semantic-release,https://github.com/semantic-release/semantic-release
