date,language,stargazers,starsToday,description,owner,name,url
2022-06-08,scala,12239,0,"Build highly concurrent, distributed, and resilient message-driven applications on the JVM",akka,akka,https://github.com/akka/akka
2022-06-08,scala,12145,2,Play Framework,playframework,playframework,https://github.com/playframework/playframework
2022-06-08,scala,33062,13,Apache Spark - A unified analytics engine for large-scale data processing,apache,spark,https://github.com/apache/spark
2022-06-08,scala,3380,1,"ZIO — A type-safe, composable library for async and concurrent programming in Scala",zio,zio,https://github.com/zio/zio
2022-06-08,scala,2754,1,State of the Art Natural Language Processing,JohnSnowLabs,spark-nlp,https://github.com/JohnSnowLabs/spark-nlp
2022-06-08,scala,8266,1,"A fault tolerant, protocol-agnostic RPC system",twitter,finagle,https://github.com/twitter/finagle
2022-06-08,scala,4513,0,"sbt, the interactive build tool",sbt,sbt,https://github.com/sbt/sbt
2022-06-08,scala,148,0,The official repository for the Rock the JVM Spark Essentials with Scala course,rockthejvm,spark-essentials,https://github.com/rockthejvm/spark-essentials
2022-06-08,scala,2566,4,Chisel 3: A Modern Hardware Design Language,chipsalliance,chisel3,https://github.com/chipsalliance/chisel3
2022-06-08,scala,5539,0,Modern Load Testing as Code,gatling,gatling,https://github.com/gatling/gatling
2022-06-08,scala,1,0,,sidharthkuruvila,hg-data-hacknight-2012,https://github.com/sidharthkuruvila/hg-data-hacknight-2012
2022-06-08,scala,2,0,,windymelt,FNFIS,https://github.com/windymelt/FNFIS
2022-06-08,scala,182,0,Apache Spark Connector for Azure Cosmos DB,Azure,azure-cosmosdb-spark,https://github.com/Azure/azure-cosmosdb-spark
2022-06-08,scala,2323,2,Spark: The Definitive Guide's Code Repository,databricks,Spark-The-Definitive-Guide,https://github.com/databricks/Spark-The-Definitive-Guide
2022-06-08,scala,193,0,Enabling Continuous Data Processing with Apache Spark and Azure Event Hubs,Azure,azure-event-hubs-spark,https://github.com/Azure/azure-event-hubs-spark
2022-06-08,scala,2270,3,"Deequ is a library built on top of Apache Spark for defining ""unit tests for data"", which measure data quality in large datasets.",awslabs,deequ,https://github.com/awslabs/deequ
2022-06-08,scala,1604,7,"Make stream processing easier! Flink & Spark development scaffold, The original intention of StreamX is to make the development of Flink easier. StreamX focuses on the management of development phases and tasks. Our ultimate goal is to build a one-stop big data solution integrating stream processing, batch processing, data warehouse and data laker.",streamxhub,streamx,https://github.com/streamxhub/streamx
2022-06-08,scala,2351,0,,aditya-grover,node2vec,https://github.com/aditya-grover/node2vec
2022-06-08,scala,10836,2,CMAK is a tool for managing Apache Kafka clusters,yahoo,CMAK,https://github.com/yahoo/CMAK
2022-06-08,scala,291,0,A Spark plugin for reading Excel files via Apache POI,crealytics,spark-excel,https://github.com/crealytics/spark-excel
2022-06-08,scala,2319,0,A Scala API for Apache Beam and Google Cloud Dataflow.,spotify,scio,https://github.com/spotify/scio
2022-06-08,scala,462,0,Add-on module for Jackson (https://github.com/FasterXML/jackson) to support Scala-specific datatypes,FasterXML,jackson-module-scala,https://github.com/FasterXML/jackson-module-scala
2022-06-08,scala,578,0,Redshift data source for Apache Spark,databricks,spark-redshift,https://github.com/databricks/spark-redshift
2022-06-08,scala,756,0,A Thrift parser/generator,twitter,scrooge,https://github.com/twitter/scrooge
2022-06-08,scala,2530,0,Wonderful reusable code from Twitter,twitter,util,https://github.com/twitter/util
