date,language,stargazers,starsToday,description,owner,name,url
2024-04-06,elixir,20525,3,Peace of mind from prototype to production,phoenixframework,phoenix,https://github.com/phoenixframework/phoenix
2024-04-06,elixir,784,20,Svelte inside Phoenix LiveView with seamless end-to-end reactivity,woutdp,live_svelte,https://github.com/woutdp/live_svelte
2024-04-06,elixir,23095,1,"Elixir is a dynamic, functional language for building scalable and maintainable applications",elixir-lang,elixir,https://github.com/elixir-lang/elixir
2024-04-06,elixir,3134,1,Blockchain explorer for Ethereum based network and a tool for inspecting and analyzing EVM based blockchains.,blockscout,blockscout,https://github.com/blockscout/blockscout
2024-04-06,elixir,4617,11,"Local-first sync layer for web and mobile apps. Build reactive, realtime, local-first apps directly on Postgres.",electric-sql,electric,https://github.com/electric-sql/electric
2024-04-06,elixir,6152,0,WireGuard®-based zero-trust access platform with OIDC auth and identity sync.,firezone,firezone,https://github.com/firezone/firezone
2024-04-06,elixir,5986,1,A toolkit for data mapping and language integrated query.,elixir-ecto,ecto,https://github.com/elixir-ecto/ecto
2024-04-06,elixir,19,0,Console adapter/logger for Spandex traces & spans.,pepsico-ecommerce,spandex_console,https://github.com/pepsico-ecommerce/spandex_console
2024-04-06,elixir,108,0,🛡 Public database of Elixir security advisories pulled from GitHub Advisory Database,mirego,elixir-security-advisories,https://github.com/mirego/elixir-security-advisories
2024-04-06,elixir,18105,10,"Simple, open source, lightweight (< 1 KB) and privacy-friendly web analytics alternative to Google Analytics.",plausible,analytics,https://github.com/plausible/analytics
2024-04-06,elixir,68,3,Local-First LiveView Svelte ToDo App,tonydangblog,liveview-svelte-pwa,https://github.com/tonydangblog/liveview-svelte-pwa
2024-04-06,elixir,1310,3,A declarative and extensible framework for building Elixir applications.,ash-project,ash,https://github.com/ash-project/ash
2024-04-06,elixir,58,2,,cbh123,shinstagram,https://github.com/cbh123/shinstagram
2024-04-06,elixir,211,0,Elixir framework to build your own in-house PaaS,access-company,antikythera,https://github.com/access-company/antikythera
2024-04-06,elixir,291,1,Structured outputs for LLMs in Elixir,thmsmlr,instructor_ex,https://github.com/thmsmlr/instructor_ex
2024-04-06,elixir,4353,3,Automate code & data workflows with interactive Elixir notebooks,livebook-dev,livebook,https://github.com/livebook-dev/livebook
2024-04-06,elixir,62,0,A blazing fast job processing system backed by GenStage & Redis.,scripbox,flume,https://github.com/scripbox/flume
2024-04-06,elixir,5734,0,"Rich, real-time user experiences with server-rendered HTML",phoenixframework,phoenix_live_view,https://github.com/phoenixframework/phoenix_live_view
2024-04-06,elixir,126,0,OpenTelemetry instrumentation for Erlang & Elixir,open-telemetry,opentelemetry-erlang-contrib,https://github.com/open-telemetry/opentelemetry-erlang-contrib
2024-04-06,elixir,0,0,private fork of https://github.com/slime-lang/slime.git,KosyanMedia,slime,https://github.com/KosyanMedia/slime
2024-04-06,elixir,2,0,,Enbala,libcluster_dns_poll_add_only,https://github.com/Enbala/libcluster_dns_poll_add_only
2024-04-06,elixir,4,0,A bunch of utility modules to accompany elixir-blueprint,rum-and-code,elixir-utils,https://github.com/rum-and-code/elixir-utils
2024-04-06,elixir,287,1,"Provides context-aware information for code completion, documentation, go/jump to definition, signature info and more",elixir-lsp,elixir_sense,https://github.com/elixir-lsp/elixir_sense
2024-04-06,elixir,4829,1,A static code analysis tool for the Elixir language with a focus on code consistency and teaching.,rrrene,credo,https://github.com/rrrene/credo
2024-04-06,elixir,12340,2,"A curated list of amazingly awesome Elixir and Erlang libraries, resources and shiny things. Updates:",h4cc,awesome-elixir,https://github.com/h4cc/awesome-elixir
