date,language,stargazers,starsToday,description,owner,name,url
2022-09-04,scala,5193,4,This connector allows Apache Spark™ to read from and write to Delta Lake.,delta-io,delta,https://github.com/delta-io/delta
2022-09-04,scala,435,0,Ergo protocol description & reference client implementation,ergoplatform,ergo,https://github.com/ergoplatform/ergo
2022-09-04,scala,912,2,"Feathr – An Enterprise-Grade, High Performance Feature Store",linkedin,feathr,https://github.com/linkedin/feathr
2022-09-04,scala,33794,11,Apache Spark - A unified analytics engine for large-scale data processing,apache,spark,https://github.com/apache/spark
2022-09-04,scala,237,3,,oap-project,gluten,https://github.com/oap-project/gluten
2022-09-04,scala,2676,2,Chisel 3: A Modern Hardware Design Language,chipsalliance,chisel3,https://github.com/chipsalliance/chisel3
2022-09-04,scala,1758,1,Scala language server with rich IDE features,scalameta,metals,https://github.com/scalameta/metals
2022-09-04,scala,2303,1,"A minimal, idiomatic Scala interface for HTTP",http4s,http4s,https://github.com/http4s/http4s
2022-09-04,scala,1615,0,深圳地铁大数据客流分析系统,geekyouth,SZT-bigdata,https://github.com/geekyouth/SZT-bigdata
2022-09-04,scala,2897,2,State of the Art Natural Language Processing,JohnSnowLabs,spark-nlp,https://github.com/JohnSnowLabs/spark-nlp
2022-09-04,scala,5063,1,"The Scala 3 compiler, also known as Dotty.",lampepfl,dotty,https://github.com/lampepfl/dotty
2022-09-04,scala,12207,1,Play Framework,playframework,playframework,https://github.com/playframework/playframework
2022-09-04,scala,1611,2,The pure asynchronous runtime for Scala,typelevel,cats-effect,https://github.com/typelevel/cats-effect
2022-09-04,scala,391,0,"This project provides Apache Spark SQL, RDD, DataFrame and Dataset examples in Scala language",spark-examples,spark-scala-examples,https://github.com/spark-examples/spark-scala-examples
2022-09-04,scala,6,0,Conversão Total para GTA San Andreas com foco numa estética verdadeiramente brasileira.,pulse-club,gta-brasil,https://github.com/pulse-club/gta-brasil
2022-09-04,scala,711,0,The Daml smart contract language,digital-asset,daml,https://github.com/digital-asset/daml
2022-09-04,scala,446,1,Spark RAPIDS plugin - accelerate Apache Spark with GPUs,NVIDIA,spark-rapids,https://github.com/NVIDIA/spark-rapids
2022-09-04,scala,95,5,Effect-Oriented Programming: Creating Reliable Systems with Scala 3 and ZIO 2,EffectOrientedProgramming,book,https://github.com/EffectOrientedProgramming/book
2022-09-04,scala,2555,0,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala,slick,slick,https://github.com/slick/slick
2022-09-04,scala,10996,4,CMAK is a tool for managing Apache Kafka clusters,yahoo,CMAK,https://github.com/yahoo/CMAK
2022-09-04,scala,707,1,Mirror of Apache livy (Incubating),apache,incubator-livy,https://github.com/apache/incubator-livy
2022-09-04,scala,123,0,,rockthejvm,udemy-scala-beginners,https://github.com/rockthejvm/udemy-scala-beginners
2022-09-04,scala,2339,1,Rocket Chip Generator,chipsalliance,rocket-chip,https://github.com/chipsalliance/rocket-chip
2022-09-04,scala,468,0,Add-on module for Jackson (https://github.com/FasterXML/jackson) to support Scala-specific datatypes,FasterXML,jackson-module-scala,https://github.com/FasterXML/jackson-module-scala
2022-09-04,scala,1393,0,"Alpakka Kafka connector - Alpakka is a Reactive Enterprise Integration library for Java and Scala, based on Reactive Streams and Akka.",akka,alpakka-kafka,https://github.com/akka/alpakka-kafka
