date,language,stargazers,starsToday,description,owner,name,url
2024-03-19,r,2074,2,R toolkit for single cell genomics,satijalab,seurat,https://github.com/satijalab/seurat
2024-03-19,r,19,0,A Gallery of Exploratory Web Apps used for Analyzing Clinical Trial Data,insightsengineering,teal.gallery,https://github.com/insightsengineering/teal.gallery
2024-03-19,r,3,0,This is a repo with all the neat little .nc code and extraction tools I am able to conjure up using the package::raster in R and the package::ncdf in R,EarthScientist,NetCDF_R,https://github.com/EarthScientist/NetCDF_R
2024-03-19,r,0,0,CmpE272ProjectTeam2,nimmicv,CmpE272ProjectTeam2,https://github.com/nimmicv/CmpE272ProjectTeam2
2024-03-19,r,5217,1,Easy interactive web applications with R,rstudio,shiny,https://github.com/rstudio/shiny
2024-03-19,r,4632,0,dplyr: A grammar of data manipulation,tidyverse,dplyr,https://github.com/tidyverse/dplyr
2024-03-19,r,5756,4,"A curated list of awesome R packages, frameworks and software.",qinwf,awesome-R,https://github.com/qinwf/awesome-R
2024-03-19,r,210,1,,kpatel427,YouTubeTutorials,https://github.com/kpatel427/YouTubeTutorials
2024-03-19,r,921,2,"A lightweight, cross-platform, portable, and easy-to-maintain LaTeX distribution based on TeX Live",rstudio,tinytex,https://github.com/rstudio/tinytex
2024-03-19,r,814,0,R Interface to Keras,rstudio,keras,https://github.com/rstudio/keras
2024-03-19,r,331,1,R package for performing 2-sample MR using MR-Base database,MRCIEU,TwoSampleMR,https://github.com/MRCIEU/TwoSampleMR
2024-03-19,r,596,0,Equipment Loss Tracking,leedrake5,Russia-Ukraine,https://github.com/leedrake5/Russia-Ukraine
2024-03-19,r,1218,0,brms R package for Bayesian generalized multivariate non-linear multilevel models using Stan,paul-buerkner,brms,https://github.com/paul-buerkner/brms
2024-03-19,r,646,2,,rmcelreath,stat_rethinking_2024,https://github.com/rmcelreath/stat_rethinking_2024
