date,language,stargazers,starsToday,description,owner,name,url
2022-07-02,rust,2367,35,A layer 1 for everyone!,aptos-labs,aptos-core,https://github.com/aptos-labs/aptos-core
2022-07-02,rust,6006,23,Polkadot Node Implementation,paritytech,polkadot,https://github.com/paritytech/polkadot
2022-07-02,rust,4175,8,"A modern Elasticity and Performance cloud data warehouse, activate your object storage for real-time analytics. Cloud at https://app.databend.com/",datafuselabs,databend,https://github.com/datafuselabs/databend
2022-07-02,rust,287,68,[2022开源操作系统训练营](https://learningos.github.io/rust-based-os-comp2022/),LearningOS,rust-based-os-comp2022,https://github.com/LearningOS/rust-based-os-comp2022
2022-07-02,rust,7217,16,Substrate: The platform for blockchain innovators,paritytech,substrate,https://github.com/paritytech/substrate
2022-07-02,rust,9003,9,"Web-Scale Blockchain for fast, secure, scalable, decentralized apps and marketplaces.",solana-labs,solana,https://github.com/solana-labs/solana
2022-07-02,rust,8399,27,All Algorithms implemented in Rust,TheAlgorithms,Rust,https://github.com/TheAlgorithms/Rust
2022-07-02,rust,2219,6,An async & dynamic ORM for Rust,SeaQL,sea-orm,https://github.com/SeaQL/sea-orm
2022-07-02,rust,10592,15,A high-performance observability data pipeline.,vectordotdev,vector,https://github.com/vectordotdev/vector
2022-07-02,rust,7760,7,A bunch of lints to catch common mistakes and improve your Rust code,rust-lang,rust-clippy,https://github.com/rust-lang/rust-clippy
2022-07-02,rust,10278,17,A post-modern modal text editor.,helix-editor,helix,https://github.com/helix-editor/helix
2022-07-02,rust,83532,83,A modern runtime for JavaScript and TypeScript.,denoland,deno,https://github.com/denoland/deno
2022-07-02,rust,68301,53,Empowering everyone to build reliable and efficient software.,rust-lang,rust,https://github.com/rust-lang/rust
2022-07-02,rust,11287,19,An interactive cheatsheet tool for the command-line,denisidoro,navi,https://github.com/denisidoro/navi
2022-07-02,rust,634,51,"A build system for the JavaScript ecosystem, written in Rust.",moonrepo,moon,https://github.com/moonrepo/moon
2022-07-02,rust,8032,42,"“连续六年成为全世界最受喜爱的语言，无 GC 也无需手动内存管理、极高的性能和安全性、过程/OO/函数式编程、优秀的包管理、JS 未来基石"" — 工作之余的第二语言来试试 Rust 吧。<<Rust语言圣经>>拥有全面且深入的讲解、生动贴切的示例、德芙般丝滑的内容，甚至还有JS程序员关注的 WASM 和 Deno 等专题。这可能是目前最用心的 Rust 中文学习教程/书籍",sunface,rust-course,https://github.com/sunface/rust-course
2022-07-02,rust,3084,14,The Elegant Parser,pest-parser,pest,https://github.com/pest-parser/pest
2022-07-02,rust,12722,20,Lightning-fast and Powerful Code Editor written in Rust,lapce,lapce,https://github.com/lapce/lapce
2022-07-02,rust,1043,10,ReadySet is a lightweight SQL caching engine written in Rust that helps developers enhance the performance and scalability of existing applications.,readysettech,readyset,https://github.com/readysettech/readyset
2022-07-02,rust,5200,10,"Ergonomic and modular web framework built with Tokio, Tower, and Hyper",tokio-rs,axum,https://github.com/tokio-rs/axum
2022-07-02,rust,8638,6,"A safe, extensible ORM and Query Builder for Rust",diesel-rs,diesel,https://github.com/diesel-rs/diesel
2022-07-02,rust,6563,12,Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust,quickwit-oss,tantivy,https://github.com/quickwit-oss/tantivy
2022-07-02,rust,293,2,Rust Graph Routing runtime for Apollo Federation,apollographql,router,https://github.com/apollographql/router
2022-07-02,rust,443,5,"Nydus - the Dragonfly image service, providing fast, secure and easy access to container images.",dragonflyoss,image-service,https://github.com/dragonflyoss/image-service
2022-07-02,rust,11368,7,"Distributed transactional key-value database, originally created to complement TiDB",tikv,tikv,https://github.com/tikv/tikv
