date,stargazers,starsToday,description,owner,name,url
2021-12-30,562,0,Source code and data for The Economist's covid-19 excess deaths tracker,TheEconomist,covid-19-excess-deaths-tracker,https://github.com/TheEconomist/covid-19-excess-deaths-tracker
2021-12-30,257,6,Color palette package in R inspired by works at the Metropolitan Museum of Art in New York,BlakeRMills,MetBrewer,https://github.com/BlakeRMills/MetBrewer
2021-12-30,3,0,dplyr: A grammar of data manipulation,tidyverse,dplyr,https://github.com/tidyverse/dplyr
2021-12-30,323,1,"Robyn is an experimental, automated and open-sourced Marketing Mix Modeling (MMM) package from Facebook Marketing Science. It uses various machine learning techniques (Ridge regression with cross validation, multi-objective evolutionary algorithm for hyperparameter optimisation, gradient-based optimisation for budget allocation etc.) to define m…",facebookexperimental,Robyn,https://github.com/facebookexperimental/Robyn
2021-12-30,5,2,An implementation of the Grammar of Graphics in R,tidyverse,ggplot2,https://github.com/tidyverse/ggplot2
2021-12-30,575,1,A universal enrichment tool for interpreting omics data,YuLab-SMU,clusterProfiler,https://github.com/YuLab-SMU/clusterProfiler
2021-12-30,3,0,A collection of interactive courses for the swirl R package.,swirldev,swirl_courses,https://github.com/swirldev/swirl_courses
2021-12-30,1,0,Machine Learning in R,mlr-org,mlr,https://github.com/mlr-org/mlr
2021-12-30,1,2,R toolkit for single cell genomics,satijalab,seurat,https://github.com/satijalab/seurat
2021-12-30,4,1,"A curated list of awesome R packages, frameworks and software.",qinwf,awesome-R,https://github.com/qinwf/awesome-R
2021-12-30,1,0,Rmd source files for the HarvardX series PH525x,genomicsclass,labs,https://github.com/genomicsclass/labs
2021-12-30,2,1,Dynamic Documents for R,rstudio,rmarkdown,https://github.com/rstudio/rmarkdown
2021-12-30,3,1,R for data science: a book,hadley,r4ds,https://github.com/hadley/r4ds
2021-12-30,403,0,"phyloseq is a set of classes, wrappers, and tools (in R) to make it easier to import, store, and analyze phylogenetic sequencing data; and to reproducibly share that data and analysis with others. See the phyloseq front page:",joey711,phyloseq,https://github.com/joey711/phyloseq
2021-12-30,97,0,Collection of the codes which are used on our blog at https://www.statworx.com/de/blog/,STATWORX,blog,https://github.com/STATWORX/blog
2021-12-30,716,0,Repository for Programming Assignment 2 for R Programming on Coursera,rdpeng,ProgrammingAssignment2,https://github.com/rdpeng/ProgrammingAssignment2
2021-12-30,324,0,R Source Code,SurajGupta,r-source,https://github.com/SurajGupta/r-source
2021-12-30,819,1,R interface for Apache Spark,sparklyr,sparklyr,https://github.com/sparklyr/sparklyr
2021-12-30,2,1,The Composer of ggplots,thomasp85,patchwork,https://github.com/thomasp85/patchwork
2021-12-30,250,0,"Install R packages from GitHub, GitLab, Bitbucket, git, svn repositories, URLs",r-lib,remotes,https://github.com/r-lib/remotes
2021-12-30,945,0,brms R package for Bayesian generalized multivariate non-linear multilevel models using Stan,paul-buerkner,brms,https://github.com/paul-buerkner/brms
2021-12-30,368,1,Survival Analysis and Visualization,kassambara,survminer,https://github.com/kassambara/survminer
2021-12-30,363,0,A collection of datasets of ML problem solving,selva86,datasets,https://github.com/selva86/datasets
2021-12-30,313,0,Accurate sample inference from amplicon data with single nucleotide resolution,benjjneb,dada2,https://github.com/benjjneb/dada2
2021-12-30,531,0,Construct Complex Table with knitr::kable() + pipe.,haozhu233,kableExtra,https://github.com/haozhu233/kableExtra
