date,stargazers,starsToday,description,owner,name,url
2021-12-30,27,319,A terminal for a more modern age,Eugeny,tabby,https://github.com/Eugeny/tabby
2021-12-30,25,84,The open source Firebase alternative. Follow to stay updated about our public Beta.,supabase,supabase,https://github.com/supabase/supabase
2021-12-30,27,34,React Hooks —,streamich,react-use,https://github.com/streamich/react-use
2021-12-30,2,11,Angular UI Kit and components library for awesome people,Tinkoff,taiga-ui,https://github.com/Tinkoff/taiga-ui
2021-12-30,7,23,A high-quality & reliable React Hooks library.,alibaba,hooks,https://github.com/alibaba/hooks
2021-12-30,42,20,Apache Superset is a Data Visualization and Data Exploration Platform,apache,superset,https://github.com/apache/superset
2021-12-30,37,10,The repository for high quality TypeScript type definitions.,DefinitelyTyped,DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped
2021-12-30,2,20,A comprehensive React UI components library,arco-design,arco-design,https://github.com/arco-design/arco-design
2021-12-30,12,22,Dark Reader Chrome and Firefox extension,darkreader,darkreader,https://github.com/darkreader/darkreader
2021-12-30,18,6,A React-based UI toolkit for the web,palantir,blueprint,https://github.com/palantir/blueprint
2021-12-30,2,16,"Hardhat is a development environment to compile, deploy, test, and debug your Ethereum software. Get Solidity stack traces & console.log.",nomiclabs,hardhat,https://github.com/nomiclabs/hardhat
2021-12-30,2,2,Frontend for Home Assistant,home-assistant,frontend,https://github.com/home-assistant/frontend
2021-12-30,181,144,Roadmap to becoming a developer in 2021,kamranahmedse,developer-roadmap,https://github.com/kamranahmedse/developer-roadmap
2021-12-30,3,12,SST makes it easy to build serverless apps. Set breakpoints and test your functions locally. https://serverless-stack.com,serverless-stack,serverless-stack,https://github.com/serverless-stack/serverless-stack
2021-12-30,416,3,Modular TypeScript wallet adapters and components for Solana applications.,solana-labs,wallet-adapter,https://github.com/solana-labs/wallet-adapter
2021-12-30,45,7,"A powerful cross-platform UI toolkit for building native-quality iOS, Android, and Progressive Web Apps with HTML, CSS, and JavaScript.",ionic-team,ionic-framework,https://github.com/ionic-team/ionic-framework
2021-12-30,8,7,A Graph Visualization Framework in JavaScript,antvis,G6,https://github.com/antvis/G6
2021-12-30,6,6,OWASP Juice Shop: Probably the most modern and sophisticated insecure web application,juice-shop,juice-shop,https://github.com/juice-shop/juice-shop
2021-12-30,11,3,JupyterLab computational environment.,jupyterlab,jupyterlab,https://github.com/jupyterlab/jupyterlab
2021-12-30,1,13,Open-Source Web GUI for Apache Kafka Management,provectus,kafka-ui,https://github.com/provectus/kafka-ui
2021-12-30,9,13,"Smart, Fast and Extensible Build System",nrwl,nx,https://github.com/nrwl/nx
2021-12-30,2,5,The website vault (vault.bitwarden.com).,bitwarden,web,https://github.com/bitwarden/web
2021-12-30,67,27,"The UI component explorer. Develop, document, & test React, Vue, Angular, Web Components, Ember, Svelte & more!",storybookjs,storybook,https://github.com/storybookjs/storybook
2021-12-30,7,0,Angular UI Component Library based on Ant Design,NG-ZORRO,ng-zorro-antd,https://github.com/NG-ZORRO/ng-zorro-antd
2021-12-30,7,8,Reactive libraries for Angular,ngrx,platform,https://github.com/ngrx/platform
