date,stargazers,starsToday,description,owner,name,url
2021-12-30,62,39,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more",gothinkster,realworld,https://github.com/gothinkster/realworld
2021-12-30,13,2,Manage your app's Ruby environment,rbenv,rbenv,https://github.com/rbenv/rbenv
2021-12-30,106,8,Awesome Bug bounty builder Project,0xJin,awesome-bugbounty-builder,https://github.com/0xJin/awesome-bugbounty-builder
2021-12-30,30,37,Amazon Web Services — a practical guide,open-guides,og-aws,https://github.com/open-guides/og-aws
2021-12-30,619,8,"Systems design is the process of defining the architecture, modules, interfaces, and data for a system to satisfy specified requirements. Systems design could be seen as the application of systems theory to product development.",Jeevan-kumar-Raj,Grokking-System-Design,https://github.com/Jeevan-kumar-Raj/Grokking-System-Design
2021-12-30,34,15,A black hole for Internet advertisements,pi-hole,pi-hole,https://github.com/pi-hole/pi-hole
2021-12-30,11,1,Azure Quickstart Templates,Azure,azure-quickstart-templates,https://github.com/Azure/azure-quickstart-templates
2021-12-30,983,3,"Security Onion 2 - Linux distro for threat hunting, enterprise security monitoring, and log management",Security-Onion-Solutions,securityonion,https://github.com/Security-Onion-Solutions/securityonion
2021-12-30,942,2,winutils.exe hadoop.dll and hdfs.dll binaries for hadoop windows,cdarlint,winutils,https://github.com/cdarlint/winutils
2021-12-30,463,5,Azure Security Resources and Notes,rootsecdev,Azure-Red-Team,https://github.com/rootsecdev/Azure-Red-Team
2021-12-30,4,4,Scripted Local Linux Enumeration & Privilege Escalation Checks,rebootuser,LinEnum,https://github.com/rebootuser/LinEnum
2021-12-30,138,64,"A delightful community-driven (with 2,000+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community.",ohmyzsh,ohmyzsh,https://github.com/ohmyzsh/ohmyzsh
2021-12-30,4,1,Documentation for Docker Official Images in docker-library,docker-library,docs,https://github.com/docker-library/docs
2021-12-30,2,10,A cli tool to browse and play anime,pystardust,ani-cli,https://github.com/pystardust/ani-cli
2021-12-30,4,4,Pi-hole in a docker container,pi-hole,docker-pi-hole,https://github.com/pi-hole/docker-pi-hole
2021-12-30,12,3,A community Bash framework.,Bash-it,bash-it,https://github.com/Bash-it/bash-it
2021-12-30,2,3,Docker container running Transmission torrent client with WebUI over an OpenVPN tunnel,haugene,docker-transmission-openvpn,https://github.com/haugene/docker-transmission-openvpn
2021-12-30,817,0,Linux应急处置/信息搜集/漏洞检测工具，支持基础配置/网络流量/任务计划/环境变量/用户信息/Services/bash/恶意文件/内核Rootkit/SSH/Webshell/挖矿文件/挖矿进程/供应链/服务器风险等13类70+项检查,al0ne,LinuxCheck,https://github.com/al0ne/LinuxCheck
2021-12-30,790,2,Docker add-ons for Home Assistant,home-assistant,addons,https://github.com/home-assistant/addons
2021-12-30,3,4,"The LAZY script will make your life easier, and of course faster.",arismelachroinos,lscript,https://github.com/arismelachroinos/lscript
2021-12-30,407,1,"My custom build of wine, made to use with lutris. Built with lutris's buildbot.",GloriousEggroll,wine-ge-custom,https://github.com/GloriousEggroll/wine-ge-custom
2021-12-30,877,1,GitHub Enterprise Backup Utilities,github,backup-utils,https://github.com/github/backup-utils
2021-12-30,9,7,Kubernetes中文指南/云原生应用架构实践手册 - https://jimmysong.io/kubernetes-handbook,rootsongjc,kubernetes-handbook,https://github.com/rootsongjc/kubernetes-handbook
2021-12-30,885,3,Dynamic sub-dir volume provisioner on a remote NFS server.,kubernetes-sigs,nfs-subdir-external-provisioner,https://github.com/kubernetes-sigs/nfs-subdir-external-provisioner
2021-12-30,9,8,NodeSource Node.js Binary Distributions,nodesource,distributions,https://github.com/nodesource/distributions
