date,language,stargazers,starsToday,description,owner,name,url
2023-05-31,typescript,8028,139,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展,immersive-translate,immersive-translate,https://github.com/immersive-translate/immersive-translate
2023-05-31,typescript,367904,85,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.,freeCodeCamp,freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp
2023-05-31,typescript,233,43,"Embeds text files into vectors, stores them on Pinecone, and enables semantic search using GPT3 and Langchain in a Next.js UI",dabit3,semantic-search-nextjs-pinecone-langchain-chatgpt,https://github.com/dabit3/semantic-search-nextjs-pinecone-langchain-chatgpt
2023-05-31,typescript,462,50,Another style of writing Vue components.,vue-vine,vue-vine,https://github.com/vue-vine/vue-vine
2023-05-31,typescript,3962,24,"A fresh and elegant admin template, based on Vue3,Vite3,TypeScript,NaiveUI and UnoCSS [一个基于Vue3、Vite3、TypeScript、NaiveUI 和 UnoCSS的清新优雅的中后台模版]",honghuangdc,soybean-admin,https://github.com/honghuangdc/soybean-admin
2023-05-31,typescript,845,60,"秒传链接提取脚本, 使用typescript + webpack重构",mengzonefire,rapid-upload-userscript,https://github.com/mengzonefire/rapid-upload-userscript
2023-05-31,typescript,12351,108,"An open source application built using the new router, server components and everything new in Next.js 13.",shadcn,taxonomy,https://github.com/shadcn/taxonomy
2023-05-31,typescript,12544,66,Visualize Complex Ideas Programmatically,motion-canvas,motion-canvas,https://github.com/motion-canvas/motion-canvas
2023-05-31,typescript,91077,42,Curated coding interview preparation materials for busy software engineers,yangshun,tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook
2023-05-31,typescript,1531,365,TypeScript for Tiny IoT Devices,microsoft,devicescript,https://github.com/microsoft/devicescript
2023-05-31,typescript,6475,28,"Infisical is an open-source, end-to-end encrypted platform for secret management: sync secrets across your team/infrastructure and prevent secret leaks.",Infisical,infisical,https://github.com/Infisical/infisical
2023-05-31,typescript,1091,313,Document Signing as it should be - open and shaped by its community.,documenso,documenso,https://github.com/documenso/documenso
2023-05-31,typescript,1455,28,带有用户管理和后台管理系统的 ChatGPT WebUI,AprilNEA,ChatGPT-Admin-Web,https://github.com/AprilNEA/ChatGPT-Admin-Web
2023-05-31,typescript,10793,4,Material Design for React Native (Android & iOS),callstack,react-native-paper,https://github.com/callstack/react-native-paper
2023-05-31,typescript,935,7,TypeScript Interface for Ethereum,wagmi-dev,viem,https://github.com/wagmi-dev/viem
2023-05-31,typescript,6982,6,Audio waveform player,katspaugh,wavesurfer.js,https://github.com/katspaugh/wavesurfer.js
2023-05-31,typescript,8489,2,Angular UI Component Library based on Ant Design,NG-ZORRO,ng-zorro-antd,https://github.com/NG-ZORRO/ng-zorro-antd
2023-05-31,typescript,32989,8,开放式跨端跨框架解决方案，支持使用 React/Vue/Nerv 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。 https://taro.zone/,NervJS,taro,https://github.com/NervJS/taro
2023-05-31,typescript,10455,14,"A privacy-first, self-hosted, fully open-source personal knowledge management software, written in typescript and golang.",siyuan-note,siyuan,https://github.com/siyuan-note/siyuan
2023-05-31,typescript,16447,108,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用 - Browser extension and cross-platform desktop application for translation based on ChatGPT API.,openai-translator,openai-translator,https://github.com/openai-translator/openai-translator
2023-05-31,typescript,1093,47,The Wing Programming Language,winglang,wing,https://github.com/winglang/wing
2023-05-31,typescript,1853,8,小白羊网盘 - Powered by 阿里云盘Open,gaozhangmin,aliyunpan,https://github.com/gaozhangmin/aliyunpan
2023-05-31,typescript,2366,24,An automation tool / Workflow automation tool / Enterprise automation tool / Business automation tool / Zapier clone,activepieces,activepieces,https://github.com/activepieces/activepieces
2023-05-31,typescript,19822,5,"Jitsi Meet - Secure, Simple and Scalable Video Conferences that you use as a standalone app or embed in your web application.",jitsi,jitsi-meet,https://github.com/jitsi/jitsi-meet
2023-05-31,typescript,998,10,Check if people follows you back on Instagram.,davidarroyo1234,InstagramUnfollowers,https://github.com/davidarroyo1234/InstagramUnfollowers
