date,language,stargazers,starsToday,description,owner,name,url
2023-03-16,haskell,20194,7,REST API for any Postgres database,PostgREST,postgrest,https://github.com/PostgREST/postgrest
2023-03-16,haskell,8307,3,"Dockerfile linter, validate inline bash, written in Haskell",hadolint,hadolint,https://github.com/hadolint/hadolint
2023-03-16,haskell,28222,10,Universal markup converter,jgm,pandoc,https://github.com/jgm/pandoc
2023-03-16,haskell,31671,13,"ShellCheck, a static analysis tool for shell scripts",koalaman,shellcheck,https://github.com/koalaman/shellcheck
2023-03-16,haskell,0,0,,tomingtoming,haskell-socket-chat-study,https://github.com/tomingtoming/haskell-socket-chat-study
2023-03-16,haskell,2571,3,An advanced keyboard manager,kmonad,kmonad,https://github.com/kmonad/kmonad
2023-03-16,haskell,1464,0,Official upstream development repository for Cabal and cabal-install,haskell,cabal,https://github.com/haskell/cabal
2023-03-16,haskell,1085,0,"Fast, portable and reliable dependency analysis for any codebase. Supports license & vulnerability scanning for large monoliths. Language-agnostic; integrates with 20+ build systems.",fossas,fossa-cli,https://github.com/fossas/fossa-cli
2023-03-16,haskell,2358,2,The fastest way to develop full-stack web apps with React & Node.js.,wasp-lang,wasp,https://github.com/wasp-lang/wasp
2023-03-16,haskell,5,0,This is scrive's common collection of function import we use the most.,scrive,scrive-prelude,https://github.com/scrive/scrive-prelude
2023-03-16,haskell,8622,2,"Parsing, analyzing, and comparing source code across many languages",github,semantic,https://github.com/github/semantic
2023-03-16,haskell,11,0,,digital-asset,daml-finance,https://github.com/digital-asset/daml-finance
2023-03-16,haskell,292,0,The Plutus application platform,input-output-hk,plutus-apps,https://github.com/input-output-hk/plutus-apps
2023-03-16,haskell,254,0,Extensible Records for Haskell. Pull requests welcome! Come visit us on #vinyl on freenode.,VinylRecords,Vinyl,https://github.com/VinylRecords/Vinyl
2023-03-16,haskell,20,0,Haskell bindings to libsystemd-journal,ocharles,libsystemd-journal,https://github.com/ocharles/libsystemd-journal
2023-03-16,haskell,1482,1,A shell script which checks your $HOME for unwanted files and directories.,b3nj5m1n,xdg-ninja,https://github.com/b3nj5m1n/xdg-ninja
2023-03-16,haskell,5,0,Integrations with Vinyl/Frames records.,composite-hs,composite,https://github.com/composite-hs/composite
2023-03-16,haskell,2900,1,The core component that is used to participate in a Cardano decentralised blockchain.,input-output-hk,cardano-node,https://github.com/input-output-hk/cardano-node
2023-03-16,haskell,26,0,Database maintenance tool support,ConferOpenSource,refurb,https://github.com/ConferOpenSource/refurb
2023-03-16,haskell,19,0,,awakesecurity,proto3-wire,https://github.com/awakesecurity/proto3-wire
2023-03-16,haskell,0,0,I noted that music genres have a specific naming structure. This repo has a generator for this kind of names. So if your indie band does not know what kind of music to play - run it and find out!,zombiecalypse,genre-gen,https://github.com/zombiecalypse/genre-gen
2023-03-16,haskell,0,0,Data collection software for studies preformed on human subjects.,timthelion,anonGraph,https://github.com/timthelion/anonGraph
2023-03-16,haskell,7,0,Simple time tracker,divarvel,hammertime,https://github.com/divarvel/hammertime
2023-03-16,haskell,2520,0,Wire back-end services,wireapp,wire-server,https://github.com/wireapp/wire-server
2023-03-16,haskell,9,0,Fork of GHC (https://gitlab.haskell.org/ghc/ghc.git),digital-asset,ghc,https://github.com/digital-asset/ghc
