date,language,stargazers,starsToday,description,owner,name,url
2023-01-25,vue,19594,6,"Wiki.js | A modern and powerful wiki app built on Node.js",requarks,wiki,https://github.com/requarks/wiki
2023-01-25,vue,1943,10,Interface for Snapshot. Join us on Discord http://discord.snapshot.org,snapshot-labs,snapshot,https://github.com/snapshot-labs/snapshot
2023-01-25,vue,2361,6,A web interface for managing docker containers with an emphasis on templating to provide 1 click deployments. Think of it like a decentralized app store for servers that anyone can make packages for.,SelfhostedPro,Yacht,https://github.com/SelfhostedPro/Yacht
2023-01-25,vue,496,2,A modern web client for Jellyfin based on Vue,jellyfin,jellyfin-vue,https://github.com/jellyfin/jellyfin-vue
2023-01-25,vue,6364,0,東京都 新型コロナウイルス感染症対策サイト / Tokyo COVID-19 Task Force website,tokyo-metropolitan-gov,covid19,https://github.com/tokyo-metropolitan-gov/covid19
2023-01-25,vue,461,2,Web Console for Halo(Formerly halo-admin),halo-dev,console,https://github.com/halo-dev/console
2023-01-25,vue,705,2,a Nuxt 3 template and boilerplate with a lot of useful features. Nuxt 3 + Tailwindcss v3,viandwi24,nuxt3-awesome-starter,https://github.com/viandwi24/nuxt3-awesome-starter
2023-01-25,vue,78,1,A Twitter-like Nostr client made with Quasar,fiatjaf,branle,https://github.com/fiatjaf/branle
2023-01-25,vue,27,1,,ba-archive,blue-archive-story-viewer,https://github.com/ba-archive/blue-archive-story-viewer
2023-01-25,vue,3792,5,An alternative privacy-friendly YouTube frontend which is efficient by design.,TeamPiped,Piped,https://github.com/TeamPiped/Piped
2023-01-25,vue,2198,2,"Make a cascading timeline from markdown-like text. Supports simple American/European date styles, ISO8601, images, links, locations, and more.",mark-when,markwhen,https://github.com/mark-when/markwhen
2023-01-25,vue,3946,4,Springcloud商城 O2O商城 小程序商城 PC商城 H5商城 APP商城 Java商城 分销商城 多用户商城 uniapp商城 微服务商城,gz-yami,mall4cloud,https://github.com/gz-yami/mall4cloud
2023-01-25,vue,9219,37,"A self-hostable personal dashboard built for you. Includes status-checking, widgets, themes, icon packs, a UI editor and tons more!",Lissy93,dashy,https://github.com/Lissy93/dashy
2023-01-25,vue,682,1,"Full featured Z-Wave Control Panel UI and MQTT gateway. Built using Nodejs, and Vue/Vuetify",zwave-js,zwave-js-ui,https://github.com/zwave-js/zwave-js-ui
2023-01-25,vue,108,0,Laravel Vue Admin panel,balajidharma,laravel-vue-admin-panel,https://github.com/balajidharma/laravel-vue-admin-panel
2023-01-25,vue,835,5,Simple and open-source form builder,JhumanJ,OpnForm,https://github.com/JhumanJ/OpnForm
2023-01-25,vue,199,0,POS Awesome is an open-source Point of Sale for Erpnext using Vue.js and Vuetify,yrestom,POS-Awesome,https://github.com/yrestom/POS-Awesome
2023-01-25,vue,49487,15,Open source API development ecosystem - https://hoppscotch.io,hoppscotch,hoppscotch,https://github.com/hoppscotch/hoppscotch
2023-01-25,vue,2501,0,An open-source Notion UI built with Vue 3,Dashibase,lotion,https://github.com/Dashibase/lotion
2023-01-25,vue,57,0,nostr registry and monitor web-client,dskvr,nostr-watch,https://github.com/dskvr/nostr-watch
2023-01-25,vue,97,3,🖖🏻 Kong Vue Component Library,Kong,kongponents,https://github.com/Kong/kongponents
2023-01-25,vue,152,0,Vue.js components for Nextcloud app development,nextcloud,nextcloud-vue,https://github.com/nextcloud/nextcloud-vue
2023-01-25,vue,1903,1,"Airline Booking is a sample web application that provides Flight Search, Flight Payment, Flight Booking and Loyalty points including end-to-end testing, GraphQL and CI/CD. This web application was the theme of Build on Serverless Season 2 on AWS Twitch running from April 24th until end of August in 2019.",aws-samples,aws-serverless-airline-booking,https://github.com/aws-samples/aws-serverless-airline-booking
2023-01-25,vue,1992,0,A Vue.js component for Dropzone.js - a drag’n’drop file uploads utility with image previews,rowanwins,vue-dropzone,https://github.com/rowanwins/vue-dropzone
2023-01-25,vue,2206,0,Nuxt 2 Documentation Website,nuxt,nuxtjs.org,https://github.com/nuxt/nuxtjs.org
