date,language,stargazers,starsToday,description,owner,name,url
2022-03-28,python,11353,235,Documentation for GitHub Copilot,github,copilot-docs,https://github.com/github/copilot-docs
2022-03-28,python,168271,177,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,donnemartin,system-design-primer,https://github.com/donnemartin/system-design-primer
2022-03-28,python,8965,113,ALL IN ONE Hacking Tool For Hackers,Z4nzu,hackingtool,https://github.com/Z4nzu/hackingtool
2022-03-28,python,807,15,Pytorch domain library for recommendation systems,pytorch,torchrec,https://github.com/pytorch/torchrec
2022-03-28,python,785,31,This repository is an archive of emails that are sent by the awesome Quincy Larson every week.,sourabh-joshi,awesome-quincy-larson-emails,https://github.com/sourabh-joshi/awesome-quincy-larson-emails
2022-03-28,python,14125,6,"Cross-platform, fast, feature-rich, GPU based terminal",kovidgoyal,kitty,https://github.com/kovidgoyal/kitty
2022-03-28,python,528,42,,rbaron,catprinter,https://github.com/rbaron/catprinter
2022-03-28,python,881,6,wskey,Zy143L,wskey,https://github.com/Zy143L/wskey
2022-03-28,python,234,14,CVNets: A library for training computer vision networks,apple,ml-cvnets,https://github.com/apple/ml-cvnets
2022-03-28,python,69369,129,Magnificent app which corrects your previous console command.,nvbn,thefuck,https://github.com/nvbn/thefuck
2022-03-28,python,15388,10,Zulip server and web app—powerful open source team chat,zulip,zulip,https://github.com/zulip/zulip
2022-03-28,python,53408,32,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",521xueweihan,HelloGitHub,https://github.com/521xueweihan/HelloGitHub
2022-03-28,python,21885,69,A youtube-dl fork with additional features and fixes,yt-dlp,yt-dlp,https://github.com/yt-dlp/yt-dlp
2022-03-28,python,1099,5,Trading strategy for the Freqtrade crypto bot,iterativv,NostalgiaForInfinity,https://github.com/iterativv/NostalgiaForInfinity
2022-03-28,python,1543,9,,cl2333,Grokking-the-Coding-Interview-Patterns-for-Coding-Questions,https://github.com/cl2333/Grokking-the-Coding-Interview-Patterns-for-Coding-Questions
2022-03-28,python,181,23,"Since Polisens web queueing solution for getting a passport sucks, and it is more or less impossible to book a time, I wrote this small python script. What it does is that it automates the searching for a bookable time. In the file you just change the constants to your information and away you go. :)",jonkpirateboy,Pass-fur-alle,https://github.com/jonkpirateboy/Pass-fur-alle
2022-03-28,python,11778,5,A Django content management system focused on flexibility and user experience,wagtail,wagtail,https://github.com/wagtail/wagtail
2022-03-28,python,9193,2,Cookiecutter Django is a framework for jumpstarting production-ready Django projects quickly.,cookiecutter,cookiecutter-django,https://github.com/cookiecutter/cookiecutter-django
2022-03-28,python,683,1,Aria/qBittorrent Telegram mirror/leech bot,anasty17,mirror-leech-telegram-bot,https://github.com/anasty17/mirror-leech-telegram-bot
2022-03-28,python,18986,21,Python dependency management and packaging made easy.,python-poetry,poetry,https://github.com/python-poetry/poetry
2022-03-28,python,16828,16,"Free, open source crypto trading bot",freqtrade,freqtrade,https://github.com/freqtrade/freqtrade
2022-03-28,python,52574,17,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",ansible,ansible,https://github.com/ansible/ansible
2022-03-28,python,461,37,,jmthonar,pack,https://github.com/jmthonar/pack
2022-03-28,python,296,3,A simple Discord token grabber written in Python 3,wodxgod,Discord-Token-Grabber,https://github.com/wodxgod/Discord-Token-Grabber
2022-03-28,python,758,4,,remzi-arpacidusseau,ostep-homework,https://github.com/remzi-arpacidusseau/ostep-homework
