date,language,stargazers,starsToday,description,owner,name,url
2022-02-18,html,12075,10,《Designing Data-Intensive Application》DDIA中文翻译,Vonng,ddia,https://github.com/Vonng/ddia
2022-02-18,html,18059,16,30 Day Vanilla JS Challenge,wesbos,JavaScript30,https://github.com/wesbos/JavaScript30
2022-02-18,html,4361,6,Procedurally generated Chinese landscape painting.,LingDong-,shan-shui-inf,https://github.com/LingDong-/shan-shui-inf
2022-02-18,html,908,1,This is an example app used to showcase Cypress.io testing.,cypress-io,cypress-example-kitchensink,https://github.com/cypress-io/cypress-example-kitchensink
2022-02-18,html,4480,4,Official repo for the #tidytuesday project,rfordatascience,tidytuesday,https://github.com/rfordatascience/tidytuesday
2022-02-18,html,1678,5,腾讯云官方文档,tencentyun,qcloud-documents,https://github.com/tencentyun/qcloud-documents
2022-02-18,html,3283,2,An elegant calendar and datepicker plugin for Vue.,nathanreyes,v-calendar,https://github.com/nathanreyes/v-calendar
2022-02-18,html,172,10,A collection of interactive UI components in pure CSS,zetareticoli,cssui,https://github.com/zetareticoli/cssui
2022-02-18,html,23388,6,Library for fast text representation and classification.,facebookresearch,fastText,https://github.com/facebookresearch/fastText
2022-02-18,html,207,8,Merlin Mann attempts to capture the best advice he's heard and learned from.,merlinmann,wisdom,https://github.com/merlinmann/wisdom
2022-02-18,html,4620,4,Github repo for the MDN Learning Area.,mdn,learning-area,https://github.com/mdn/learning-area
2022-02-18,html,276,2,,TheOdinProject,css-exercises,https://github.com/TheOdinProject/css-exercises
2022-02-18,html,12710,3,"This repo is the official home of .NET on GitHub. It's a great starting point to find many .NET OSS projects from Microsoft and the community, including many that are part of the .NET Foundation.",microsoft,dotnet,https://github.com/microsoft/dotnet
2022-02-18,html,2813,3,"A fast, clean, responsive Hugo theme.",adityatelange,hugo-PaperMod,https://github.com/adityatelange/hugo-PaperMod
2022-02-18,html,85,4,"This repo covers Kubernetes Environment with LABs: Kubectl, Pod, Deployment, Service, ConfigMap, ReplicaSet, PV, PVC, Secret, etc.",omerbsezer,Fast-Kubernetes,https://github.com/omerbsezer/Fast-Kubernetes
2022-02-18,html,17,1,,UCF-Coding-Boot-Camp,UCF-VIRT-BO-FSF-PT-02-2022-U-B,https://github.com/UCF-Coding-Boot-Camp/UCF-VIRT-BO-FSF-PT-02-2022-U-B
2022-02-18,html,2943,6,"An MLOps framework to package, deploy, monitor and manage thousands of production machine learning models",SeldonIO,seldon-core,https://github.com/SeldonIO/seldon-core
2022-02-18,html,4679,4,Super-project for modularized Boost,boostorg,boost,https://github.com/boostorg/boost
2022-02-18,html,410,0,,ionic-team,ionic-docs,https://github.com/ionic-team/ionic-docs
2022-02-18,html,13830,6,Emoji for everyone. https://twemoji.twitter.com/,twitter,twemoji,https://github.com/twitter/twemoji
2022-02-18,html,3219,4,User documentation for Knative components.,knative,docs,https://github.com/knative/docs
2022-02-18,html,82,2,,Tinkoff,investAPI,https://github.com/Tinkoff/investAPI
2022-02-18,html,1739,3,(RuoYi)官方仓库 基于SpringBoot的权限管理系统 易读易懂、界面简洁美观。 核心技术采用Spring、MyBatis、Shiro没有任何其它重度依赖。直接运行即可用,yangzongzhuan,RuoYi,https://github.com/yangzongzhuan/RuoYi
2022-02-18,html,211,1,Sample code for the Flask tutorial in the VS Code documentation,microsoft,python-sample-vscode-flask-tutorial,https://github.com/microsoft/python-sample-vscode-flask-tutorial
2022-02-18,html,793,2,500+ JavaScript Interview Questions,learning-zone,javascript-interview-questions,https://github.com/learning-zone/javascript-interview-questions
