date,language,stargazers,starsToday,description,owner,name,url
2024-10-27,go,10298,12,End-to-end stack for WebRTC. SFU media server and SDKs.,livekit,livekit,https://github.com/livekit/livekit
2024-10-27,go,2773,2,NVIDIA device plugin for Kubernetes,NVIDIA,k8s-device-plugin,https://github.com/NVIDIA/k8s-device-plugin
2024-10-27,go,6992,1,Go RPC framework with high-performance and strong-extensibility for building micro-services.,cloudwego,kitex,https://github.com/cloudwego/kitex
2024-10-27,go,3904,90,Digger is an open source IaC orchestration tool. Digger allows you to run IaC in your existing CI pipeline ⚡️,diggerhq,digger,https://github.com/diggerhq/digger
2024-10-27,go,13440,7,Kubernetes IN Docker - local clusters for testing Kubernetes,kubernetes-sigs,kind,https://github.com/kubernetes-sigs/kind
2024-10-27,go,8046,2,Autoscaling components for Kubernetes,kubernetes,autoscaler,https://github.com/kubernetes/autoscaler
2024-10-27,go,4176,1,A Cloud Native Batch System (Project under CNCF),volcano-sh,volcano,https://github.com/volcano-sh/volcano
2024-10-27,go,38033,13,A Commander for modern Go CLI interactions,spf13,cobra,https://github.com/spf13/cobra
2024-10-27,go,22125,5,Learn Go with test-driven development,quii,learn-go-with-tests,https://github.com/quii/learn-go-with-tests
2024-10-27,go,75517,21,The world’s fastest framework for building websites.,gohugoio,hugo,https://github.com/gohugoio/hugo
2024-10-27,go,11231,18,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of vector search with structured filtering with the fault tolerance and scalability of a cloud-native database​.",weaviate,weaviate,https://github.com/weaviate/weaviate
2024-10-27,go,13747,4,Deliver Go binaries as fast and easily as possible,goreleaser,goreleaser,https://github.com/goreleaser/goreleaser
2024-10-27,go,6222,3,Expression language and expression evaluation for Go,expr-lang,expr,https://github.com/expr-lang/expr
2024-10-27,go,1407,28,"GO Feature Flag is a simple, complete and lightweight self-hosted feature flag solution 100% Open Source. 🎛️",thomaspoignant,go-feature-flag,https://github.com/thomaspoignant/go-feature-flag
2024-10-27,go,7586,5,"A Kubernetes controller to watch changes in ConfigMap and Secrets and do rolling upgrades on Pods with their associated Deployment, StatefulSet, DaemonSet and DeploymentConfig – [✩Star] if you're using it!",stakater,Reloader,https://github.com/stakater/Reloader
2024-10-27,go,23378,2,Complete container management platform,rancher,rancher,https://github.com/rancher/rancher
2024-10-27,go,23293,6,Your ultimate Go microservices framework for the cloud-native era.,go-kratos,kratos,https://github.com/go-kratos/kratos
2024-10-27,go,9343,194,The Open Source Dev Environment Manager.,daytonaio,daytona,https://github.com/daytonaio/daytona
2024-10-27,go,4398,3,External Secrets Operator reads information from a third-party service like AWS Secrets Manager and automatically injects the values as Kubernetes Secrets.,external-secrets,external-secrets,https://github.com/external-secrets/external-secrets
2024-10-27,go,12136,9,"Ready-to-use SRT / WebRTC / RTSP / RTMP / LL-HLS media server and media proxy that allows to read, publish, proxy, record and playback video and audio streams.",bluenviron,mediamtx,https://github.com/bluenviron/mediamtx
2024-10-27,go,5277,3,,marcel-dempers,docker-development-youtube-series,https://github.com/marcel-dempers/docker-development-youtube-series
2024-10-27,go,2755,1,Progressive Delivery for Kubernetes,argoproj,argo-rollouts,https://github.com/argoproj/argo-rollouts
2024-10-27,go,8043,3,Terragrunt is a flexible orchestration tool that allows Infrastructure as Code written in OpenTofu/Terraform to scale.,gruntwork-io,terragrunt,https://github.com/gruntwork-io/terragrunt
2024-10-27,go,5076,4,"Open Source, Google Zanzibar-inspired database for scalably storing and querying fine-grained authorization data",authzed,spicedb,https://github.com/authzed/spicedb
2024-10-27,go,2088,1,"A Xray backend framework that can easily support many panels. 一个基于Xray的后端框架，支持V2ay,Trojan,Shadowsocks协议，极易扩展，支持多面板对接",XrayR-project,XrayR,https://github.com/XrayR-project/XrayR
