date,stargazers,starsToday,description,owner,name,url
2021-12-29,12,82,A refreshingly simple data-driven game engine built in Rust,bevyengine,bevy,https://github.com/bevyengine/bevy
2021-12-29,13,41,"x86 virtualization in your browser, recompiling x86 to wasm on the fly",copy,v86,https://github.com/copy/v86
2021-12-29,2,26,A container runtime written in Rust,containers,youki,https://github.com/containers/youki
2021-12-29,5,26,The Modern Port Scanner,RustScan,RustScan,https://github.com/RustScan/RustScan
2021-12-29,13,56,"Unofficial Bitwarden compatible server written in Rust, formerly known as bitwarden_rs",dani-garcia,vaultwarden,https://github.com/dani-garcia/vaultwarden
2021-12-29,2,12,"Ergonomic and modular web framework built with Tokio, Tower, and Hyper",tokio-rs,axum,https://github.com/tokio-rs/axum
2021-12-29,4,12,Polkadot Node Implementation,paritytech,polkadot,https://github.com/paritytech/polkadot
2021-12-29,6,5,egui: an easy-to-use immediate mode GUI in pure Rust,emilk,egui,https://github.com/emilk/egui
2021-12-29,18,23,Rust / Wasm framework for building client web apps,yewstack,yew,https://github.com/yewstack/yew
2021-12-29,1,6,Solana Sealevel Framework,project-serum,anchor,https://github.com/project-serum/anchor
2021-12-29,323,35,Paper backup generator suitable for long-term storage.,cyphar,paperback,https://github.com/cyphar/paperback
2021-12-29,1,7,LeftWM - A tiling window manager for Adventurers,leftwm,leftwm,https://github.com/leftwm/leftwm
2021-12-29,6,5,A bunch of lints to catch common mistakes and improve your Rust code,rust-lang,rust-clippy,https://github.com/rust-lang/rust-clippy
2021-12-29,8,6,An HTTP library for Rust,hyperium,hyper,https://github.com/hyperium/hyper
2021-12-29,514,16,"Rust 培养提高计划, 感谢 Databend 社区 支持https://github.com/datafuselabs/databend",wubx,rust-in-databend,https://github.com/wubx/rust-in-databend
2021-12-29,14,15,"A runtime for writing reliable asynchronous applications with Rust. Provides I/O, networking, scheduling, timers, ...",tokio-rs,tokio,https://github.com/tokio-rs/tokio
2021-12-29,3,10,"Safe and portable GPU abstraction in Rust, implementing WebGPU API.",gfx-rs,wgpu,https://github.com/gfx-rs/wgpu
2021-12-29,2,16,"SixtyFPS is a toolkit to efficiently develop fluid graphical user interfaces for any display: embedded devices and desktop applications. We support multiple programming languages, such as Rust, C++ or JavaScript.",sixtyfpsui,sixtyfps,https://github.com/sixtyfpsui/sixtyfps
2021-12-29,2,4,A Rust library for the Discord API.,serenity-rs,serenity,https://github.com/serenity-rs/serenity
2021-12-29,23,20,A curated list of Rust code and resources.,rust-unofficial,awesome-rust,https://github.com/rust-unofficial/awesome-rust
2021-12-29,1,9,A collection of Solana-maintained on-chain programs,solana-labs,solana-program-library,https://github.com/solana-labs/solana-program-library
2021-12-29,11,36,Spotify for the terminal written in Rust,Rigellute,spotify-tui,https://github.com/Rigellute/spotify-tui
2021-12-29,6,5,Rust parser combinator framework,Geal,nom,https://github.com/Geal/nom
2021-12-29,2,2,Community showcase and examples of Actix ecosystem usage.,actix,examples,https://github.com/actix/examples
2021-12-29,4,17,Just a command runner,casey,just,https://github.com/casey/just
