date,stargazers,starsToday,description,owner,name,url
2021-12-29,26,15,Alibaba Java Coding Guidelines pmd implements and IDE plugin,alibaba,p3c,https://github.com/alibaba/p3c
2021-12-29,1,12,provides metadata for networkIDs and chainIDs,ethereum-lists,chains,https://github.com/ethereum-lists/chains
2021-12-29,158,13,"Supports loading profile images with fractional styles, shapes, borders, indicators, and initials for Android.",GetStream,avatarview-android,https://github.com/GetStream/avatarview-android
2021-12-29,27,3,A memory leak detection library for Android.,square,leakcanary,https://github.com/square/leakcanary
2021-12-29,515,7,"Android app for streaming and downloading Movies, TV-Series and Anime.",LagradOst,CloudStream-3,https://github.com/LagradOst/CloudStream-3
2021-12-29,5,4,Firefox for Android,mozilla-mobile,fenix,https://github.com/mozilla-mobile/fenix
2021-12-29,8,10,Translation plugin for IntelliJ based IDEs/Android Studio/HUAWEI DevEco Studio.,YiiGuxing,TranslationPlugin,https://github.com/YiiGuxing/TranslationPlugin
2021-12-29,21,3,Samples for Android Architecture Components.,android,architecture-components-samples,https://github.com/android/architecture-components-samples
2021-12-29,4,4,Static code analysis for Kotlin,detekt,detekt,https://github.com/detekt/detekt
2021-12-29,38,8,Retos semanales de la comunidad MoureDev para practicar Kotlin & Android,mouredev,Weekly-Challenge-2022-Kotlin,https://github.com/mouredev/Weekly-Challenge-2022-Kotlin
2021-12-29,54,5,"An example concept of MVVM and Kotlin. Display, Filter & Sort the given restaurants from assets with Jetpack Compose and AAC.",mbakgun,Restaurants-Compose,https://github.com/mbakgun/Restaurants-Compose
2021-12-29,494,3,Use your old Android device as an OctoPrint server.,feelfreelinux,octo4a,https://github.com/feelfreelinux/octo4a
2021-12-29,3,4,Kotlin multiplatform / multi-format serialization,Kotlin,kotlinx.serialization,https://github.com/Kotlin/kotlinx.serialization
2021-12-29,5,3,Kotlin SQL Framework,JetBrains,Exposed,https://github.com/JetBrains/Exposed
2021-12-29,1,7,An Android app to watch anime on your phone without ads.,mukul500,AnimeXStream,https://github.com/mukul500/AnimeXStream
2021-12-29,32,10,A shadowsocks client for Android,shadowsocks,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android
2021-12-29,13,7,Free and open source manga reader for Android.,tachiyomiorg,tachiyomi,https://github.com/tachiyomiorg/tachiyomi
2021-12-29,3,4,Multiple samples showing the best practices in camera APIs on Android.,android,camera-samples,https://github.com/android/camera-samples
2021-12-29,1,1,android-kotlin-fundamentals-apps,google-developer-training,android-kotlin-fundamentals-apps,https://github.com/google-developer-training/android-kotlin-fundamentals-apps
2021-12-29,2,3,KeePass implementation for android with material design and deluxe features,Kunzisoft,KeePassDX,https://github.com/Kunzisoft/KeePassDX
2021-12-29,2,8,"Kotlin Multiplatform Music Downloader, Supports Spotify / Gaana / Youtube Music / Jio Saavn / SoundCloud. NOTE: BEING REWRITTEN, SO STAY TUNED.",Shabinder,SpotiFlyer,https://github.com/Shabinder/SpotiFlyer
2021-12-29,17,5,Flexbox for Android,google,flexbox-layout,https://github.com/google/flexbox-layout
2021-12-29,1,1,Multiple samples showing the best practices in storage APIs on Android.,android,storage-samples,https://github.com/android/storage-samples
2021-12-29,3,3,Optimizer for mobile applications,didi,booster,https://github.com/didi/booster
2021-12-29,5,11,"阅读3.0, 阅读是一款可以自定义来源阅读网络内容的工具，为广大网络文学爱好者提供一种方便、快捷舒适的试读体验。",gedoor,legado,https://github.com/gedoor/legado
