date,language,stargazers,starsToday,description,owner,name,url
2022-02-06,haskell,84,1,A collection of my config files.,NeuralNine,config-files,https://github.com/NeuralNine/config-files
2022-02-06,haskell,18313,3,REST API for any Postgres database,PostgREST,postgrest,https://github.com/PostgREST/postgrest
2022-02-06,haskell,2521,4,The core component that is used to participate in a Cardano decentralised blockchain.,input-output-hk,cardano-node,https://github.com/input-output-hk/cardano-node
2022-02-06,haskell,161,0,A component that follows the Cardano chain and stores blocks and transactions in PostgreSQL,input-output-hk,cardano-db-sync,https://github.com/input-output-hk/cardano-db-sync
2022-02-06,haskell,1259,6,"Dapp, Seth, Hevm, and more",dapphub,dapptools,https://github.com/dapphub/dapptools
2022-02-06,haskell,1339,0,Official upstream development repository for Cabal and cabal-install,haskell,cabal,https://github.com/haskell/cabal
2022-02-06,haskell,2323,4,"The core of xmonad, a small but functional ICCCM-compliant tiling window manager",xmonad,xmonad,https://github.com/xmonad/xmonad
2022-02-06,haskell,228,0,"An efficient compact, immutable byte string type (both strict and lazy) suitable for binary or 8-bit character data.",haskell,bytestring,https://github.com/haskell/bytestring
2022-02-06,haskell,1589,0,"Main repository for the servant libraries — DSL for describing, serving, querying, mocking, documenting web applications and more!",haskell-servant,servant,https://github.com/haskell-servant/servant
2022-02-06,haskell,1335,2,The Plutus language implementation and tools,input-output-hk,plutus,https://github.com/input-output-hk/plutus
2022-02-06,haskell,93,0,Proof of concept for the Hydra Head protocol,input-output-hk,hydra-poc,https://github.com/input-output-hk/hydra-poc
2022-02-06,haskell,6739,1,"Compiler for Elm, a functional language for reliable webapps.",elm,compiler,https://github.com/elm/compiler
2022-02-06,haskell,4255,6,A friendly programming language from the future,unisonweb,unison,https://github.com/unisonweb/unison
2022-02-06,haskell,27711,7,"ShellCheck, a static analysis tool for shell scripts",koalaman,shellcheck,https://github.com/koalaman/shellcheck
2022-02-06,haskell,506,1,A comprehensive Amazon Web Services SDK for Haskell.,brendanhay,amazonka,https://github.com/brendanhay/amazonka
2022-02-06,haskell,5,0,Beginnings of a parser for a new functional language,benwbooth,cleo,https://github.com/benwbooth/cleo
2022-02-06,haskell,1,0,,imsut,starthaskell,https://github.com/imsut/starthaskell
2022-02-06,haskell,1528,4,An advanced keyboard manager,kmonad,kmonad,https://github.com/kmonad/kmonad
2022-02-06,haskell,1941,4,Koka language compiler and interpreter,koka-lang,koka,https://github.com/koka-lang/koka
2022-02-06,haskell,181,1,The Plutus application platform,input-output-hk,plutus-apps,https://github.com/input-output-hk/plutus-apps
2022-02-06,haskell,1231,3,,input-output-hk,plutus-pioneer-program,https://github.com/input-output-hk/plutus-pioneer-program
2022-02-06,haskell,3664,2,The Haskell Tool Stack,commercialhaskell,stack,https://github.com/commercialhaskell/stack
2022-02-06,haskell,1739,2,Agda is a dependently typed programming language / interactive theorem prover.,agda,agda,https://github.com/agda/agda
2022-02-06,haskell,1692,1,A data-parallel functional programming language,diku-dk,futhark,https://github.com/diku-dk/futhark
2022-02-06,haskell,1438,0,A programming language that understands what a web app is.,wasp-lang,wasp,https://github.com/wasp-lang/wasp
