date,stargazers,starsToday,description,owner,name,url
2021-12-20,1,286,High-performance React Native Graphics using Skia,Shopify,react-native-skia,https://github.com/Shopify/react-native-skia
2021-12-20,27,91,"Joplin - an open source note taking and to-do application with synchronization capabilities for Windows, macOS, Linux, Android and iOS. Forum: https://discourse.joplinapp.org/",laurent22,joplin,https://github.com/laurent22/joplin
2021-12-20,1,9,"A comprehensive, up-to-date collection of information about several thousands (!) of crypto tokens.",trustwallet,assets,https://github.com/trustwallet/assets
2021-12-20,13,10,Simple collaboration from your desktop,desktop,desktop,https://github.com/desktop/desktop
2021-12-20,3,4,Ready-to-run Prisma example projects,prisma,prisma-examples,https://github.com/prisma/prisma-examples
2021-12-20,2,12,"Protocol and application framework for decentralized NFT minting, storefronts, and sales.",metaplex-foundation,metaplex,https://github.com/metaplex-foundation/metaplex
2021-12-20,1,19,"A Native GUI Epic Games Launcher for Linux, Windows and Mac.",Heroic-Games-Launcher,HeroicGamesLauncher,https://github.com/Heroic-Games-Launcher/HeroicGamesLauncher
2021-12-20,53,30,Cybernetically enhanced web apps,sveltejs,svelte,https://github.com/sveltejs/svelte
2021-12-20,13,10,"The fastest wiki and knowledge base for growing teams. Beautiful, feature rich, and markdown compatible.",outline,outline,https://github.com/outline/outline
2021-12-20,10,26,Unlock encrypted music file in browser. 在浏览器中解锁加密的音乐文件。,unlock-music,unlock-music,https://github.com/unlock-music/unlock-music
2021-12-20,2,21,"Blendshape and kinematics calculator for Mediapipe/Tensorflow.js Face, Eyes, Pose, and Finger tracking models.",yeemachine,kalidokit,https://github.com/yeemachine/kalidokit
2021-12-20,1,4,"Pancake main features (farms, pools, IFO, lottery, profiles)",pancakeswap,pancake-frontend,https://github.com/pancakeswap/pancake-frontend
2021-12-20,5,5,"SigNoz is an open-source APM. It helps developers monitor their applications & troubleshoot problems, an open-source alternative to DataDog, NewRelic, etc.  .  Open source Application Performance Monitoring (APM) & Observability tool",SigNoz,signoz,https://github.com/SigNoz/signoz
2021-12-20,2,29,The open source React and Prosemirror based markdown editor that powers Outline. Want to try it out? Create an account:,outline,rich-markdown-editor,https://github.com/outline/rich-markdown-editor
2021-12-20,799,6,"Fork, config, customize and ship your own candy machine mint app on your own domain, ultra fast.",exiled-apes,candy-machine-mint,https://github.com/exiled-apes/candy-machine-mint
2021-12-20,196,2,"Solana blockchain candy machine app boilerplate on top of Metaplex Candy Machine. NextJS, Tailwind, Anchor, SolanaLabs.React, dev/mainnet automation scripts.",kevinfaveri,solana-candy-factory,https://github.com/kevinfaveri/solana-candy-factory
2021-12-20,433,1,Hello world on Solana,solana-labs,example-helloworld,https://github.com/solana-labs/example-helloworld
2021-12-20,464,3,Example arbitrage bot using Flashbots,flashbots,simple-arbitrage,https://github.com/flashbots/simple-arbitrage
2021-12-20,199,1,Core smart contracts,pancakeswap,pancake-swap-core,https://github.com/pancakeswap/pancake-swap-core
2021-12-20,3,14,Skip YouTube video sponsors (browser extension),ajayyy,SponsorBlock,https://github.com/ajayyy/SponsorBlock
2021-12-20,3,4,Official Discord API Documentation,discord,discord-api-docs,https://github.com/discord/discord-api-docs
2021-12-20,25,61,The open source Firebase alternative. Follow to stay updated about our public Beta.,supabase,supabase,https://github.com/supabase/supabase
2021-12-20,3,7,The speed of a single-page web application without having to write any JavaScript,hotwired,turbo,https://github.com/hotwired/turbo
2021-12-20,447,3,Official repository for core projects comprising the Celo platform,celo-org,celo-monorepo,https://github.com/celo-org/celo-monorepo
2021-12-20,11,8,A personal knowledge management and sharing system for VSCode,foambubble,foam,https://github.com/foambubble/foam
