date,language,stargazers,starsToday,description,owner,name,url
2024-03-13,markdown,4514,1,A collection listing all Achievements available on the GitHub profile 🏆,Schweinepriester,github-profile-achievements,https://github.com/Schweinepriester/github-profile-achievements
2024-03-13,markdown,122721,32,"刷算法全靠套路，认准 labuladong 就够了！English version supported! Crack LeetCode, not only how, but also why.",labuladong,fucking-algorithm,https://github.com/labuladong/fucking-algorithm
2024-03-13,markdown,8572,4,The content behind MDN Web Docs,mdn,content,https://github.com/mdn/content
2024-03-13,markdown,5635,0,RFCs for changes to Rust,rust-lang,rfcs,https://github.com/rust-lang/rfcs
2024-03-13,markdown,4819,46,"An awesome list of awesome YouTubers that teach about technology. Tutorials about web development, computer science, machine learning, game development, cybersecurity, and more.",JoseDeFreitas,awesome-youtubers,https://github.com/JoseDeFreitas/awesome-youtubers
2024-03-13,markdown,47811,18,📚 Collaborative cheatsheets for console commands,tldr-pages,tldr,https://github.com/tldr-pages/tldr
2024-03-13,markdown,1559,0,This repository provides SAP style guides for coding and coding-related topics.,SAP,styleguides,https://github.com/SAP/styleguides
2024-03-13,markdown,9830,1,Open source documentation of Microsoft Azure,MicrosoftDocs,azure-docs,https://github.com/MicrosoftDocs/azure-docs
2024-03-13,markdown,14617,6,⬆️ GitHub Actions uptime monitor & status page by @AnandChowdhary,upptime,upptime,https://github.com/upptime/upptime
2024-03-13,markdown,2330,1,Protect your data against global mass surveillance programs.,privacyguides,privacyguides.org,https://github.com/privacyguides/privacyguides.org
2024-03-13,markdown,1421,0,SatoshiLabs Improvement Proposals,satoshilabs,slips,https://github.com/satoshilabs/slips
2024-03-13,markdown,4667,4,Ethereum.org is a primary online resource for the Ethereum community.,ethereum,ethereum-org-website,https://github.com/ethereum/ethereum-org-website
2024-03-13,markdown,1561,0,The source repository of all translated content for MDN Web Docs,mdn,translated-content,https://github.com/mdn/translated-content
2024-03-13,markdown,14919,1,This maintains proposals for changes and user-visible enhancements to the Swift Programming Language.,apple,swift-evolution,https://github.com/apple/swift-evolution
2024-03-13,markdown,27523,10,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux,jaywcjlove,linux-command,https://github.com/jaywcjlove/linux-command
2024-03-13,markdown,4121,1,Rust 程序设计语言（2021 edition）,KaiserY,trpl-zh-cn,https://github.com/KaiserY/trpl-zh-cn
2024-03-13,markdown,9265,6,Improve your README.md profile with these amazing badges.,alexandresanlim,Badges4-README.md-Profile,https://github.com/alexandresanlim/Badges4-README.md-Profile
2024-03-13,markdown,3250,1,Kotlin Evolution and Enhancement Process,Kotlin,KEEP,https://github.com/Kotlin/KEEP
2024-03-13,markdown,411,0,"List of supported, partially supported, and unsupported *non-rootless* tweaks for iOS 15.",itsnebulalol,ios15-tweaks,https://github.com/itsnebulalol/ios15-tweaks
2024-03-13,markdown,0,0,"📈 Uptime monitor and status page for Hernan, powered by @upptime",HernanVinson,upptime,https://github.com/HernanVinson/upptime
2024-03-13,markdown,3,0,[Wont use anymoore]A new uptime monitor and status page for TomsProject,xprc,uptime,https://github.com/xprc/uptime
2024-03-13,markdown,1,0,"📈 Uptime monitor and status page for Kevin Langley Jr., powered by @upptime",kevinlangleyjr,upptime,https://github.com/kevinlangleyjr/upptime
2024-03-13,markdown,0,0,"📈 Uptime monitor and status page for ryanlvh, powered by @upptime",ryanLvh,Monitor-forum-tool-uptime,https://github.com/ryanLvh/Monitor-forum-tool-uptime
2024-03-13,markdown,0,0,"📈 Uptime monitor and status page for Aden, powered by @upptime",FAD-Desarollo,upptime,https://github.com/FAD-Desarollo/upptime
2024-03-13,markdown,0,0,Uptime of various CON project websites/services,con,upptime,https://github.com/con/upptime
