date,language,stargazers,starsToday,description,owner,name,url
2022-10-31,elixir,3054,5,WireGuard®-based VPN server and firewall,firezone,firezone,https://github.com/firezone/firezone
2022-10-31,elixir,3074,4,Interactive and collaborative code notebooks for Elixir - built with Phoenix LiveView,livebook-dev,livebook,https://github.com/livebook-dev/livebook
2022-10-31,elixir,12885,4,"Simple, open-source, lightweight (< 1 KB) and privacy-friendly web analytics alternative to Google Analytics.",plausible,analytics,https://github.com/plausible/analytics
2022-10-31,elixir,18743,6,Peace of mind from prototype to production,phoenixframework,phoenix,https://github.com/phoenixframework/phoenix
2022-10-31,elixir,634,1,更加现代的 Policr 迷你版,Hentioe,policr-mini,https://github.com/Hentioe/policr-mini
2022-10-31,elixir,3234,4,A self-hosted data logger for your Tesla,adriankumpf,teslamate,https://github.com/adriankumpf/teslamate
2022-10-31,elixir,23,0,ElectricSQL core replication services.,electric-sql,electric,https://github.com/electric-sql/electric
2022-10-31,elixir,11589,4,"A curated list of amazingly awesome Elixir and Erlang libraries, resources and shiny things. Updates:",h4cc,awesome-elixir,https://github.com/h4cc/awesome-elixir
2022-10-31,elixir,649,2,A declarative and extensible framework for building Elixir applications.,ash-project,ash,https://github.com/ash-project/ash
2022-10-31,elixir,4886,0,"Rich, real-time user experiences with server-rendered HTML",phoenixframework,phoenix_live_view,https://github.com/phoenixframework/phoenix_live_view
2022-10-31,elixir,11,0,My personal collection of utilities and ideas in Elixir,iamvery,iamvery-elixir,https://github.com/iamvery/iamvery-elixir
2022-10-31,elixir,5441,2,Listen to your to PostgreSQL database in realtime via websockets. Built with Elixir.,supabase,realtime,https://github.com/supabase/realtime
2022-10-31,elixir,318,0,,DockYard-Academy,beta_curriculum,https://github.com/DockYard-Academy/beta_curriculum
2022-10-31,elixir,2097,0,Yet Another HTTP client for Elixir powered by hackney,edgurgel,httpoison,https://github.com/edgurgel/httpoison
2022-10-31,elixir,20926,2,"Elixir is a dynamic, functional language designed for building scalable and maintainable applications",elixir-lang,elixir,https://github.com/elixir-lang/elixir
2022-10-31,elixir,2042,2,Blockchain explorer for Ethereum based network and a tool for inspecting and analyzing EVM based blockchains.,blockscout,blockscout,https://github.com/blockscout/blockscout
2022-10-31,elixir,10,1,Lightweight Identity and Access Management server,malach-it,boruta-server,https://github.com/malach-it/boruta-server
2022-10-31,elixir,963,0,PostgreSQL driver for Elixir,elixir-ecto,postgrex,https://github.com/elixir-ecto/postgrex
2022-10-31,elixir,673,0,A pure Elixir implementation of Google Protobuf.,elixir-protobuf,protobuf,https://github.com/elixir-protobuf/protobuf
2022-10-31,elixir,4080,0,A community driven style guide for Elixir,christopheradams,elixir_style_guide,https://github.com/christopheradams/elixir_style_guide
2022-10-31,elixir,1809,1,Core Scenic library,ScenicFramework,scenic,https://github.com/ScenicFramework/scenic
2022-10-31,elixir,158,0,MongoDB driver for Elixir,zookzook,elixir-mongodb-driver,https://github.com/zookzook/elixir-mongodb-driver
2022-10-31,elixir,1360,1,A merge bot for GitHub Pull Requests,bors-ng,bors-ng,https://github.com/bors-ng/bors-ng
2022-10-31,elixir,55,0,View abstraction for Phoenix v1.0-v1.6,phoenixframework,phoenix_view,https://github.com/phoenixframework/phoenix_view
2022-10-31,elixir,1814,1,"Testable, composable, and adapter based Elixir email library for devs that love piping.",thoughtbot,bamboo,https://github.com/thoughtbot/bamboo
