date,stargazers,starsToday,description,owner,name,url
2021-12-21,34,27,A black hole for Internet advertisements,pi-hole,pi-hole,https://github.com/pi-hole/pi-hole
2021-12-21,227,31,PCRE RegEx matching Log4Shell CVE-2021-44228 IOC in your logs,back2root,log4shell-rex,https://github.com/back2root/log4shell-rex
2021-12-21,144,27,To determine if a host is vulnerable to log4j CVE‐2021‐44228,yahoo,check-log4j,https://github.com/yahoo/check-log4j
2021-12-21,1,1,Armbian Linux build framework,armbian,build,https://github.com/armbian/build
2021-12-21,3,6,Docker image that provides a Minecraft Server that will automatically download selected version at startup,itzg,docker-minecraft-server,https://github.com/itzg/docker-minecraft-server
2021-12-21,23,41,A Zsh theme,romkatv,powerlevel10k,https://github.com/romkatv/powerlevel10k
2021-12-21,86,7,A collection of vpns,masihjay-z,vpns,https://github.com/masihjay-z/vpns
2021-12-21,13,8,A command-line system information tool written in bash 3.2+,dylanaraps,neofetch,https://github.com/dylanaraps/neofetch
2021-12-21,665,3,,wulabing,V2Ray_ws-tls_bash_onekey,https://github.com/wulabing/V2Ray_ws-tls_bash_onekey
2021-12-21,1,4,Scripts to install Google Apps into a WSA image. Plus optional root,WSA-Community,WSAGAScript,https://github.com/WSA-Community/WSAGAScript
2021-12-21,6,12,OSS-Fuzz - continuous fuzzing for open source software.,google,oss-fuzz,https://github.com/google/oss-fuzz
2021-12-21,6,7,A build system and primary set of packages for Termux.,termux,termux-packages,https://github.com/termux/termux-packages
2021-12-21,11,5,"Tools to set up a quick macOS VM in QEMU, accelerated by KVM.",foxlet,macOS-Simple-KVM,https://github.com/foxlet/macOS-Simple-KVM
2021-12-21,13,0,z - jump around,rupa,z,https://github.com/rupa/z
2021-12-21,6,2,Hackintosh long-term maintenance model EFI and installation tutorial,daliansky,Hackintosh,https://github.com/daliansky/Hackintosh
2021-12-21,1,10,The Void source packages collection,void-linux,void-packages,https://github.com/void-linux/void-packages
2021-12-21,4,1,Pi-hole in a docker container,pi-hole,docker-pi-hole,https://github.com/pi-hole/docker-pi-hole
2021-12-21,1,7,One-click deployment and management of Clash services using Shell scripts in Linux environment,juewuy,ShellClash,https://github.com/juewuy/ShellClash
2021-12-21,3,0,My dotfiles (deployed by LARBS),LukeSmithxyz,voidrice,https://github.com/LukeSmithxyz/voidrice
2021-12-21,3,4,Docker image of Nextcloud,nextcloud,docker,https://github.com/nextcloud/docker
2021-12-21,138,63,"A delightful community-driven (with 1900+ contributors) framework for managing your zsh configuration. Includes 300+ optional plugins (rails, git, macOS, hub, docker, homebrew, node, php, python, etc), 140+ themes to spice up your morning, and an auto-update tool so that makes it easy to keep up with the latest updates from the community.",ohmyzsh,ohmyzsh,https://github.com/ohmyzsh/ohmyzsh
2021-12-21,53,26,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,nvm-sh,nvm,https://github.com/nvm-sh/nvm
2021-12-21,4,2,"Prowler is a security tool to perform AWS security best practices assessments, audits, incident response, continuous monitoring, hardening and forensics readiness. It contains more than 200 controls covering CIS, ISO27001, GDPR, HIPAA, SOC2, ENS and other security frameworks.",toniblyx,prowler,https://github.com/toniblyx/prowler
2021-12-21,7,1,Xray 基于 Nginx 的 VLESS + XTLS 一键安装脚本,wulabing,Xray_onekey,https://github.com/wulabing/Xray_onekey
2021-12-21,22,5,"Streisand sets up a new server running your choice of WireGuard, OpenConnect, OpenSSH, OpenVPN, Shadowsocks, sslh, Stunnel, or a Tor bridge. It also generates custom instructions for all of these services. At the end of the run you are given an HTML file with instructions that can be shared with friends, family members, and fellow activists.",StreisandEffect,streisand,https://github.com/StreisandEffect/streisand
