date,language,stargazers,starsToday,description,owner,name,url
2024-04-02,elixir,820,4,Req is a batteries-included HTTP client for Elixir.,wojtekmach,req,https://github.com/wojtekmach/req
2024-04-02,elixir,18076,9,"Simple, open source, lightweight (< 1 KB) and privacy-friendly web analytics alternative to Google Analytics.",plausible,analytics,https://github.com/plausible/analytics
2024-04-02,elixir,5600,2,Open-source live customer chat,papercups-io,papercups,https://github.com/papercups-io/papercups
2024-04-02,elixir,124,3,A community driven API for Helldivers 2,helldivers-2,api,https://github.com/helldivers-2/api
2024-04-02,elixir,5178,3,A self-hosted data logger for your Tesla 🚘,teslamate-org,teslamate,https://github.com/teslamate-org/teslamate
2024-04-02,elixir,326,1,,chrismccord,todo_trek,https://github.com/chrismccord/todo_trek
2024-04-02,elixir,108,0,🛡 Public database of Elixir security advisories pulled from GitHub Advisory Database,mirego,elixir-security-advisories,https://github.com/mirego/elixir-security-advisories
2024-04-02,elixir,669,3,Lexical is a next-generation elixir language server,lexical-lsp,lexical,https://github.com/lexical-lsp/lexical
2024-04-02,elixir,20517,4,Peace of mind from prototype to production,phoenixframework,phoenix,https://github.com/phoenixframework/phoenix
2024-04-02,elixir,12338,2,"A curated list of amazingly awesome Elixir and Erlang libraries, resources and shiny things. Updates:",h4cc,awesome-elixir,https://github.com/h4cc/awesome-elixir
2024-04-02,elixir,433,0,Phoenix web server for hubs.mozilla.com,mozilla,reticulum,https://github.com/mozilla/reticulum
2024-04-02,elixir,5983,0,A toolkit for data mapping and language integrated query.,elixir-ecto,ecto,https://github.com/elixir-ecto/ecto
2024-04-02,elixir,37,0,,OffchainLabs,blockscout,https://github.com/OffchainLabs/blockscout
2024-04-02,elixir,4344,1,Automate code & data workflows with interactive Elixir notebooks,livebook-dev,livebook,https://github.com/livebook-dev/livebook
2024-04-02,elixir,1167,2,Pre-trained Neural Network models in Axon (+ 🤗 Models integration),elixir-nx,bumblebee,https://github.com/elixir-nx/bumblebee
2024-04-02,elixir,23087,4,"Elixir is a dynamic, functional language for building scalable and maintainable applications",elixir-lang,elixir,https://github.com/elixir-lang/elixir
2024-04-02,elixir,4823,1,A static code analysis tool for the Elixir language with a focus on code consistency and teaching.,rrrene,credo,https://github.com/rrrene/credo
2024-04-02,elixir,25,0,The fusion_auth library provides an Elixir API for accessing the FusionAuth Developer APIs.,leo-technologies-llc,fusion_auth,https://github.com/leo-technologies-llc/fusion_auth
2024-04-02,elixir,2109,0,Elixir learning exercises,elixirkoans,elixir-koans,https://github.com/elixirkoans/elixir-koans
2024-04-02,elixir,906,3,Let's bake some (AI) stickers!,cbh123,stickerbaker,https://github.com/cbh123/stickerbaker
2024-04-02,elixir,4566,5,"Local-first sync layer for web and mobile apps. Build reactive, realtime, local-first apps directly on Postgres.",electric-sql,electric,https://github.com/electric-sql/electric
2024-04-02,elixir,124,0,OpenTelemetry instrumentation for Erlang & Elixir,open-telemetry,opentelemetry-erlang-contrib,https://github.com/open-telemetry/opentelemetry-erlang-contrib
2024-04-02,elixir,19,0,Console adapter/logger for Spandex traces & spans.,pepsico-ecommerce,spandex_console,https://github.com/pepsico-ecommerce/spandex_console
2024-04-02,elixir,4,0,ExUnit.run in IEx shell,scottming,iex-unit,https://github.com/scottming/iex-unit
2024-04-02,elixir,944,0,Package manager for the Erlang VM,hexpm,hex,https://github.com/hexpm/hex
