date,language,stargazers,starsToday,description,owner,name,url
2022-04-20,r,626,9,Color palette package in R inspired by works at the Metropolitan Museum of Art in New York,BlakeRMills,MetBrewer,https://github.com/BlakeRMills/MetBrewer
2022-04-20,r,2940,0,Statistical Rethinking course winter 2022,rmcelreath,stat_rethinking_2022,https://github.com/rmcelreath/stat_rethinking_2022
2022-04-20,r,530,3,Collection of various algorithms implemented in R.,TheAlgorithms,R,https://github.com/TheAlgorithms/R
2022-04-20,r,734,1,Repository for Programming Assignment 2 for R Programming on Coursera,rdpeng,ProgrammingAssignment2,https://github.com/rdpeng/ProgrammingAssignment2
2022-04-20,r,1423,1,R toolkit for single cell genomics,satijalab,seurat,https://github.com/satijalab/seurat
2022-04-20,r,403,1,The Economist's model to estimate excess deaths to the covid-19 pandemic,TheEconomist,covid-19-the-economist-global-excess-deaths-model,https://github.com/TheEconomist/covid-19-the-economist-global-excess-deaths-model
2022-04-20,r,619,1,Building R packages,hadley,r-pkgs,https://github.com/hadley/r-pkgs
2022-04-20,r,9,0,🧛🏻‍♂️ Dark theme for ggplot2 and R palette,dracula,ggplot2,https://github.com/dracula/ggplot2
2022-04-20,r,990,1,brms R package for Bayesian generalized multivariate non-linear multilevel models using Stan,paul-buerkner,brms,https://github.com/paul-buerkner/brms
2022-04-20,r,329,1,Tools for time series analysis and forecasting,RamiKrispin,TSstudio,https://github.com/RamiKrispin/TSstudio
2022-04-20,r,4073,3,dplyr: A grammar of data manipulation,tidyverse,dplyr,https://github.com/tidyverse/dplyr
2022-04-20,r,2444,2,Dynamic Documents for R,rstudio,rmarkdown,https://github.com/rstudio/rmarkdown
2022-04-20,r,159,0,R toolkit for the analysis of single-cell chromatin data,timoast,signac,https://github.com/timoast/signac
2022-04-20,r,399,0,TDSP: Data science project template repository with standardized directory structure and document templates to support efficient project execution and collaboration.,Azure,Azure-TDSP-ProjectTemplate,https://github.com/Azure/Azure-TDSP-ProjectTemplate
2022-04-20,r,1,0,,QuelTizioLi,WarData,https://github.com/QuelTizioLi/WarData
2022-04-20,r,850,1,R interface for Apache Spark,sparklyr,sparklyr,https://github.com/sparklyr/sparklyr
2022-04-20,r,314,0,Tools for ggplot2 scales,r-lib,scales,https://github.com/r-lib/scales
2022-04-20,r,280,1,"R toolkit for inference, visualization and analysis of cell-cell communication from single-cell data",sqjin,CellChat,https://github.com/sqjin/CellChat
2022-04-20,r,4976,1,"A curated list of awesome R packages, frameworks and software.",qinwf,awesome-R,https://github.com/qinwf/awesome-R
2022-04-20,r,845,0,R Markdown Résumés and CVs,mitchelloharawild,vitae,https://github.com/mitchelloharawild/vitae
2022-04-20,r,213,0,ArchR : Analysis of Regulatory Chromatin in R (www.ArchRProject.com),GreenleafLab,ArchR,https://github.com/GreenleafLab/ArchR
2022-04-20,r,415,1,"phyloseq is a set of classes, wrappers, and tools (in R) to make it easier to import, store, and analyze phylogenetic sequencing data; and to reproducibly share that data and analysis with others. See the phyloseq front page:",joey711,phyloseq,https://github.com/joey711/phyloseq
2022-04-20,r,378,2,Survival Analysis and Visualization,kassambara,survminer,https://github.com/kassambara/survminer
2022-04-20,r,5379,3,An implementation of the Grammar of Graphics in R,tidyverse,ggplot2,https://github.com/tidyverse/ggplot2
2022-04-20,r,407,1,A collection of datasets of ML problem solving,selva86,datasets,https://github.com/selva86/datasets
