date,stargazers,starsToday,description,owner,name,url
2021-12-30,6,228,一条命令离线安装高可用 Kubernetes，3min 装完，500M，100年证书，版本不要太全，生产环境稳如老狗 ⎈,fanux,sealos,https://github.com/fanux/sealos
2021-12-30,272,71,Source code of the 100 Go Mistakes book,teivah,100-go-mistakes,https://github.com/teivah/100-go-mistakes
2021-12-30,677,8,The community maintained Solana token registry,solana-labs,token-list,https://github.com/solana-labs/token-list
2021-12-30,5,32,Live reload for Go apps,cosmtrek,air,https://github.com/cosmtrek/air
2021-12-30,8,7,a cron library for go,robfig,cron,https://github.com/robfig/cron
2021-12-30,9,17,Kubernetes IN Docker - local clusters for testing Kubernetes,kubernetes-sigs,kind,https://github.com/kubernetes-sigs/kind
2021-12-30,813,187,Send push notifications to your phone or desktop using PUT/POST,binwiederhier,ntfy,https://github.com/binwiederhier/ntfy
2021-12-30,1,11,A stricter gofmt,mvdan,gofumpt,https://github.com/mvdan/gofumpt
2021-12-30,349,85,Distributed tracing using OpenTelemetry and ClickHouse,uptrace,uptrace,https://github.com/uptrace/uptrace
2021-12-30,5,26,A dead simple 2D game library for Go,hajimehoshi,ebiten,https://github.com/hajimehoshi/ebiten
2021-12-30,2,27,"An open source, self-hosted implementation of the Tailscale control server",juanfont,headscale,https://github.com/juanfont/headscale
2021-12-30,14,25,Kubernetes CLI To Manage Your Clusters In Style!,derailed,k9s,https://github.com/derailed/k9s
2021-12-30,12,38,Application Kernel for Containers,google,gvisor,https://github.com/google/gvisor
2021-12-30,18,46,Photos App powered by Go and Google TensorFlow,photoprism,photoprism,https://github.com/photoprism/photoprism
2021-12-30,4,5,A Kubernetes controller and tool for one-way encrypted Secrets,bitnami-labs,sealed-secrets,https://github.com/bitnami-labs/sealed-secrets
2021-12-30,154,7,"fofaX is a command line query tool based on the API of https://fofa.so/, simple is the best!",xiecat,fofax,https://github.com/xiecat/fofax
2021-12-30,17,14,A framework for distributed systems development,asim,go-micro,https://github.com/asim/go-micro
2021-12-30,22,12,A standard library for microservices.,go-kit,kit,https://github.com/go-kit/kit
2021-12-30,4,9,JuiceFS is a distributed POSIX file system built on top of Redis and S3.,juicedata,juicefs,https://github.com/juicedata/juicefs
2021-12-30,5,2,"SDK for building Kubernetes applications. Provides high level APIs, useful abstractions, and project scaffolding.",operator-framework,operator-sdk,https://github.com/operator-framework/operator-sdk
2021-12-30,12,11,Hyperledger Fabric is an enterprise-grade permissioned distributed ledger framework for developing solutions and applications. Its modular and versatile design satisfies a broad range of industry use cases. It offers a unique approach to consensus that enables performance at scale while preserving privacy.,hyperledger,fabric,https://github.com/hyperledger/fabric
2021-12-30,6,4,A most popular sql audit platform for mysql,cookieY,Yearning,https://github.com/cookieY/Yearning
2021-12-30,11,19,Podman: A tool for managing OCI containers and pods.,containers,podman,https://github.com/containers/podman
2021-12-30,4,6,UUID package for Go,satori,go.uuid,https://github.com/satori/go.uuid
2021-12-30,29,26,An extremely fast JavaScript and CSS bundler and minifier,evanw,esbuild,https://github.com/evanw/esbuild
