date,language,stargazers,starsToday,description,owner,name,url
2024-09-21,javascript,170204,161,"The most popular HTML, CSS, and JavaScript framework for developing responsive, mobile first projects on the web.",twbs,bootstrap,https://github.com/twbs/bootstrap
2024-09-21,javascript,10129,193,"🎮 Open-source, cross-platform 2D/3D/multiplayer game engine designed for everyone.",4ian,GDevelop,https://github.com/4ian/GDevelop
2024-09-21,javascript,28429,10,the last carousel you'll ever need,kenwheeler,slick,https://github.com/kenwheeler/slick
2024-09-21,javascript,44305,7,"Meteor, the JavaScript App Platform",meteor,meteor,https://github.com/meteor/meteor
2024-09-21,javascript,7083,1,JavaScript player library / DASH & HLS client / MSE-EME player,shaka-project,shaka-player,https://github.com/shaka-project/shaka-player
2024-09-21,javascript,25243,2,Next-generation ES module bundler,rollup,rollup,https://github.com/rollup/rollup
2024-09-21,javascript,28811,11,"Low-code platform for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, Google sheets, OpenAI, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript. 🚀",ToolJet,ToolJet,https://github.com/ToolJet/ToolJet
2024-09-21,javascript,15107,9,A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app,pedroslopez,whatsapp-web.js,https://github.com/pedroslopez/whatsapp-web.js
2024-09-21,javascript,105257,18,Promise based HTTP client for the browser and node.js,axios,axios,https://github.com/axios/axios
2024-09-21,javascript,39583,9,Most modern mobile touch slider with hardware accelerated transitions,nolimits4web,swiper,https://github.com/nolimits4web/swiper
2024-09-21,javascript,29033,5,Client-side JavaScript PDF generation for everyone.,parallax,jsPDF,https://github.com/parallax/jsPDF
2024-09-21,javascript,22862,57,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, and more.",Mintplex-Labs,anything-llm,https://github.com/Mintplex-Labs/anything-llm
2024-09-21,javascript,26283,6,React components for efficiently rendering large lists and tabular data,bvaughn,react-virtualized,https://github.com/bvaughn/react-virtualized
2024-09-21,javascript,5452,13,FongMi影视和tvbox配置文件，如果喜欢，请Fork自用。使用前请仔细阅读仓库说明，一旦使用将被视为你已了解。,gaotianliuyun,gao,https://github.com/gaotianliuyun/gao
2024-09-21,javascript,8884,4,Swagger Editor,swagger-api,swagger-editor,https://github.com/swagger-api/swagger-editor
2024-09-21,javascript,49123,13,Prettier is an opinionated code formatter.,prettier,prettier,https://github.com/prettier/prettier
2024-09-21,javascript,17430,17,分流规则、重写写规则及脚本。,blackmatrix7,ios_rule_script,https://github.com/blackmatrix7/ios_rule_script
2024-09-21,javascript,144646,14,JavaScript Style Guide,airbnb,javascript,https://github.com/airbnb/javascript
2024-09-21,javascript,9055,13,猫抓 浏览器资源嗅探扩展 / cat-catch Browser Resource Sniffing Extension,xifangczy,cat-catch,https://github.com/xifangczy/cat-catch
2024-09-21,javascript,4569,31,这个项目是一个基于 Cloudflare Workers 的 Docker 镜像代理工具。它能够中转对 Docker 官方镜像仓库的请求，解决一些访问限制和加速访问的问题。,cmliu,CF-Workers-docker.io,https://github.com/cmliu/CF-Workers-docker.io
2024-09-21,javascript,41362,4,Node.js Production Process Manager with a built-in Load Balancer.,Unitech,pm2,https://github.com/Unitech/pm2
