date,language,stargazers,starsToday,description,owner,name,url
2024-08-13,haskell,208,0,The symbolic execution engine powering the K Framework,runtimeverification,haskell-backend,https://github.com/runtimeverification/haskell-backend
2024-08-13,haskell,5756,8,"SimpleX - the first messaging network operating without user identifiers of any kind - 100% private by design! iOS, Android and desktop apps 📱!",simplex-chat,simplex-chat,https://github.com/simplex-chat/simplex-chat
2024-08-13,haskell,3806,4,An advanced keyboard manager,kmonad,kmonad,https://github.com/kmonad/kmonad
2024-08-13,haskell,2627,0,Official haskell ide support via language server (LSP). Successor of ghcide & haskell-ide-engine.,haskell,haskell-language-server,https://github.com/haskell/haskell-language-server
2024-08-13,haskell,288,1,A component that follows the Cardano chain and stores blocks and transactions in PostgreSQL,IntersectMBO,cardano-db-sync,https://github.com/IntersectMBO/cardano-db-sync
2024-08-13,haskell,272,0,Specifications of network protocols and implementations of components running these protocols which support a family of Ouroboros Consesus protocols; the diffusion layer of the Cardano Node.,IntersectMBO,ouroboros-network,https://github.com/IntersectMBO/ouroboros-network
2024-08-13,haskell,314,0,Assorted concrete container types,haskell,containers,https://github.com/haskell/containers
2024-08-13,haskell,521,0,SystemVerilog to Verilog conversion,zachjs,sv2v,https://github.com/zachjs/sv2v
2024-08-13,haskell,193,0,Open source binary analysis tools.,GaloisInc,macaw,https://github.com/GaloisInc/macaw
2024-08-13,haskell,3043,0,The core component that is used to participate in a Cardano decentralised blockchain.,IntersectMBO,cardano-node,https://github.com/IntersectMBO/cardano-node
2024-08-13,haskell,33571,14,Universal markup converter,jgm,pandoc,https://github.com/jgm/pandoc
2024-08-13,haskell,22977,4,REST API for any Postgres database,PostgREST,postgrest,https://github.com/PostgREST/postgrest
