date,stargazers,starsToday,description,owner,name,url
2021-12-25,1,2,,john-smilga,javascript-basic-projects,https://github.com/john-smilga/javascript-basic-projects
2021-12-25,209,1,General Front End Nanodegree Content Resources,udacity,fend,https://github.com/udacity/fend
2021-12-25,11,14,不止于 CSS,chokcoco,iCSS,https://github.com/chokcoco/iCSS
2021-12-25,44,4,,rafaballerini,LandingPage,https://github.com/rafaballerini/LandingPage
2021-12-25,3,3,静态响应式网址导航网站 - webstack.cc,WebStackPage,WebStackPage.github.io,https://github.com/WebStackPage/WebStackPage.github.io
2021-12-25,296,74,PHP训练靶场,admin360bug,PHP,https://github.com/admin360bug/PHP
2021-12-25,697,5,"Meticulously designed to make Obsidian feel native on desktop, mobile and tablet. You can customize colors, fonts and more with the companion plugin Minimal Theme Settings.",kepano,obsidian-minimal,https://github.com/kepano/obsidian-minimal
2021-12-25,25,3,"A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images and so on. Easily apply to your own elements, modify or just use for inspiration. Available in CSS, Sass, and LESS.",IanLunn,Hover,https://github.com/IanLunn/Hover
2021-12-25,8,4,A curated collection of all country flags in SVG — plus the CSS for easier integration,lipis,flag-icons,https://github.com/lipis/flag-icons
2021-12-25,10,27,"50+ mini web projects using HTML, CSS & JS",bradtraversy,50projects50days,https://github.com/bradtraversy/50projects50days
2021-12-25,2,3,Accurately Locate Smartphones using Social Engineering,thewhiteh4t,seeker,https://github.com/thewhiteh4t/seeker
2021-12-25,1,3,,john-smilga,react-projects,https://github.com/john-smilga/react-projects
2021-12-25,4,16,forkable Ethereum dev stack focused on fast product iterations,scaffold-eth,scaffold-eth,https://github.com/scaffold-eth/scaffold-eth
2021-12-25,558,7,Master the creation of Modern UX/UI Websites,adrianhajdin,project_modern_ui_ux_gpt3,https://github.com/adrianhajdin/project_modern_ui_ux_gpt3
2021-12-25,2,5,Rime::Home is home to Rime users and developers,rime,home,https://github.com/rime/home
2021-12-25,41,4,A responsive website portfolio,milicodes,portfolio-project,https://github.com/milicodes/portfolio-project
2021-12-25,3,2,"Starter files, final projects and FAQ for my Advanced CSS course",jonasschmedtmann,advanced-css-course,https://github.com/jonasschmedtmann/advanced-css-course
2021-12-25,1,7,,safak,youtube,https://github.com/safak/youtube
2021-12-25,3,4,I respect proton UI and aim to improve it.,black7375,Firefox-UI-Fix,https://github.com/black7375/Firefox-UI-Fix
2021-12-25,1,2,This is a tutorial we are using for Django Girls workshops,DjangoGirls,tutorial,https://github.com/DjangoGirls/tutorial
2021-12-25,7,2,The Most Complete Angular UI Component Library,primefaces,primeng,https://github.com/primefaces/primeng
2021-12-25,1,1,,perscolas-rtt-se,Space_Battle_starter_code,https://github.com/perscolas-rtt-se/Space_Battle_starter_code
2021-12-25,22,2,,EvanDbg,sillyGirlWeb,https://github.com/EvanDbg/sillyGirlWeb
2021-12-25,51,1,,goitacademy,react-homework,https://github.com/goitacademy/react-homework
2021-12-25,6,4,Machine Learning Yearning 中文版 - 《机器学习训练秘籍》 - Andrew Ng 著,deeplearning-ai,machine-learning-yearning-cn,https://github.com/deeplearning-ai/machine-learning-yearning-cn
