date,stargazers,starsToday,description,owner,name,url
2021-12-25,258,41,OpenMMLab Model Compression Toolbox and Benchmark.,open-mmlab,mmrazor,https://github.com/open-mmlab/mmrazor
2021-12-25,670,48,"Plenoxels: Radiance Fields without Neural Networks, Code release WIP",sxyu,svox2,https://github.com/sxyu/svox2
2021-12-25,490,25,"This is a python bot that automatically logs in, clicks the new button, and sends heroes to work in the bombcrypto game. It is fully open source and free.",mpcabete,bombcrypto-bot,https://github.com/mpcabete/bombcrypto-bot
2021-12-25,56,28,"Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",huggingface,transformers,https://github.com/huggingface/transformers
2021-12-25,50,45,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",521xueweihan,HelloGitHub,https://github.com/521xueweihan/HelloGitHub
2021-12-25,12,91,Cloud-native neural search framework for 𝙖𝙣𝙮 kind of data,jina-ai,jina,https://github.com/jina-ai/jina
2021-12-25,5,14,"PaddlePaddle GAN library, including lots of interesting applications like First-Order motion transfer, wav2lip, picture repair, image editing, photo2cartoon, image style transfer, and so on.",PaddlePaddle,PaddleGAN,https://github.com/PaddlePaddle/PaddleGAN
2021-12-25,4,30,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities",microsoft,unilm,https://github.com/microsoft/unilm
2021-12-25,269,33,"Code for ""HyperNeRF: A Higher-Dimensional Representation for Topologically Varying Neural Radiance Fields"".",google,hypernerf,https://github.com/google/hypernerf
2021-12-25,10,2,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural architecture search, model compression and hyper-parameter tuning.",microsoft,nni,https://github.com/microsoft/nni
2021-12-25,1,4,An Open-Source Framework for Prompt-Learning.,thunlp,OpenPrompt,https://github.com/thunlp/OpenPrompt
2021-12-25,11,91,《Designing Data-Intensive Application》DDIA中文翻译,Vonng,ddia,https://github.com/Vonng/ddia
2021-12-25,6,61,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",tiangolo,sqlmodel,https://github.com/tiangolo/sqlmodel
2021-12-25,2,57,"Easy-to-use Speech Toolkit including SOTA ASR pipeline, influential TTS with text frontend and End-to-End Speech Simultaneous Translation.",PaddlePaddle,PaddleSpeech,https://github.com/PaddlePaddle/PaddleSpeech
2021-12-25,31,7,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for over 150 supported car makes and models.,commaai,openpilot,https://github.com/commaai/openpilot
2021-12-25,50,3,A simple terminal Christmas tree made with Python,chicolucio,terminal-christmas-tree,https://github.com/chicolucio/terminal-christmas-tree
2021-12-25,5,6,Official Matplotlib cheat sheets,matplotlib,cheatsheets,https://github.com/matplotlib/cheatsheets
2021-12-25,7,9,"Qlib is an AI-oriented quantitative investment platform, which aims to realize the potential, empower the research, and create the value of AI technologies in quantitative investment. With Qlib, you can easily try your ideas to create better Quant investment strategies. An increasing number of SOTA Quant research works/papers are released in Qlib.",microsoft,qlib,https://github.com/microsoft/qlib
2021-12-25,381,8,Embed any image into a prime number.,LeviBorodenko,primify,https://github.com/LeviBorodenko/primify
2021-12-25,3,19,[Open Source]. The improved version of AnimeGAN. Landscape photos/videos to anime,TachibanaYoshino,AnimeGANv2,https://github.com/TachibanaYoshino/AnimeGANv2
2021-12-25,225,6,High-Resolution Image Synthesis with Latent Diffusion Models,CompVis,latent-diffusion,https://github.com/CompVis/latent-diffusion
2021-12-25,6,6,"This is an official implementation for ""Swin Transformer: Hierarchical Vision Transformer using Shifted Windows"".",microsoft,Swin-Transformer,https://github.com/microsoft/Swin-Transformer
2021-12-25,645,20,Allows you to purge all reply comments left by a user on a YouTube channel or video.,ThioJoe,YouTube-Spammer-Purge,https://github.com/ThioJoe/YouTube-Spammer-Purge
2021-12-25,905,7,A simple Telegram userbot based on Telethon,sandy1709,catuserbot,https://github.com/sandy1709/catuserbot
2021-12-25,832,72,GLIDE: a diffusion-based text-conditional image synthesis model,openai,glide-text2im,https://github.com/openai/glide-text2im
