date,stargazers,starsToday,description,owner,name,url
2021-12-25,380,121,,admin360bug,bypass,https://github.com/admin360bug/bypass
2021-12-25,53,6,操哥抽水器 - 最稳定的ETH/ETC抽水&中转程序,CaoCaoMiner,CC-Miner-Tax-Proxy,https://github.com/CaoCaoMiner/CC-Miner-Tax-Proxy
2021-12-25,1,0,Aave Protocol Version 1.0 - Decentralized Lending Pools,aave,aave-protocol,https://github.com/aave/aave-protocol
2021-12-25,23,5,吴恩达老师的机器学习课程个人笔记,fengdu78,Coursera-ML-AndrewNg-Notes,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes
2021-12-25,1,0,"Online resources for Python Crash Course (Second Edition), from No Starch Press",ehmatthes,pcc_2e,https://github.com/ehmatthes/pcc_2e
2021-12-25,705,1,Grab cam shots from target's phone front camera or PC webcam just sending a link.,techchipnet,CamPhish,https://github.com/techchipnet/CamPhish
2021-12-25,435,13,,NolanHzy,nvjdcdocker,https://github.com/NolanHzy/nvjdcdocker
2021-12-25,1,1,腾讯云官方文档,tencentyun,qcloud-documents,https://github.com/tencentyun/qcloud-documents
2021-12-25,30,3,TDesign style/utils shared by multiple frameworks repo.,Tencent,tdesign-common,https://github.com/Tencent/tdesign-common
2021-12-25,584,0,Design pattern designed to standardize your projects with GetX on Flutter.,kauemurakami,getx_pattern,https://github.com/kauemurakami/getx_pattern
2021-12-25,2,0,"An MLOps framework to package, deploy, monitor and manage thousands of production machine learning models",SeldonIO,seldon-core,https://github.com/SeldonIO/seldon-core
2021-12-25,18,4,程序员技能图谱,TeamStuQ,skill-map,https://github.com/TeamStuQ/skill-map
2021-12-25,147,2,,TheOdinProject,css-exercises,https://github.com/TheOdinProject/css-exercises
2021-12-25,4,4,Github repo for the MDN Learning Area.,mdn,learning-area,https://github.com/mdn/learning-area
2021-12-25,26,3,"A UI library by WeChat official design team, includes the most useful widgets/modules in mobile web applications.",Tencent,weui,https://github.com/Tencent/weui
2021-12-25,4,5,Curso de HTML5 e CSS3,gustavoguanabara,html-css,https://github.com/gustavoguanabara/html-css
2021-12-25,21,4,AVRDUDE is a utility to download/upload/manipulate the ROM and EEPROM contents of AVR microcontrollers,avrdudes,avrdude,https://github.com/avrdudes/avrdude
2021-12-25,3,14,Dism++ Multi-language Support & BUG Report,Chuyu-Team,Dism-Multi-language,https://github.com/Chuyu-Team/Dism-Multi-language
2021-12-25,160,0,Sample markup containing all HTML5 elements for jumpstarting/testing css,dbox,html5-kitchen-sink,https://github.com/dbox/html5-kitchen-sink
2021-12-25,557,1,"Phishing Tool for Instagram, Facebook, Twitter, Snapchat, Github",suljot,shellphish,https://github.com/suljot/shellphish
2021-12-25,346,4,Free and open-source admin dashboard interface built on top of Tailwind CSS and Flowbite,themesberg,tailwind-dashboard-windster,https://github.com/themesberg/tailwind-dashboard-windster
2021-12-25,5,8,Slam Dunk JavaScript,wesbos,beginner-javascript,https://github.com/wesbos/beginner-javascript
2021-12-25,24,10,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap,tabler,tabler,https://github.com/tabler/tabler
2021-12-25,2,4,A Docker image to provide web VNC interface to access Ubuntu LXDE/LxQT desktop environment.,fcwu,docker-ubuntu-vnc-desktop,https://github.com/fcwu/docker-ubuntu-vnc-desktop
2021-12-25,443,2,"Starter files, final projects, and FAQ for my HTML + CSS course",jonasschmedtmann,html-css-course,https://github.com/jonasschmedtmann/html-css-course
