date,stargazers,starsToday,description,owner,name,url
2021-12-23,14,181,"Free, open source crypto trading bot",freqtrade,freqtrade,https://github.com/freqtrade/freqtrade
2021-12-23,10,68,《Designing Data-Intensive Application》DDIA中文翻译,Vonng,ddia,https://github.com/Vonng/ddia
2021-12-23,386,93,A different spin on dataclasses.,dabeaz,dataklasses,https://github.com/dabeaz/dataklasses
2021-12-23,50,127,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",521xueweihan,HelloGitHub,https://github.com/521xueweihan/HelloGitHub
2021-12-23,11,15,Best Practices on Recommendation Systems,microsoft,recommenders,https://github.com/microsoft/recommenders
2021-12-23,2,10,"Collection of library stubs for Python, with static types",python,typeshed,https://github.com/python/typeshed
2021-12-23,6,12,MVT (Mobile Verification Toolkit) helps conducting forensics of mobile devices in order to find signs of a potential compromise.,mvt-project,mvt,https://github.com/mvt-project/mvt
2021-12-23,913,4,Trading strategy for the Freqtrade crypto bot,iterativv,NostalgiaForInfinity,https://github.com/iterativv/NostalgiaForInfinity
2021-12-23,1,167,"An Easy-to-use Speech Toolkit including SOTA ASR pipeline, influential TTS with text frontend and End-to-End Speech Simultaneous Translation.",PaddlePaddle,PaddleSpeech,https://github.com/PaddlePaddle/PaddleSpeech
2021-12-23,877,20,"Quickly build Explainable AI dashboards that show the inner workings of so-called ""blackbox"" machine learning models.",oegedijk,explainerdashboard,https://github.com/oegedijk/explainerdashboard
2021-12-23,1,26,Unofficial PyTorch implementation of Masked Autoencoders Are Scalable Vision Learners,pengzhiliang,MAE-pytorch,https://github.com/pengzhiliang/MAE-pytorch
2021-12-23,2,5,StyleGAN2-ADA - Official PyTorch implementation,NVlabs,stylegan2-ada-pytorch,https://github.com/NVlabs/stylegan2-ada-pytorch
2021-12-23,2,26,Write interactive web app in script way.,pywebio,PyWebIO,https://github.com/pywebio/PyWebIO
2021-12-23,18,48,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages recognition, provide data annotation and synthesis tools, support training and deployment among server, mobile, embedded and IoT devices)",PaddlePaddle,PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR
2021-12-23,2,14,"Plumb a PDF for detailed information about each char, rectangle, line, et cetera — and easily extract text and tables.",jsvine,pdfplumber,https://github.com/jsvine/pdfplumber
2021-12-23,17,16,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）,PaddlePaddle,Paddle,https://github.com/PaddlePaddle/Paddle
2021-12-23,48,16,scikit-learn: machine learning in Python,scikit-learn,scikit-learn,https://github.com/scikit-learn/scikit-learn
2021-12-23,4,31,"Dataset format for AI. Build, manage, & visualize datasets for deep learning. Stream data real-time to PyTorch/TensorFlow & version-control it. https://activeloop.ai",activeloopai,Hub,https://github.com/activeloopai/Hub
2021-12-23,3,18,A PyTorch-based Speech Toolkit,speechbrain,speechbrain,https://github.com/speechbrain/speechbrain
2021-12-23,1,7,Visual tracking library based on PyTorch.,visionml,pytracking,https://github.com/visionml/pytracking
2021-12-23,259,7,Aria/qBittorrent Telegram mirror/leech bot,anasty17,mirror-leech-telegram-bot,https://github.com/anasty17/mirror-leech-telegram-bot
2021-12-23,5,2,"The Open edX platform, the software that powers edX!",edx,edx-platform,https://github.com/edx/edx-platform
2021-12-23,20,47,YOLOv5  in PyTorch > ONNX > CoreML > TFLite,ultralytics,yolov5,https://github.com/ultralytics/yolov5
2021-12-23,7,6,Pyodide is a Python distribution for the browser and Node.js based on WebAssembly,pyodide,pyodide,https://github.com/pyodide/pyodide
2021-12-23,16,12,Image-to-Image Translation in PyTorch,junyanz,pytorch-CycleGAN-and-pix2pix,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix
