date,stargazers,starsToday,description,owner,name,url
2021-12-23,1,330,A Vite-native test framework. It's fast!,vitest-dev,vitest,https://github.com/vitest-dev/vitest
2021-12-23,18,132,"Next-generation ORM for Node.js & TypeScript | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite & MongoDB (Preview)",prisma,prisma,https://github.com/prisma/prisma
2021-12-23,25,27,CLI tool for Angular,angular,angular-cli,https://github.com/angular/angular-cli
2021-12-23,78,33,The modern web developer’s platform,angular,angular,https://github.com/angular/angular
2021-12-23,2,1,The AWS Amplify CLI is a toolchain for simplifying serverless web and mobile development.,aws-amplify,amplify-cli,https://github.com/aws-amplify/amplify-cli
2021-12-23,45,19,Declarative routing for React,remix-run,react-router,https://github.com/remix-run/react-router
2021-12-23,10,7,Monorepo for all the tooling which enables ESLint to support TypeScript,typescript-eslint,typescript-eslint,https://github.com/typescript-eslint/typescript-eslint
2021-12-23,434,2,Certus One's reference implementation for the Wormhole blockchain interoperability protocol.,certusone,wormhole,https://github.com/certusone/wormhole
2021-12-23,1,6,"Pancake main features (farms, pools, IFO, lottery, profiles)",pancakeswap,pancake-frontend,https://github.com/pancakeswap/pancake-frontend
2021-12-23,1,4,Open-Source Web GUI for Apache Kafka Management,provectus,kafka-ui,https://github.com/provectus/kafka-ui
2021-12-23,1,10,"refine is a React-based framework for building data-intensive applications in no time  It ships with Ant Design System, an enterprise-level UI toolkit.",pankod,refine,https://github.com/pankod/refine
2021-12-23,7,7,"A simple, scalable, and powerful architecture for building production ready React applications.",alan2207,bulletproof-react,https://github.com/alan2207/bulletproof-react
2021-12-23,3,37,实现最简 vue3 模型( Help you learn more efficiently vue3 source code ),cuixiaorui,mini-vue,https://github.com/cuixiaorui/mini-vue
2021-12-23,76,27,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,microsoft,TypeScript,https://github.com/microsoft/TypeScript
2021-12-23,15,10,"Babylon.js is a powerful, beautiful, simple, and open game and rendering engine packed into a friendly JavaScript framework.",BabylonJS,Babylon.js,https://github.com/BabylonJS/Babylon.js
2021-12-23,668,187,Next Generation Visual Programming Platform,samuelmtimbo,unit,https://github.com/samuelmtimbo/unit
2021-12-23,6,7,"a super simple, no-nonsense diagramming library written in react that just works",projectstorm,react-diagrams,https://github.com/projectstorm/react-diagrams
2021-12-23,15,5,Eclipse Theia is a cloud & desktop IDE framework implemented in TypeScript.,eclipse-theia,theia,https://github.com/eclipse-theia/theia
2021-12-23,13,5,"The fastest wiki and knowledge base for growing teams. Beautiful, feature rich, and markdown compatible.",outline,outline,https://github.com/outline/outline
2021-12-23,22,22,"Simple, Modular & Accessible UI Components for your React Applications",chakra-ui,chakra-ui,https://github.com/chakra-ui/chakra-ui
2021-12-23,26,19,"Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",vuejs,vue-next,https://github.com/vuejs/vue-next
2021-12-23,2,5,"Protocol and application framework for decentralized NFT minting, storefronts, and sales.",metaplex-foundation,metaplex,https://github.com/metaplex-foundation/metaplex
2021-12-23,17,6,"A fully-featured, production ready caching GraphQL client for every UI framework and GraphQL server.",apollographql,apollo-client,https://github.com/apollographql/apollo-client
2021-12-23,7,1,Angular UI Component Library based on Ant Design,NG-ZORRO,ng-zorro-antd,https://github.com/NG-ZORRO/ng-zorro-antd
2021-12-23,3,13,Complete Ethereum library and wallet implementation in JavaScript.,ethers-io,ethers.js,https://github.com/ethers-io/ethers.js
