date,stargazers,starsToday,description,owner,name,url
2021-12-23,660,79,A Neovim config designed from scratch to be understandable,LunarVim,Neovim-from-scratch,https://github.com/LunarVim/Neovim-from-scratch
2021-12-23,3,6,Quickstart configurations for the Nvim LSP client,neovim,nvim-lspconfig,https://github.com/neovim/nvim-lspconfig
2021-12-23,93,4,FS22 version of the AutoDrive mod,Stephan-S,FS22_AutoDrive,https://github.com/Stephan-S/FS22_AutoDrive
2021-12-23,6,22,An IDE layer for Neovim with sane defaults. Completely free and community driven.,LunarVim,LunarVim,https://github.com/LunarVim/LunarVim
2021-12-23,7,17,The Cloud-Native API Gateway,apache,apisix,https://github.com/apache/apisix
2021-12-23,13,4,A NUI emote/animation panel for FiveM.,BombayV,anims,https://github.com/BombayV/anims
2021-12-23,7,7,"An attempt to make neovim cli as functional as an IDE while being very beautiful, blazing fast.",NvChad,NvChad,https://github.com/NvChad/NvChad
2021-12-23,1,7,A completion plugin for neovim coded in Lua.,hrsh7th,nvim-cmp,https://github.com/hrsh7th/nvim-cmp
2021-12-23,22,10,Image Super-Resolution for Anime-Style Art,nagadomi,waifu2x,https://github.com/nagadomi/waifu2x
2021-12-23,1,8,"A use-package inspired plugin manager for Neovim. Uses native packages, supports Luarocks dependencies, written in Lua, allows for expressive config",wbthomason,packer.nvim,https://github.com/wbthomason/packer.nvim
2021-12-23,27,2,A better interaction system for FiveM,BerkieBb,qb-target,https://github.com/BerkieBb/qb-target
2021-12-23,30,13,The Cloud-Native API Gateway,Kong,kong,https://github.com/Kong/kong
2021-12-23,738,8,Companion plugin for nvim-lspconfig that allows you to seamlessly manage LSP servers locally with :LspInstall. With full Windows support!,williamboman,nvim-lsp-installer,https://github.com/williamboman/nvim-lsp-installer
2021-12-23,94,5,A Neovim Lua plugin providing access to the SchemaStore catalog.,b0o,SchemaStore.nvim,https://github.com/b0o/SchemaStore.nvim
2021-12-23,30,4,My neovim config,ChristianChiarulli,nvim,https://github.com/ChristianChiarulli/nvim
2021-12-23,4,11,"Find, Filter, Preview, Pick. All lua, all the time.",nvim-telescope,telescope.nvim,https://github.com/nvim-telescope/telescope.nvim
2021-12-23,6,7,A lightweight text editor written in Lua,rxi,lite,https://github.com/rxi/lite
2021-12-23,651,0,"Use Neovim as a language server to inject LSP diagnostics, code actions, and more via Lua.",jose-elias-alvarez,null-ls.nvim,https://github.com/jose-elias-alvarez/null-ls.nvim
2021-12-23,625,1,plenary: full; complete; entire; absolute; unqualified. All the lua functions I don't want to write twice.,nvim-lua,plenary.nvim,https://github.com/nvim-lua/plenary.nvim
2021-12-23,2,0,Garages for QB-Core,hoangducdt,MojiaGarages,https://github.com/hoangducdt/MojiaGarages
2021-12-23,4,0,Web-based Traffic and Security Network Traffic Monitoring,ntop,ntopng,https://github.com/ntop/ntopng
2021-12-23,160,2,AIVehicleExtension,Mogli12,AIVehicleExtension,https://github.com/Mogli12/AIVehicleExtension
2021-12-23,5,0,,loljoshie,nui_drawtext,https://github.com/loljoshie/nui_drawtext
2021-12-23,155,0,FiveM RP Framework Core,qbcore-framework,qb-core,https://github.com/qbcore-framework/qb-core
2021-12-23,1,15,接近原生的鼠须管 Rime 配置,wongdean,rime-settings,https://github.com/wongdean/rime-settings
