date,stargazers,starsToday,description,owner,name,url
2021-12-23,855,29,An online avatar generator just for fun  一个纯前端实现的头像生成网站,Codennnn,vue-color-avatar,https://github.com/Codennnn/vue-color-avatar
2021-12-23,15,5,"Wiki.js | A modern and powerful wiki app built on Node.js",Requarks,wiki,https://github.com/Requarks/wiki
2021-12-23,371,6,A free program designed to help the non-verbal.,Merkie,freespeech,https://github.com/Merkie/freespeech
2021-12-23,73,27,A magical vue admin https://panjiachen.github.io/vue-element-admin,PanJiaChen,vue-element-admin,https://github.com/PanJiaChen/vue-element-admin
2021-12-23,13,15,A Vue.js 3 UI Library made by Element team,element-plus,element-plus,https://github.com/element-plus/element-plus
2021-12-23,1,5,基于vue3 的管理端模板(Vue3 TS Vuex4 element-plus vue-i18n-next composition-api) vue3-admin vue3-ts-admin,RainManGO,vue3-composition-admin,https://github.com/RainManGO/vue3-composition-admin
2021-12-23,8,27,"A modern vue admin. It is based on Vue3, vite and TypeScript. It's fast！",anncwb,vue-vben-admin,https://github.com/anncwb/vue-vben-admin
2021-12-23,51,8,A Vue.js 2.0 UI Toolkit for Web,ElemeFE,element,https://github.com/ElemeFE/element
2021-12-23,1,3,Vue + SpringBoot + MyBatis 音乐网站,Yin-Hongwei,music-website,https://github.com/Yin-Hongwei/music-website
2021-12-23,19,4,基于ant-design-vue的可视化表单生成器,Alfred-Skyblue,v-form-antd,https://github.com/Alfred-Skyblue/v-form-antd
2021-12-23,219,5,A powerful form designer for Vue.,vform666,variant-form,https://github.com/vform666/variant-form
2021-12-23,8,4,👨🏻‍💻👩🏻‍💻 Use Ant Design Vue like a Pro!,vueComponent,ant-design-vue-pro,https://github.com/vueComponent/ant-design-vue-pro
2021-12-23,2,1,Ant Design Pro's implementation with Vue,iczer,vue-antd-admin,https://github.com/iczer/vue-antd-admin
2021-12-23,641,2,Vite + Vue 3 + Tailwind CSS,web2033,vite-vue3-tailwind-starter,https://github.com/web2033/vite-vue3-tailwind-starter
2021-12-23,15,12,An enterprise-class UI components based on Ant Design and Vue.,vueComponent,ant-design-vue,https://github.com/vueComponent/ant-design-vue
2021-12-23,3,18,A chrome extension for automating your browser by connecting blocks,Kholid060,automa,https://github.com/Kholid060/automa
2021-12-23,10,9,"vue3 admin,vue3.0 admin,vue后台管理,vue-admin,vue3.0-admin,admin,vue-admin,vue-element-admin,ant-design，vue-admin-beautiful-pro,vab admin pro,vab admin plus主线版本基于element-plus、element-ui、ant-design-vue三者并行开发维护，同时支持电脑，手机，平板，切换分支查看不同的vue版本，element-plus版本已发布(vue3,vue3.0,vue,vue3.x,vue.js)",chuzhixin,vue-admin-beautiful-pro,https://github.com/chuzhixin/vue-admin-beautiful-pro
2021-12-23,1,10,Vue3.0+TypeScript+Vite2.0+Element-Plus编写的一套后台管理系统（兼容移动端）,xiaoxian521,vue-pure-admin,https://github.com/xiaoxian521/vue-pure-admin
2021-12-23,3,2,京东风格的移动端 Vue2、Vue3 组件库 (A Vue.js UI Toolkit for Mobile Web),jdf2e,nutui,https://github.com/jdf2e/nutui
2021-12-23,3,3,eladmin前端源码，项目基于 Spring Boot 2.1.0 、 Spring Boot Jpa、 Spring Security、Redis、Vue的前后端分离后台管理系统， 权限控制采用 RBAC，菜单动态路由,elunez,eladmin-web,https://github.com/elunez/eladmin-web
2021-12-23,4,10,A vue-cli 3.0 + typescript minimal admin template,Armour,vue-typescript-admin-template,https://github.com/Armour/vue-typescript-admin-template
2021-12-23,1,3,A simple and beautiful vuepress Blog & Doc theme.,vuepress-reco,vuepress-theme-reco,https://github.com/vuepress-reco/vuepress-theme-reco
2021-12-23,729,1,跨平台下载bilibili视频桌面端软件，支持windows、macOS、Linux,blogwy,BilibiliVideoDownload,https://github.com/blogwy/BilibiliVideoDownload
2021-12-23,1,2,一款简洁高效的VuePress知识管理&博客(blog)主题,xugaoyi,vuepress-theme-vdoing,https://github.com/xugaoyi/vuepress-theme-vdoing
2021-12-23,20,16,Open Source Airtable Alternative,nocodb,nocodb,https://github.com/nocodb/nocodb
