date,stargazers,starsToday,description,owner,name,url
2021-12-23,855,181,Experimental real-time global illumination renderer,EmbarkStudios,kajiya,https://github.com/EmbarkStudios/kajiya
2021-12-23,2,167,RedisJSON - a JSON data type for Redis,RedisJSON,RedisJSON,https://github.com/RedisJSON/RedisJSON
2021-12-23,699,26,"Foundry is a blazing fast, portable and modular toolkit for Ethereum application development written in Rust.",gakonst,foundry,https://github.com/gakonst/foundry
2021-12-23,12,13,A refreshingly simple data-driven game engine built in Rust,bevyengine,bevy,https://github.com/bevyengine/bevy
2021-12-23,264,125,Cover your tracks during Linux Exploitation by leaving zero traces on system logs and filesystem timestamps.,mufeedvh,moonwalk,https://github.com/mufeedvh/moonwalk
2021-12-23,20,17,"The minimal, blazing-fast, and infinitely customizable prompt for any shell!",starship,starship,https://github.com/starship/starship
2021-12-23,18,40,swc is a super-fast compiler written in rust; producing widely-supported javascript from modern standards and typescript.,swc-project,swc,https://github.com/swc-project/swc
2021-12-23,6,8,A bunch of lints to catch common mistakes and improve your Rust code,rust-lang,rust-clippy,https://github.com/rust-lang/rust-clippy
2021-12-23,2,6,A GPU-accelerated cross-platform terminal emulator and multiplexer written by @wez and implemented in Rust,wez,wezterm,https://github.com/wez/wezterm
2021-12-23,12,14,"Actix Web is a powerful, pragmatic, and extremely fast web framework for Rust.",actix,actix-web,https://github.com/actix/actix-web
2021-12-23,6,29,"Web-Scale Blockchain for fast, secure, scalable, decentralized apps and marketplaces.",solana-labs,solana,https://github.com/solana-labs/solana
2021-12-23,3,33,Making Rust a first-class language and ecosystem for GPU shaders,EmbarkStudios,rust-gpu,https://github.com/EmbarkStudios/rust-gpu
2021-12-23,250,5,The Metaplex NFT-standard Swiss Army Knife tool.,samuelvanderwaal,metaboss,https://github.com/samuelvanderwaal/metaboss
2021-12-23,128,7,tubes,tdaede,td-crt,https://github.com/tdaede/td-crt
2021-12-23,8,13,A Rust compiler front-end for IDEs,rust-analyzer,rust-analyzer,https://github.com/rust-analyzer/rust-analyzer
2021-12-23,11,16,"A syntax-highlighting pager for git, diff, and grep output",dandavison,delta,https://github.com/dandavison/delta
2021-12-23,7,12,"A safe, extensible ORM and Query Builder for Rust",diesel-rs,diesel,https://github.com/diesel-rs/diesel
2021-12-23,684,11,"Aya is an eBPF library for the Rust programming language, built with a focus on developer experience and operability.",aya-rs,aya,https://github.com/aya-rs/aya
2021-12-23,6,7,Substrate: The platform for blockchain innovators,paritytech,substrate,https://github.com/paritytech/substrate
2021-12-23,12,13,"A cross-platform GUI library for Rust, inspired by Elm",iced-rs,iced,https://github.com/iced-rs/iced
2021-12-23,4,9,Polkadot Node Implementation,paritytech,polkadot,https://github.com/paritytech/polkadot
2021-12-23,1,9,Solana Sealevel Framework,project-serum,anchor,https://github.com/project-serum/anchor
2021-12-23,20,20,"Powerful, fast, and an easy to use search engine",meilisearch,MeiliSearch,https://github.com/meilisearch/MeiliSearch
2021-12-23,2,7,WebAssembly System Interface,WebAssembly,WASI,https://github.com/WebAssembly/WASI
2021-12-23,2,9,"Ergonomic and modular web framework built with Tokio, Tower, and Hyper",tokio-rs,axum,https://github.com/tokio-rs/axum
