date,stargazers,starsToday,description,owner,name,url
2021-12-27,1,0,"A simple standalone program which automates the installation, removal and maintenance of BetterDiscord.",BetterDiscord,Installer,https://github.com/BetterDiscord/Installer
2021-12-27,1,4,"Database manager for MySQL, PostgreSQL, SQL Server, MongoDB, SQLite and others. Runs under Windows, Linux, Mac or as web application",dbgate,dbgate,https://github.com/dbgate/dbgate
2021-12-27,82,1,Monorepo for the sites in the Svelte ecosystem,sveltejs,sites,https://github.com/sveltejs/sites
2021-12-27,371,0,Notus Svelte: Free Tailwind CSS UI Kit and Admin,creativetimofficial,notus-svelte,https://github.com/creativetimofficial/notus-svelte
2021-12-27,254,0,"a simpler, all-in-one way to develop and manage websites",primo-af,primo,https://github.com/primo-af/primo
2021-12-27,1,2,SvelteKit implementation of the RealWorld app,sveltejs,realworld,https://github.com/sveltejs/realworld
2021-12-27,258,0,"Sveltekit starter project created with sveltekit, typescript, tailwindcss, postcss, husky, and storybook. The project has the structure set up for the scaleable web application.",navneetsharmaui,sveltekit-starter,https://github.com/navneetsharmaui/sveltekit-starter
2021-12-27,476,1,A pretty cool UI kit for Svelte,illright,attractions,https://github.com/illright/attractions
2021-12-27,1,1,UI framework with material components built with Svelte and Tailwind CSS,matyunya,smelte,https://github.com/matyunya/smelte
2021-12-27,554,4,A Material UI Design Component library for Svelte heavily inspired by vuetify.,TheComputerM,svelte-materialify,https://github.com/TheComputerM/svelte-materialify
