date,stargazers,starsToday,description,owner,name,url
2021-12-27,4,2,"Lightweight, modular, and extensible library for functional programming.",typelevel,cats,https://github.com/typelevel/cats
2021-12-27,2,3,"A ShadowsocksR, V2Ray and Trojan client for Android",xxf098,shadowsocksr-v2ray-trojan-android,https://github.com/xxf098/shadowsocksr-v2ray-trojan-android
2021-12-27,508,1,"FireSim: Easy-to-use, Scalable, FPGA-accelerated Cycle-accurate Hardware Simulation in the Cloud",firesim,firesim,https://github.com/firesim/firesim
2021-12-27,4,2,Your favorite language gets closer to bare metal.,scala-native,scala-native,https://github.com/scala-native/scala-native
2021-12-27,53,0,A STAC/OGC API Features Web Service,azavea,franklin,https://github.com/azavea/franklin
2021-12-27,2,2,Rocket Chip Generator,chipsalliance,rocket-chip,https://github.com/chipsalliance/rocket-chip
2021-12-27,44,0,"A reusable skeleton to build web applications in Scala/Scala.js, including user registration, login, admin portal, and deployments",wiringbits,scala-webapp-template,https://github.com/wiringbits/scala-webapp-template
2021-12-27,244,0,Berkeley's Spatial Array Generator,ucb-bar,gemmini,https://github.com/ucb-bar/gemmini
2021-12-27,2,1,"Fast, testable, Scala services built on TwitterServer and Finagle",twitter,finatra,https://github.com/twitter/finatra
2021-12-27,8,1,"A fault tolerant, protocol-agnostic RPC system",twitter,finagle,https://github.com/twitter/finagle
2021-12-27,11,2,"Build highly concurrent, distributed, and resilient message-driven applications on the JVM",akka,akka,https://github.com/akka/akka
2021-12-27,2,0,Wire for Android,wireapp,wire-android,https://github.com/wireapp/wire-android
2021-12-27,1,0,Twitter-Server defines a template from which services at Twitter are built,twitter,twitter-server,https://github.com/twitter/twitter-server
2021-12-27,747,0,A Thrift parser/generator,twitter,scrooge,https://github.com/twitter/scrooge
2021-12-27,9,0,All Rudder public plugins in one repository. Licenses are by-plugin.,Normation,rudder-plugins,https://github.com/Normation/rudder-plugins
2021-12-27,88,0,Microarchitecture implementation of the decoupled vector-fetch accelerator,ucb-bar,hwacha,https://github.com/ucb-bar/hwacha
2021-12-27,832,2,"Non-blocking, Reactive MongoDB Driver for Scala",ReactiveMongo,ReactiveMongo,https://github.com/ReactiveMongo/ReactiveMongo
2021-12-27,162,0,,ucb-bar,berkeley-hardfloat,https://github.com/ucb-bar/berkeley-hardfloat
2021-12-27,117,1,"Open, Modular, Deep Learning Accelerator",apache,tvm-vta,https://github.com/apache/tvm-vta
2021-12-27,2,0,Wonderful reusable code from Twitter,twitter,util,https://github.com/twitter/util
2021-12-27,3,3,"An open-source storage layer that brings scalable, ACID transactions to Apache Spark™ and big data workloads.",delta-io,delta,https://github.com/delta-io/delta
2021-12-27,385,0,A scala library to write Http apps.,dream11,zio-http,https://github.com/dream11/zio-http
2021-12-27,110,2,Native SQL Engine plugin for Spark SQL with vectorized SIMD optimizations.,oap-project,gazelle_plugin,https://github.com/oap-project/gazelle_plugin
2021-12-27,104,2,Chisel/Firrtl execution engine,chipsalliance,treadle,https://github.com/chipsalliance/treadle
2021-12-27,106,1,,sifive,fpga-shells,https://github.com/sifive/fpga-shells
