date,stargazers,starsToday,description,owner,name,url
2021-12-27,73,17,A starter-kit for TDesign Vue UI components.,Tencent,tdesign-vue-starter,https://github.com/Tencent/tdesign-vue-starter
2021-12-27,1,12,Vulfocus 是一个漏洞集成平台，将漏洞环境 docker 镜像，放入即可使用，开箱即用。,fofapro,vulfocus,https://github.com/fofapro/vulfocus
2021-12-27,404,2,Off-chain gasless multi-governance client. Join us on Discord https://discord.snapshot.org,snapshot-labs,snapshot,https://github.com/snapshot-labs/snapshot
2021-12-27,1,1,Vue 3 core documentation,vuejs,docs,https://github.com/vuejs/docs
2021-12-27,15,12,A simple & beautiful tool for pictures uploading built by vue-cli-electron-builder,Molunerfinn,PicGo,https://github.com/Molunerfinn/PicGo
2021-12-27,10,2,跨平台桌面端视频资源播放器.简洁无广告.免费高颜值.,cuiocean,ZY-Player,https://github.com/cuiocean/ZY-Player
2021-12-27,3,34,A very simple static homepage for your server.,bastienwirtz,homer,https://github.com/bastienwirtz/homer
2021-12-27,516,3,"The API & platform builder, build your apps 10x faster even more, it's open source & 100% free !",uasoft-indonesia,badaso,https://github.com/uasoft-indonesia/badaso
2021-12-27,15,9,"Wiki.js | A modern and powerful wiki app built on Node.js",Requarks,wiki,https://github.com/Requarks/wiki
2021-12-27,3,1,eladmin前端源码，项目基于 Spring Boot 2.1.0 、 Spring Boot Jpa、 Spring Security、Redis、Vue的前后端分离后台管理系统， 权限控制采用 RBAC，菜单动态路由,elunez,eladmin-web,https://github.com/elunez/eladmin-web
2021-12-27,297,1,ViewTube is an alternative YouTube frontend.,ViewTube,viewtube-vue,https://github.com/ViewTube/viewtube-vue
2021-12-27,1,2,,CareyWang,sub-web,https://github.com/CareyWang/sub-web
2021-12-27,6,5,"一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc | 使用之前务必先阅读文档",chaitin,xray,https://github.com/chaitin/xray
2021-12-27,1,1,Vue3.0+TypeScript+Vite2.0+Element-Plus编写的一套后台管理系统（兼容移动端）,xiaoxian521,vue-pure-admin,https://github.com/xiaoxian521/vue-pure-admin
2021-12-27,183,4,(RuoYi)官方仓库 基于SpringBoot，Spring Security，JWT，Vue3 & Vite、Element Plus 的前后端分离权限管理系统,yangzongzhuan,RuoYi-Vue3,https://github.com/yangzongzhuan/RuoYi-Vue3
2021-12-27,1,2,一款简洁高效的VuePress知识管理&博客(blog)主题,xugaoyi,vuepress-theme-vdoing,https://github.com/xugaoyi/vuepress-theme-vdoing
2021-12-27,1,18,基于Vue3的Material design风格移动端组件库 Material design mobile component library for Vue3,haoziqaq,varlet,https://github.com/haoziqaq/varlet
2021-12-27,8,12,"A modern vue admin. It is based on Vue3, vite and TypeScript. It's fast！",anncwb,vue-vben-admin,https://github.com/anncwb/vue-vben-admin
2021-12-27,1,7,"基于vue-cli5.x/vite2.x + vue3.x + ant-design-vue3.x + typescript hooks 的基础后台管理系统模板 RBAC的权限系统, JSON Schema动态表单,动态表格,漂亮锁屏界面",buqiyuan,vue3-antd-admin,https://github.com/buqiyuan/vue3-antd-admin
2021-12-27,3,14,A chrome extension for automating your browser by connecting blocks,Kholid060,automa,https://github.com/Kholid060/automa
2021-12-27,77,0,An anime illustration sharing site,pwp-app,pixiviz,https://github.com/pwp-app/pixiviz
2021-12-27,130,0,基于Vue3 + Element-Plus + Vite 开发的中/后台管理系统,ZANJIAHAO1008,Admin-Frame-Vue3,https://github.com/ZANJIAHAO1008/Admin-Frame-Vue3
2021-12-27,191,0,Beatlist is an app to manage playlists and beatmaps for the game Beat Saber.,Alaanor,beatlist,https://github.com/Alaanor/beatlist
2021-12-27,202,1,A mod manager for easy installation of mods and modloader,satisfactorymodding,SatisfactoryModManager,https://github.com/satisfactorymodding/SatisfactoryModManager
2021-12-27,127,0,new m.pixivic.com power by vue,cheer-fun,pixivic-mobile,https://github.com/cheer-fun/pixivic-mobile
