date,stargazers,starsToday,description,owner,name,url
2021-12-27,275,2,Create curved text paths in ggplot2,AllanCameron,geomtextpath,https://github.com/AllanCameron/geomtextpath
2021-12-27,1,1,Machine Learning in R,mlr-org,mlr,https://github.com/mlr-org/mlr
2021-12-27,3,2,R for data science: a book,hadley,r4ds,https://github.com/hadley/r4ds
2021-12-27,1,1,Enhancing `{ggplot2}` plots with statistical analysis,IndrajeetPatil,ggstatsplot,https://github.com/IndrajeetPatil/ggstatsplot
2021-12-27,2,1,Dynamic Documents for R,rstudio,rmarkdown,https://github.com/rstudio/rmarkdown
2021-12-27,3,1,dplyr: A grammar of data manipulation,tidyverse,dplyr,https://github.com/tidyverse/dplyr
2021-12-27,4,1,Easy interactive web applications with R,rstudio,shiny,https://github.com/rstudio/shiny
2021-12-27,5,1,An implementation of the Grammar of Graphics in R,tidyverse,ggplot2,https://github.com/tidyverse/ggplot2
2021-12-27,716,0,Repository for Programming Assignment 2 for R Programming on Coursera,rdpeng,ProgrammingAssignment2,https://github.com/rdpeng/ProgrammingAssignment2
2021-12-27,949,0,Repel overlapping text labels away from each other.,slowkow,ggrepel,https://github.com/slowkow/ggrepel
2021-12-27,12,0,Visualize walmart store openings,cjbayesian,walmart,https://github.com/cjbayesian/walmart
2021-12-27,241,1,Color palette package in R inspired by works at the Metropolitan Museum of Art in New York,BlakeRMills,MetBrewer,https://github.com/BlakeRMills/MetBrewer
2021-12-27,595,0,Generate static html documentation for an R package,r-lib,pkgdown,https://github.com/r-lib/pkgdown
2021-12-27,3,1,A collection of interactive courses for the swirl R package.,swirldev,swirl_courses,https://github.com/swirldev/swirl_courses
2021-12-27,911,0,Static Code Analysis for R,r-lib,lintr,https://github.com/r-lib/lintr
2021-12-27,295,2,View and Browse Code Using Flow Diagrams,moodymudskipper,flow,https://github.com/moodymudskipper/flow
2021-12-27,958,1,Mastering Shiny: a book,hadley,mastering-shiny,https://github.com/hadley/mastering-shiny
2021-12-27,1,0,Table of satellite data built with R Shiny,vfridkin,satellite_table,https://github.com/vfridkin/satellite_table
2021-12-27,52,3,Use SVG images as ggplot points,coolbutuseless,ggsvg,https://github.com/coolbutuseless/ggsvg
2021-12-27,903,0,"Read-only mirror of R source code from https://svn.r-project.org/R/, updated hourly. See the build instructions on the wiki page.",wch,r-source,https://github.com/wch/r-source
2021-12-27,363,0,A collection of datasets of ML problem solving,selva86,datasets,https://github.com/selva86/datasets
2021-12-27,1,1,Rmd source files for the HarvardX series PH525x,genomicsclass,labs,https://github.com/genomicsclass/labs
2021-12-27,4,0,"A curated list of awesome R packages, frameworks and software.",qinwf,awesome-R,https://github.com/qinwf/awesome-R
2021-12-27,2,0,R's data.table package extends data.frame:,Rdatatable,data.table,https://github.com/Rdatatable/data.table
2021-12-27,84,0,"A ""Geom"" for creating charts with a cyberpunk aesthetic",delabj,ggCyberPunk,https://github.com/delabj/ggCyberPunk
