date,stargazers,starsToday,description,owner,name,url
2021-12-31,24952,14,"Blazing fast, instant realtime GraphQL APIs on your DB with fine grained access control, also trigger webhooks on database events.",,,
2021-12-31,1102,5,"Dapp, Seth, Hevm, and more",,,
2021-12-31,2408,4,The core component that is used to participate in a Cardano decentralised blockchain.,,,
2021-12-31,4201,1,A friendly programming language from the future,,,
2021-12-31,662,0,"Functional reactive web and mobile applications, with batteries included.",,,
2021-12-31,77,0,The Plutus application platform,,,
2021-12-31,7494,2,A strongly-typed language that compiles to JavaScript,,,
2021-12-31,8,0,Genetic Algorithm based randomized testing,,,
2021-12-31,9,0,Reference DAML application demonstrating the use case of repackaging Mortgage Based Securities.,,,
2021-12-31,1872,3,Official haskell ide support via language server (LSP). Successor of ghcide & haskell-ide-engine.,,,
2021-12-31,50,0,Prometheus.io Haskell client.,,,
2021-12-31,18196,5,REST API for any Postgres database,,,
2021-12-31,2043,2,Linux VR Desktop,,,
2021-12-31,11,0,Effectful Raw handler for Servant servers.,,,
2021-12-31,21,0,generate haskell types for Squeal from a running postgresql database.,,,
2021-12-31,27338,11,"ShellCheck, a static analysis tool for shell scripts",,,
2021-12-31,196,0,"An implementation of the Ouroboros family of consensus algorithms, with its networking support",,,
2021-12-31,589,1,HTTP server & command-line for managing UTxOs and HD wallets in Cardano.,,,
2021-12-31,134,0,The ledger implementation and specifications of the Cardano blockchain.,,,
2021-12-31,1282,1,The Plutus language implementation and tools,,,
2021-12-31,49,0,Code used throughout the Cardano eco-system,,,
2021-12-31,498,0,A comprehensive Amazon Web Services SDK for Haskell.,,,
2021-12-31,6324,3,"Dockerfile linter, validate inline bash, written in Haskell",,,
2021-12-31,702,1,Learn Haskell basics in 4 pull requests,,,
2021-12-31,9,0,A simple db for ingesting and indexing static datasets on disk,,,
