date,stargazers,starsToday,description,owner,name,url
2021-12-31,805,10,A Decentralized Operating System for Zero-Knowledge Applications,AleoHQ,snarkOS,/AleoHQ/snarkOS
2021-12-31,10467,3,"Distributed transactional key-value database, originally created to complement TiDB",tikv,tikv,/tikv/tikv
2021-12-31,9387,19,"A curated list of static analysis (SAST) tools for all programming languages, config files, build tools, and more.",analysis-tools-dev,static-analysis,/analysis-tools-dev/static-analysis
2021-12-31,6186,51,egui: an easy-to-use immediate mode GUI in pure Rust,emilk,egui,/emilk/egui
2021-12-31,8806,11,"A reliable, high-performance tool for building observability data pipelines.",vectordotdev,vector,/vectordotdev/vector
2021-12-31,36630,47,"A cross-platform, OpenGL terminal emulator.",alacritty,alacritty,/alacritty/alacritty
2021-12-31,1494,7,Apache Arrow DataFusion and Ballista query engines,apache,arrow-datafusion,/apache/arrow-datafusion
2021-12-31,1322,4,Solana Sealevel Framework,project-serum,anchor,/project-serum/anchor
2021-12-31,2677,13,"SixtyFPS is a toolkit to efficiently develop fluid graphical user interfaces for any display: embedded devices and desktop applications. We support multiple programming languages, such as Rust, C++ or JavaScript.",sixtyfpsui,sixtyfps,/sixtyfpsui/sixtyfps
2021-12-31,21011,24,Small exercises to get you used to reading and writing Rust code!,rust-lang,rustlings,/rust-lang/rustlings
2021-12-31,61891,36,Empowering everyone to build reliable and efficient software.,rust-lang,rust,/rust-lang/rust
2021-12-31,8954,7,An HTTP library for Rust,hyperium,hyper,/hyperium/hyper
2021-12-31,867,23,"Foundry is a blazing fast, portable and modular toolkit for Ethereum application development written in Rust.",gakonst,foundry,/gakonst/foundry
2021-12-31,6793,2,A bunch of lints to catch common mistakes and improve your Rust code,rust-lang,rust-clippy,/rust-lang/rust-clippy
2021-12-31,5435,9,"Multi functional app to find duplicates, empty folders, similar images etc.",qarmin,czkawka,/qarmin/czkawka
2021-12-31,12566,17,A refreshingly simple data-driven game engine built in Rust,bevyengine,bevy,/bevyengine/bevy
2021-12-31,2575,8,Strongly typed JSON library for Rust,serde-rs,json,/serde-rs/json
2021-12-31,12072,7,Cube — Open-Source Analytics API for Building Data Apps,cube-js,cube.js,/cube-js/cube.js
2021-12-31,16879,9,Secure and fast microVMs for serverless computing.,firecracker-microvm,firecracker,/firecracker-microvm/firecracker
2021-12-31,1169,9,A collection of Solana-maintained on-chain programs,solana-labs,solana-program-library,/solana-labs/solana-program-library
2021-12-31,7265,23,"A full featured, fast Command Line Argument Parser for Rust",clap-rs,clap,/clap-rs/clap
2021-12-31,2714,2,Open Source Spotify client library,librespot-org,librespot,/librespot-org/librespot
2021-12-31,9853,33,A command-line benchmarking tool,sharkdp,hyperfine,/sharkdp/hyperfine
2021-12-31,963,21,An async & dynamic ORM for Rust,SeaQL,sea-orm,/SeaQL/sea-orm
2021-12-31,1740,22,A framework for building compiled Node.js add-ons in Rust via Node-API,napi-rs,napi-rs,/napi-rs/napi-rs
